name,year,class,team,framing
"Manzanares, Jaelyn",2016,Sr,Colorado St.,-0.013
"Maples, Mackenzie",2014,Jr,Col. of Charleston,0.052
"Maples, Mackenzie",2015,Sr,Col. of Charleston,0.052
"Marcet, Brittany",2014,Sr,Nicholls St.,-0.025
"March, Sarah",2014,Fr,Niagara,0.001
"March, Sarah",2015,So,Niagara,0.001
"March, Sarah",2016,Jr,Niagara,0.001
"March, Sarah",2017,Sr,Niagara,0.001
"Marino, Christine",2015,Sr,FGCU,-0.028
"Marlink,",2014,N/A,Central Mich.,0.018
"Marlink, Danielle",2015,So,Central Mich.,0.018
"Marlink, Danielle",2016,Jr,Central Mich.,0.018
"Marlink, Danielle",2017,Sr,Central Mich.,0.018
"Marquez, Vivi",2016,Jr,Wright St.,0.053
"Marquez, Vivi",2017,Sr,Wright St.,0.053
"Marshall, Jennifer",2014,Sr,Presbyterian,-0.035
"Martinet, Milly",2014,Fr,Campbell,0.017
"Martinez, Christina",2014,Fr,Bucknell,0.095
"Martinez, Christina",2015,So,Bucknell,0.095
"Martinez, Christina",2016,Jr,Bucknell,0.095
"Martinez, Christina",2017,Sr,Bucknell,0.095
"Martinez, Gabi",2014,Fr,Boston U.,0.030
"Martinez, Gabi",2015,So,Boston U.,0.030
"Martinez, Gabi",2016,Jr,Boston U.,0.030
"Martinez, Gabi",2017,Sr,Boston U.,0.030
"Martinez, Kelly",2017,Fr,Utah,-0.071
"Martinez, Olivia",2014,Fr,Cal St. Fullerton,0.031
"Martinez, Olivia",2015,So,Cal St. Fullerton,0.031
"Martinez, Olivia",2016,Jr,Cal St. Fullerton,0.031
"Martinez, Olivia",2016,So,Syracuse,0.037
"Martinez, Olivia",2017,Jr,Syracuse,0.037
"Martinez, Priscilla",2017,Fr,George Washington,0.003
"Martin, Kristin",2014,Fr,La Salle,-0.008
"Martin, Kristin",2015,So,La Salle,-0.008
"Martin, Kristin",2016,Jr,La Salle,-0.008
"Martin, Kristin",2017,Sr,La Salle,-0.008
"Martin, Mary",2016,Fr,North Dakota,0.043
"Martin, Mary",2017,So,North Dakota,0.043
"Massa, Katelyn",2017,Fr,Southern Ill.,-0.039
"Massaro, Jamie",2014,Sr,Morehead St.,-0.092
"Massey, Celena",2014,Fr,Texas A&M,-0.059
"Massey, Celena",2015,So,Texas A&M,-0.059
"Massey, Celena",2016,Jr,Texas A&M,-0.059
"Massey, Celena",2017,Sr,Texas A&M,-0.059
"Masutani, Kryn",2014,Jr,San Jose St.,-0.133
"Masutani, Kryn",2015,Sr,San Jose St.,-0.133
"Matise, Nicole",2017,Jr,Abilene Christian,0.057
"Mattera, Kaitlin",2017,Fr,St. John's (NY),0.037
"Mattson, Carly",2016,Fr,Austin Peay,-0.039
"Mattson, Carly",2017,So,Austin Peay,-0.039
"Maurer, Macy",2014,So,Southern U.,-0.049
"Maurer, Macy",2015,Jr,Southern U.,-0.049
"Maurer, Macy",2016,Sr,Southern U.,-0.049
"Maxwell, Addison",2015,Fr,Memphis,-0.016
"Maxwell, Addison",2016,So,Memphis,-0.016
"Maxwell, Addison",2017,Jr,Memphis,-0.016
"May, Megan",2015,Fr,Omaha,-0.003
"May, Megan",2016,So,Omaha,-0.003
"May, Megan",2017,Jr,Omaha,-0.003
"Maynard, Ashley",2015,So,Toledo,0.006
"Maynard, Ashley",2016,Jr,Toledo,0.006
"Maynard, Ashley",2017,Sr,Toledo,0.006
"Maynez, Alexis",2016,Fr,New Mexico St.,0.033
"Maynez, Alexis",2017,So,New Mexico St.,0.033
"McAllister, Kacie",2014,Sr,Troy,-0.030
"McAnally, Leigh",2015,Fr,Ball St.,0.041
"McAnally, Leigh",2016,So,Ball St.,0.041
"McBride, Miesha",2014,Fr,Florida A&M,0.042
"McBride, Miesha",2015,So,Florida A&M,0.042
"McBride, Miesha",2016,Jr,Florida A&M,0.042
"McBride, Miesha",2017,Sr,Florida A&M,0.042
"McCloskey, Samantha",2014,So,UCF,0.068
"McCloskey, Samantha",2015,Jr,UCF,0.068
"McCloskey, Samantha",2016,Sr,UCF,0.068
"McCord, Taylor",2015,Fr,Marshall,0.062
"McCord, Taylor",2016,So,Marshall,0.062
"McCord, Taylor",2017,Jr,Marshall,0.062
"McCracken, Maddie",2016,Fr,Notre Dame,0.068
"McCracken, Maddie",2017,So,Notre Dame,0.068
"McCrary, Paige",2014,Fr,Kent St.,-0.036
"McCrary, Paige",2015,So,Kent St.,-0.036
"McCrary, Paige",2016,Jr,Kent St.,-0.036
"McCrary, Paige",2017,Sr,Kent St.,-0.036
"McCray, Brittany",2014,Sr,Boise St.,-0.009
"McDilda, Cassidy",2015,Fr,Troy,0.019
"McDilda, Cassidy",2016,So,Troy,0.019
"McDilda, Cassidy",2017,Jr,Troy,0.019
"McDougall, Taylor",2014,Sr,Morgan St.,-0.072
"McFarland, Kaitlin",2016,Fr,Liberty,-0.037
"McFarland, Kaitlin",2017,So,Liberty,-0.037
"McGill, Jacqueline",2014,Jr,Western Ky.,0.011
"McGill, Jacqueline",2015,Sr,Western Ky.,0.011
"McGuire, Jamie",2014,Fr,Jacksonville St.,0.069
"McGuire, Jamie",2015,So,Jacksonville St.,0.069
"McGuire, Jamie",2016,Jr,Jacksonville St.,0.069
"McGuire, Jamie",2017,Sr,Jacksonville St.,0.069
"McGuire, Maeve",2014,Fr,Georgia,0.087
"McGuire, Maeve",2015,So,Georgia,0.087
"McGuire, Maeve",2016,Jr,Georgia,0.087
"McGuire, Maeve",2017,Sr,Georgia,0.087
"McIlvenna, Regan",2015,N/A,Prairie View,-0.013
"McIlvenna, Regan",2016,Fr,Prairie View,-0.013
"McIlvenna, Regan",2017,So,Prairie View,-0.013
"McInnes, Taiya",2014,N/A,Alabama A&M,-0.025
"McInnes, Taiya",2015,Fr,Alabama A&M,-0.025
"McInnes, Taiya",2016,So,Alabama A&M,-0.025
"McInnes, Taiya",2017,Jr,Alabama A&M,-0.025
"McIntyre, Shanyn",2014,Jr,Miami (OH),0.049
"McIntyre, Shanyn",2015,Sr,Miami (OH),0.049
"McJunkin, Katy",2014,Fr,Purdue,0.021
"McKee, Dre",2014,So,Oklahoma St.,-0.073
"McKee, Dre",2015,Jr,Oklahoma St.,-0.073
"McKee, Dre",2016,Sr,Oklahoma St.,-0.073
"McKee, Sierra",2016,Fr,Saint Francis (PA),-0.024
"McKee, Sierra",2017,So,Saint Francis (PA),-0.024
"McKeever, Morgan",2014,So,Southern Miss.,0.011
"McKeever, Morgan",2015,Jr,Southern Miss.,0.011
"McKeever, Morgan",2016,Sr,Southern Miss.,0.011
"McKenzie, Andrea",2016,Jr,Ga. Southern,-0.012
"McKenzie, Andrea",2017,Sr,Ga. Southern,-0.012
"McKinnon, Lexie",2014,Jr,UNLV,-0.047
"McKinnon, Lexie",2015,Sr,UNLV,-0.047
"McMahon, Bri",2015,N/A,Creighton,0.039
"Mcnally, A.",2016,N/A,Jacksonville,-0.053
"McNally, Ashley",2017,So,Jacksonville,-0.053
"McNew, Erica",2014,So,Cleveland St.,-0.029
"McNew, Erica",2015,Jr,Cleveland St.,-0.029
"McNew, Erica",2016,Sr,Cleveland St.,-0.029
"McNulla, Brittany",2015,Fr,Virginia,-0.019
"McNulla, Brittany",2016,So,Virginia,-0.019
"McNulla, Brittany",2017,Jr,Virginia,-0.019
"McQuistan, Mallory",2016,Fr,South Dakota St.,0.016
"McQuistan, Mallory",2017,So,South Dakota St.,0.016
"McShane, Tarah",2014,Jr,Valparaiso,0.000
"McShane, Tarah",2015,Sr,Valparaiso,0.000
"McSwain, Scarlet",2015,Fr,Tennessee,-0.036
"McSwain, Scarlet",2016,So,Tennessee,-0.036
"McSwain, Scarlet",2017,Jr,Tennessee,-0.036
"Meckl, Renate",2014,Fr,UT Martin,-0.002
"Meckl, Renate",2015,So,UT Martin,-0.002
"Meckl, Renate",2016,Jr,UT Martin,-0.002
"Meckl, Renate",2017,Sr,UT Martin,-0.002
"Melton, Rebeca",2017,Fr,Memphis,0.001
"Messer, Taylor",2014,Fr,Western Ill.,-0.037
"Messer, Taylor",2015,So,Western Ill.,-0.037
"Messer, Taylor",2016,Jr,Western Ill.,-0.037
"Messer, Taylor",2017,Sr,Western Ill.,-0.037
"Meter, Kara",2016,N/A,Northern Ky.,0.037
"Meter, Kara",2017,So,Northern Ky.,0.037
"Milam, Alison",2014,N/A,Troy,-0.073
"Miller, Alex",2015,Fr,Fla. Atlantic,0.016
"Miller, Alex",2016,So,Fla. Atlantic,0.016
"Miller, Alex",2017,Jr,Fla. Atlantic,0.016
"Miller, Chloe",2014,Fr,Wisconsin,0.044
"Miller, Chloe",2015,So,Wisconsin,0.044
"Miller, Chloe",2016,Jr,Wisconsin,0.044
"Miller, Chloe",2017,Sr,Wisconsin,0.044
"Miller, Kaycee",2014,Jr,South Dakota St.,0.007
"Miller, Kaycee",2015,Sr,South Dakota St.,0.007
"Millete, Abbie",2016,Jr,USC Upstate,-0.022
"Millete, Abbie",2017,Sr,USC Upstate,-0.022
"Million, Carey",2014,Fr,Elon,0.019
"Million, Carey",2015,So,Elon,0.019
"Million, Carey",2016,Jr,Elon,0.019
"Million, Carey",2017,Sr,Elon,0.019
"Mims, Kate",2015,Fr,UMass Lowell,0.076
"Mims, Kate",2016,So,UMass Lowell,0.076
"Mims, Kate",2017,Jr,UMass Lowell,0.076
"Minneci,",2015,N/A,Bucknell,-0.030
"Minneci, Madeline",2016,So,Bucknell,-0.030
"Minneci, Madeline",2017,Jr,Bucknell,-0.030
"Mintari, Audrey",2014,Sr,IPFW,-0.087
"Mitchell, Haley",2017,Fr,Eastern Ill.,-0.033
"Mitchell, Lydia",2016,N/A,Ark.-Pine Bluff,0.004
"Mitchell, Lydia",2017,So,Ark.-Pine Bluff,0.004
"Mobley, Kim",2017,Sr,N.C. Central,0.045
"Modzelewski, Ashley",2014,Jr,McNeese St.,0.096
"Moeai, Brittany",2014,So,UCLA,0.016
"Moeai, Brittany",2015,Jr,UCLA,0.016
"Moeai, Brittany",2016,Sr,UCLA,0.016
"Mokienko, Trista",2014,Fr,Bowling Green,-0.022
"Mokienko, Trista",2015,So,Bowling Green,-0.022
"Mokienko, Trista",2016,Jr,Bowling Green,-0.022
"Mokienko, Trista",2017,Sr,Bowling Green,-0.022
"Monopoli, Mia",2015,Fr,Penn St.,-0.079
"Monopoli, Mia",2016,So,Penn St.,-0.079
"Monopoli, Mia",2017,Jr,Penn St.,-0.079
"Montgomery, Paige",2017,Fr,Army West Point,0.005
"Montgomery, Whitney",2016,Sr,Oklahoma,0.004
"Mooney, Sarah",2014,Jr,South Carolina,0.014
"Mooney, Sarah",2015,Sr,South Carolina,0.014
"Moore, Courtney",2014,Fr,Loyola Marymount,0.019
"Moore, Courtney",2015,So,Loyola Marymount,0.019
"Moore, M",2014,N/A,UC Santa Barbara,0.016
"Moore, Megan",2014,Fr,Wagner,-0.028
"Moore, Megan",2015,Jr,Wagner,-0.028
"Moore, Megan",2016,Sr,Wagner,-0.028
"Moore, Meshalon",2015,So,UC Santa Barbara,0.016
"Moore, Meshalon",2016,Jr,UC Santa Barbara,0.016
"Morales, A.",2017,Jr,Morgan St.,-0.004
"Moran, Natalie",2014,Fr,Louisiana Tech,0.038
"Moran, Natalie",2015,So,Louisiana Tech,0.038
"Moran, Natalie",2016,Jr,Louisiana Tech,0.038
"Moran, Natalie",2017,Sr,Louisiana Tech,0.038
"Morell,",2017,Fr,La Salle,0.001
"Moreno, Desiree",2017,Fr,Delaware St.,0.059
"Morgan, Nicole",2014,Sr,Texas A&M,-0.023
"Morris, Emily",2014,Sr,Evansville,-0.179
"Morris, Kate",2015,Sr,Tennessee St.,-0.110
"Morrison, Molly",2014,So,Georgetown,-0.044
"Morris, Susanne",2015,Fr,Cal Poly,0.071
"Morris, Susanne",2016,So,Cal Poly,0.071
"Morris, Suzanne",2017,Jr,Seattle U,-0.004
"Morrow, Bubba",2014,Jr,Seattle,-0.045
"Morrow, Bubba",2015,Sr,Seattle,-0.045
"Morrow, Kaela",2016,Fr,Portland St.,-0.055
"Morrow, Kaela",2017,So,Portland St.,-0.055
"Morse, Brittney",2014,Fr,A&M-Corpus Chris,-0.005
"Morse, Brittney",2015,So,A&M-Corpus Chris,-0.005
"Morse, Brittney",2017,Jr,South Dakota St.,-0.048
"Mostek, Natalie",2017,Jr,Omaha,-0.084
"Mulipola, Dejah",2017,Fr,Arizona,0.071
"Munro, Aubree",2014,So,Florida,0.085
"Munro, Aubree",2015,Jr,Florida,0.085
"Munro, Aubree",2016,Sr,Florida,0.085
"Murray, Amber",2014,Fr,Eastern Ky.,-0.037
"Murray, Amber",2015,So,Eastern Ky.,-0.037
"Murray, Amber",2016,Jr,Eastern Ky.,-0.037
"Murray, Amber",2017,Sr,Eastern Ky.,-0.037
"Musa, Kaitlyne",2017,Jr,Hofstra,-0.040
"Mycek, Alex",2014,Fr,East Carolina,-0.025
"Mycek, Alex",2015,So,East Carolina,-0.025
"Mycek, Alex",2016,Jr,East Carolina,-0.025
"Mycek, Alex",2017,Sr,East Carolina,-0.025
"Mychko, Jenna",2014,Sr,Illinois,-0.029
"Myers-Cook, Madi",2014,Fr,George Washington,-0.096
"Naegele, Emily",2014,So,Northern Ill.,-0.003
"Naegele, Emily",2015,Jr,Northern Ill.,-0.003
"Naegele, Emily",2016,Sr,Northern Ill.,-0.003
"Nagle, Kaleigh",2014,Fr,Ill.-Chicago,-0.086
"Nagle, Kaleigh",2015,So,Ill.-Chicago,-0.086
"Nagle, Kaleigh",2016,Jr,Ill.-Chicago,-0.086
"Nagle, Kaleigh",2017,Sr,Ill.-Chicago,-0.086
"Namba, Kirstyn",2014,So,Utah St.,0.042
"Namba, Kirstyn",2015,Jr,Utah St.,0.026
"Nash, Trenece",2014,So,UMES,-0.013
"Nash, Trenece",2015,Jr,UMES,-0.013
"Nash, Trenece",2016,Sr,UMES,-0.013
"Nate, Taylor",2014,Fr,CSUN,-0.022
"Nate, Taylor",2015,So,CSUN,-0.022
"Nate, Taylor",2016,Jr,CSUN,-0.022
"Nate, Taylor",2017,Sr,CSUN,-0.022
"Neal, Ashley",2015,Fr,Jackson St.,-0.059
"Neal, Ashley",2016,So,Jackson St.,-0.059
"Neal, Morghyn",2015,So,IPFW,0.013
"Nelson, Amber",2016,Fr,Colorado St.,0.013
"Nelson, Amber",2017,So,Colorado St.,0.013
"Nettling, Sammy",2015,Fr,Northwestern,-0.018
"Nettling, Sammy",2016,So,Northwestern,-0.018
"Nettling, Sammy",2017,Jr,Northwestern,-0.018
"Nevarez, Breana",2017,Jr,Incarnate Word,-0.092
"Newmark, Lulu",2016,So,FGCU,-0.014
"Newmark, Lulu",2017,Jr,FGCU,-0.014
"Nicholas, Alyssa",2014,Fr,Akron,-0.012
"Nicholas, Alyssa",2015,So,Akron,-0.012
"Nicholas, Alyssa",2016,Jr,Akron,-0.012
"Nicholas, Alyssa",2017,Sr,Akron,-0.012
"Nicholas, Amanda",2015,Fr,Nevada,0.130
"Nicholas, Amanda",2016,So,Nevada,0.130
"Nicholas, Amanda",2017,Jr,Nevada,0.130
"Nicholas, Emma",2015,Fr,Cleveland St.,-0.026
"Nicholas, Emma",2016,So,Cleveland St.,-0.026
"Nicholas, Emma",2017,Jr,Cleveland St.,-0.026
"Nishihira, Amanda",2017,Fr,Columbia,-0.003
"Nix, Kylea",2017,Fr,UTSA,0.008
"Noad, Morgan",2014,So,Coastal Caro.,0.051
"Noad, Morgan",2015,Jr,Coastal Caro.,0.051
"Noad, Morgan",2016,Sr,Coastal Caro.,0.051
"Noel, Megan",2015,Jr,Houston,0.019
"Noel, Megan",2016,Sr,Houston,0.019
"Noland, Sammi",2015,Jr,Oregon St.,-0.070
"Noland, Sammi",2016,Sr,Oregon St.,-0.070
"Noland, Sammi",2017,Sr,Oregon St.,-0.070
"Norrie, Kayla",2014,Sr,Portland St.,-0.084
"North, Jamie",2014,Jr,Utah Valley,0.067
"Norton, Bella",2017,Fr,Indiana,-0.034
"Norwood, Chelsea",2014,Fr,Butler,0.055
"Norwood, Chelsea",2015,So,Butler,0.055
"Norwood, Chelsea",2016,Jr,Butler,0.055
"Norwood, Chelsea",2017,Sr,Butler,0.055
"Novak, Aspyn",2016,Fr,Dayton,0.013
"Novak, Aspyn",2017,So,Dayton,0.013
"Nowakowski, Jordyn",2017,Fr,Stony Brook,0.068
"Ochotnicki, Nicole",2017,Fr,North Texas,0.025
"O'Donnell, Randee",2015,Fr,Oklahoma St.,0.030
"O'Donnell, Randee",2016,So,Oklahoma St.,0.030
"O'Donnell, Randee",2017,Jr,Oklahoma St.,0.030
"Offenback, Samantha",2016,Fr,LIU Brooklyn,0.015
"Offenback, Samantha",2017,So,LIU Brooklyn,0.015
"Ogasawara, Rachel",2016,Fr,Washington,0.002
"Ogasawara, Rachel",2017,So,Washington,0.002
"Ogburn, Emma",2015,Fr,Furman,0.096
"Ogburn, Emma",2016,So,Furman,0.096
"Ogburn, Emma",2017,Jr,Furman,0.096
"Ogle, Mandy",2014,Sr,Texas,-0.044
"Olivarez, Jordan",2017,Fr,Villanova,0.016
"Olson, Ashley",2015,Sr,Rhode Island,-0.062
"O'Mara, Bailey",2014,Fr,Pacific,0.009
"O'Neal, Mahlena",2017,Fr,Georgia,0.129
"Onorato, Sarah",2014,Jr,Yale,-0.024
"Onorato, Sarah",2015,Sr,Yale,-0.024
"Onstad,",2017,Fr,Green Bay,-0.077
"Ontiveros, Katie",2017,Fr,Army West Point,0.055
"Orlando, Frankie",2014,Fr,San Diego St.,-0.020
"Orlando, Frankie",2015,So,San Diego St.,-0.020
"Orlando, Frankie",2016,Jr,San Diego St.,-0.020
"Orlando, Frankie",2017,Sr,San Diego St.,-0.020
"Ortega, Jenina",2014,Sr,North Dakota St.,0.020
"Ortega, Valerie",2017,Fr,Pittsburgh,-0.032
"Ostaszewski, Sarah",2017,Fr,Saint Joseph's,0.016
"Outon, Haley",2014,Sr,Houston,-0.137
"Overstreet, Lexi",2014,So,Tennessee,0.109
"Overstreet, Lexi",2015,Jr,Tennessee,0.109
"Overstreet, Lexi",2016,Sr,Tennessee,0.109
"Owens, Brooke",2014,Sr,Eastern Ill.,0.071
"Pace, Hannah",2014,Sr,Furman,0.023
"Pacheco, Nathaly",2017,Jr,N.C. A&T,-0.066
"Pacheco, Shelby",2014,So,Utah,-0.202
"Pacheco, Shelby",2015,Jr,Utah,-0.202
"Pacheco, Shelby",2016,Sr,Utah,-0.202
"Padilla, Kylie",2015,So,Cal St. Fullerton,0.104
"Padilla, Kylie",2016,Jr,Cal St. Fullerton,0.104
"Padilla, Kylie",2017,Sr,Cal St. Fullerton,0.104
"Padilla, Kylie",2014,Fr,Oregon St.,-0.049
"Padron, Marissa",2016,Fr,Texas Southern,-0.040
"Padron, Marissa",2017,So,Texas Southern,-0.040
"Padula,",2017,Fr,Western Mich.,-0.066
"Page, Alexandra",2014,Fr,Bryant,0.013
"Page, Alexandra",2015,So,Bryant,0.013
"Page, Alexandra",2016,Jr,Bryant,0.013
"Page, Alexandra",2017,Sr,Bryant,0.013
"Paiotti, Nicole",2014,Fr,Saint Francis (PA),-0.058
"Paiotti, Nicole",2015,Fr,Saint Francis (PA),-0.058
"Palacios, Sashel",2014,Fr,Arizona St.,-0.029
"Palacios, Sashel",2015,So,Arizona St.,-0.029
"Palacios, Sashel",2016,Jr,Arizona St.,0.089
"Palacios, Sashel",2017,Sr,Arizona St.,0.089
"Palmegiani, Maria",2017,Fr,Fort Wayne,-0.040
"Panariello, Giana",2014,Fr,Harvard,-0.103
"Panariello, Giana",2015,So,Harvard,-0.103
"Panariello, Giana",2016,Jr,Harvard,-0.103
"Panariello, Giana",2017,Sr,Harvard,-0.103
"Pandolfo, Darby",2017,Fr,Seton Hall,-0.043
"Papp, Samantha",2016,Fr,Southern Miss.,-0.044
"Papp, Samantha",2017,So,Southern Miss.,-0.044
"Park, Katie",2014,Fr,Virginia,-0.026
"Park, Katie",2015,So,Virginia,-0.026
"Park, Katie",2016,Jr,Virginia,-0.026
"Park, Katie",2017,Sr,Virginia,-0.026
"Parmley, Jamie",2017,Fr,Mississippi Val.,0.023
"Parra, Marina",2014,Sr,Ole Miss,0.021
"Parrish, Amber",2014,Jr,North Carolina,0.008
"Parrish, Amber",2015,Sr,North Carolina,0.008
"Pasco, Jessica",2014,Fr,Pacific,0.045
"Pasco, Jessica",2015,So,Pacific,0.045
"Pasco, Jessica",2016,Jr,Pacific,0.045
"Pasco, Jessica",2017,Sr,Pacific,0.045
"Pasquale, Stephanie",2015,Sr,Nebraska,-0.091
"Patterson, Jordan",2014,Sr,Alabama,0.014
"Patterson, Roni",2014,Fr,IUPUI,0.008
"Patterson, Roni",2015,So,IUPUI,0.008
"Patterson, Roni",2016,Jr,IUPUI,0.008
"Patterson, Roni",2017,Sr,IUPUI,0.008
"Paul, Ashlynne",2014,Fr,Eastern Ill.,-0.043
"Paul, Ashlynne",2015,So,Eastern Ill.,-0.043
"Paul, Ashlynne",2016,Jr,Eastern Ill.,-0.043
"Paul, Ashlynne",2017,Sr,Eastern Ill.,-0.043
"Paulo, Kourtney",2014,Jr,South Carolina St.,-0.041
"Pavel, Mel",2014,So,Austin Peay,-0.029
"Pavel, Mel",2015,Jr,Austin Peay,-0.029
"Pavel, Mel",2016,Sr,Austin Peay,-0.029
"Pearson, Shaelee",2015,Fr,Boise St.,-0.021
"Pearson, Shaelee",2016,So,Boise St.,-0.021
"Pearson, Shaelee",2017,Jr,Boise St.,-0.021
"Pechar, Mikaela",2017,Fr,Creighton,-0.001
"Peck, Destini",2016,Fr,Seton Hall,0.083
"Peck, Destini",2017,So,Seton Hall,0.083
"Peres, Jenavee",2015,Fr,San Diego St.,0.018
"Peres, Jenavee",2016,So,San Diego St.,0.018
"Peres, Jenavee",2017,Jr,San Diego St.,0.018
"Perez, Xiomara",2015,Fr,Army West Point,-0.014
"Perez, Xiomara",2016,So,Army West Point,-0.014
"Perkins, Jess",2014,Jr,Illinois,-0.079
"Perkins, Jess",2015,Sr,Illinois,-0.079
"Perricelli, Angelique",2014,So,N.C. Central,-0.029
"Perricelli, Angelique",2015,Jr,N.C. Central,-0.029
"Perrigan, Madison",2017,Fr,Wichita St.,0.160
"Peterson, Alexa",2014,Sr,Oregon,0.086
"Pettit, Arden",2015,Fr,Stanford,0.008
"Pettit, Arden",2016,So,Stanford,0.008
"Pettit, Arden",2017,Jr,Stanford,0.008
"Pfeffer, Kate",2014,Fr,Wright St.,-0.138
"Pfeffer, Kate",2015,So,Wright St.,-0.138
"Pfeffer, Kate",2016,Jr,Wright St.,-0.138
"Pfeffer, Kate",2017,Sr,Wright St.,-0.138
"Phelan, Melissa",2014,So,Stony Brook,0.076
"Phelan, Melissa",2015,Jr,Stony Brook,0.076
"Phelan, Melissa",2016,Sr,Stony Brook,0.076
"Phillips, Morgan",2015,Fr,St. Bonaventure,0.045
"Phillips, Morgan",2016,So,St. Bonaventure,0.045
"Phillips, Morgan",2017,Jr,St. Bonaventure,0.045
"Piancastelli, Erika",2016,So,McNeese,0.030
"Piancastelli, Erika",2017,Jr,McNeese,0.030
"Piancastelli, Erika",2015,Fr,McNeese St.,0.030
"Pickett, Cassi",2015,Fr,East Tenn. St.,-0.052
"Pickett, Cassi",2016,So,ETSU,-0.052
"Pickett, Cassi",2017,Jr,ETSU,-0.052
"Pickett, Shelby",2014,Jr,Pittsburgh,0.020
"Pickett, Shelby",2015,Jr,Pittsburgh,0.020
"Pickett, Shelby",2016,Sr,Pittsburgh,0.020
"Pierce, Rylee",2016,Fr,Missouri,0.004
"Pierce, Rylee",2017,So,Missouri,0.004
"Pilkington, Stephanie",2014,So,South Ala.,-0.013
"Pilkington, Stephanie",2015,Jr,South Ala.,-0.013
"Pilkington, Stephanie",2016,Sr,South Ala.,-0.013
"Pinto, Dominique",2014,Fr,UConn,-0.007
"Pinto, Dominique",2015,So,UConn,-0.007
"Pinto, Dominique",2016,Jr,UConn,-0.007
"Pisciotta, Alexandra",2014,So,Stony Brook,-0.102
"Pisciotta, Alexandra",2015,Jr,Stony Brook,-0.102
"Pisciotta, Alexandra",2016,Sr,Stony Brook,-0.102
"Pitre, Alyssa",2014,N/A,Sacred Heart,-0.024
"Pitre, Alyssa",2015,Fr,Sacred Heart,-0.024
"Pitre, Alyssa",2016,Jr,Sacred Heart,-0.024
"Plaza, Amber",2016,Jr,FGCU,-0.102
"Plaza, Amber",2017,Sr,FGCU,-0.102
"Plaza, Jessica",2014,So,Stanford,-0.070
"Plaza, Jessica",2015,Jr,Stanford,-0.070
"Plaza, Jessica",2016,Sr,Stanford,-0.070
"Pletscher, Lauren",2017,Fr,Oakland,0.003
"Polidori, Erika",2014,Sr,Oakland,-0.033
"Pope, Grace",2015,Fr,Drexel,-0.029
"Pozzi, M.",2017,Fr,Alabama A&M,-0.065
"Prado, Paris",2014,Sr,Sacramento St.,-0.038
"Prado, Paris",2015,Sr,Sacramento St.,0.058
"Prairie, Rebecca",2017,Fr,Georgia Tech,0.005
"Prantl, Cammi",2014,So,Ohio St.,-0.073
"Prantl, Cammi",2015,Jr,Ohio St.,-0.073
"Prantl, Cammi",2016,Sr,Ohio St.,-0.073
"Prater, K.",2014,N/A,Nicholls St.,-0.019
"Prater, Kayla",2015,Jr,Nicholls St.,-0.019
"Prater, Kayla",2016,Sr,Nicholls St.,-0.019
"Preble, Emily",2017,Fr,Lehigh,0.074
"Pridgen, Taylar",2014,Jr,Gardner-Webb,-0.084
"Pridgen, Taylar",2015,Sr,Gardner-Webb,-0.084
"Prior, Brittany",2014,Sr,Oakland,-0.034
"Proctor, Kaytie",2015,Fr,Northwestern St.,-0.034
"Proctor, Kaytie",2016,So,Northwestern St.,-0.034
"Proctor, Taylor",2016,Jr,Western Ky.,-0.005
"Proctor, Taylor",2017,Sr,Western Ky.,-0.005
"Prunty, Megan",2017,Fr,South Carolina St.,-0.107
"Prusak, Paris",2014,Jr,USC Upstate,0.024
"Prusak, Paris",2015,Sr,USC Upstate,0.024
"Pugh, Dani",2014,Jr,IPFW,-0.010
"Pugh, Dani",2015,Sr,Western Ky.,0.071
"Query, Basia",2017,Fr,Utah Valley,-0.036
"Rabbetts, Alex",2014,So,Seton Hall,-0.003
"Rabbetts, Alex",2015,Jr,Seton Hall,-0.003
"Rabbetts, Alex",2016,Sr,Seton Hall,-0.003
"Raby, Korinne",2014,So,Penn,0.085
"Raby, Korinne",2015,Jr,Penn,0.085
"Raby, Korinne",2016,Sr,Penn,0.085
"Raftery, Bridget",2014,Fr,Washington,-0.012
"Rankin, Bailey",2014,N/A,Southern U.,0.009
"Rankin, Bailey",2015,So,Southern U.,0.009
"Rascon, Alejandra",2017,Fr,CSUN,0.050
"Rathburn, Chloe",2014,Fr,South Ala.,0.166
"Rathburn, Chloe",2015,So,South Ala.,0.166
"Redmond, Brooke",2015,Fr,Monmouth,-0.015
"Redmond, Brooke",2016,So,Monmouth,-0.015
"Redmond, Brooke",2017,Jr,Monmouth,-0.015
"Reeder, Olivia",2014,Jr,Toledo,0.011
"Reed, Tori",2014,Fr,Fairfield,0.156
"Reed, Tori",2015,So,Fairfield,0.156
"Reed, Tori",2016,Jr,Fairfield,0.156
"Reed, Tori",2017,Sr,Fairfield,0.156
"Reedy, Tatum",2014,So,New Mexico St.,0.031
"Reedy, Tatum",2015,Jr,New Mexico St.,0.031
"Reedy, Tatum",2016,Sr,New Mexico St.,0.031
"Reilly, Samantha",2015,Fr,Marist,-0.072
"Reiman, Jessica",2015,N/A,Hampton,-0.073
"Reina, Alyssa",2014,So,North Dakota St.,0.012
"Reina, Alyssa",2015,So,North Dakota St.,0.012
"Reina, Alyssa",2016,Jr,North Dakota St.,0.012
"Reina, Alyssa",2017,Sr,North Dakota St.,0.012
