pitcher_id,catcher_id,count,balls,called_strikes
1638029,1638031,1-0,2,0
1638029,1638031,1-1,1,0
1638029,1638031,1-2,8,6
1638029,1638031,2-0,2,0
1638029,1638031,2-1,10,1
1638029,1638031,2-2,18,3
1638029,1638031,3-0,4,0
1638029,1638031,3-1,6,0
1638029,1638031,3-2,23,4
1638037,1313268,0-1,0,32
1638037,1313268,0-2,0,21
1638037,1313268,1-0,41,0
1638037,1313268,1-1,53,37
1638037,1313268,1-2,34,39
1638037,1313268,2-0,26,0
1638037,1313268,2-1,79,29
1638037,1313268,2-2,138,78
1638037,1313268,3-0,56,0
1638037,1313268,3-1,105,25
1638037,1313268,3-2,202,68
1638037,1424985,0-1,0,23
1638037,1424985,0-2,0,15
1638037,1424985,1-0,27,0
1638037,1424985,1-1,38,22
1638037,1424985,1-2,25,27
1638037,1424985,2-0,24,0
1638037,1424985,2-1,44,11
1638037,1424985,2-2,72,35
1638037,1424985,3-0,15,0
1638037,1424985,3-1,58,11
1638037,1424985,3-2,139,53
1638037,1638036,0-1,0,6
1638037,1638036,0-2,0,5
1638037,1638036,1-0,6,0
1638037,1638036,1-1,7,1
1638037,1638036,1-2,8,8
1638037,1638036,2-1,6,0
1638037,1638036,2-2,8,2
1638037,1638036,3-1,9,3
1638037,1638036,3-2,17,7
1638038,1313268,0-1,0,3
1638038,1313268,0-2,0,5
1638038,1313268,1-0,6,0
1638038,1313268,1-1,8,5
1638038,1313268,1-2,5,4
1638038,1313268,2-0,6,0
1638038,1313268,2-1,10,3
1638038,1313268,2-2,14,6
1638038,1313268,3-0,8,0
1638038,1313268,3-1,13,4
1638038,1313268,3-2,26,9
1638038,1424985,0-1,0,14
1638038,1424985,0-2,0,4
1638038,1424985,1-0,26,0
1638038,1424985,1-1,17,12
1638038,1424985,1-2,18,23
1638038,1424985,2-0,14,0
1638038,1424985,2-1,38,11
1638038,1424985,2-2,44,30
1638038,1424985,3-0,40,0
1638038,1424985,3-1,52,13
1638038,1424985,3-2,37,19
1638038,1638036,0-1,0,3
1638038,1638036,1-0,2,0
1638038,1638036,1-1,6,3
1638038,1638036,1-2,6,6
1638038,1638036,2-1,10,4
1638038,1638036,2-2,8,4
1638038,1638036,3-1,19,5
1638038,1638036,3-2,3,3
1638038,1873391,0-1,0,6
1638038,1873391,0-2,0,9
1638038,1873391,1-0,8,0
1638038,1873391,1-1,10,8
1638038,1873391,1-2,5,4
1638038,1873391,2-0,8,0
1638038,1873391,2-1,30,12
1638038,1873391,2-2,20,9
1638038,1873391,3-0,4,0
1638038,1873391,3-1,38,10
1638038,1873391,3-2,37,11
1638038,1873424,0-1,0,19
1638038,1873424,0-2,0,6
1638038,1873424,1-0,22,0
1638038,1873424,1-1,23,14
1638038,1873424,1-2,29,27
1638038,1873424,2-0,24,0
1638038,1873424,2-1,34,15
1638038,1873424,2-2,42,24
1638038,1873424,3-0,24,0
1638038,1873424,3-1,61,17
1638038,1873424,3-2,69,20
1638129,1315058,0-1,0,1
1638129,1315058,1-0,2,0
1638129,1315058,1-1,3,2
1638129,1315058,1-2,8,8
1638129,1315058,2-1,6,1
1638129,1315058,2-2,24,11
1638129,1315058,3-0,4,0
1638129,1315058,3-1,11,2
1638129,1315058,3-2,47,13
1638129,1767488,0-1,0,2
1638129,1767488,0-2,0,10
1638129,1767488,1-0,18,0
1638129,1767488,1-1,10,7
1638129,1767488,1-2,37,41
1638129,1767488,2-0,6,0
1638129,1767488,2-1,22,8
1638129,1767488,2-2,66,45
1638129,1767488,3-0,15,0
1638129,1767488,3-1,61,13
1638129,1767488,3-2,168,56
1638150,1416273,0-1,0,2
1638150,1416273,0-2,0,3
1638150,1416273,1-0,1,0
1638150,1416273,1-1,1,1
1638150,1416273,1-2,3,2
1638150,1416273,2-0,4,0
1638150,1416273,2-1,5,2
1638150,1416273,2-2,12,4
1638150,1416273,3-1,11,2
1638150,1416273,3-2,17,7
1638150,1757437,0-1,0,6
1638150,1757437,0-2,0,6
1638150,1757437,1-0,7,0
1638150,1757437,1-1,6,5
1638150,1757437,1-2,9,12
1638150,1757437,2-0,10,0
1638150,1757437,2-1,4,2
1638150,1757437,2-2,16,5
1638150,1757437,3-0,4,0
1638150,1757437,3-1,7,2
1638150,1757437,3-2,50,20
1638159,1539427,0-1,0,13
1638159,1539427,0-2,0,20
1638159,1539427,1-0,15,0
1638159,1539427,1-1,25,18
1638159,1539427,1-2,35,37
1638159,1539427,2-0,19,0
1638159,1539427,2-1,30,8
1638159,1539427,2-2,68,27
1638159,1539427,3-0,35,0
1638159,1539427,3-1,53,14
1638159,1539427,3-2,139,43
1638161,1526485,0-1,0,28
1638161,1526485,0-2,0,22
1638161,1526485,1-0,31,0
1638161,1526485,1-1,34,22
1638161,1526485,1-2,36,45
1638161,1526485,2-0,28,0
1638161,1526485,2-1,32,7
1638161,1526485,2-2,58,30
1638161,1526485,3-0,4,0
1638161,1526485,3-1,37,6
1638161,1526485,3-2,106,26
1638161,1638163,0-1,0,2
1638161,1638163,0-2,0,4
1638161,1638163,1-1,4,1
1638161,1638163,1-2,7,5
1638161,1638163,2-0,4,0
1638161,1638163,2-1,4,2
1638161,1638163,2-2,8,3
1638161,1638163,3-1,7,1
1638161,1638163,3-2,15,5
1638161,1863456,0-1,0,1
1638161,1863456,1-0,4,0
1638161,1863456,1-1,2,2
1638161,1863456,1-2,3,2
1638161,1863456,2-0,2,0
1638161,1863456,2-1,14,5
1638161,1863456,2-2,6,2
1638161,1863456,3-0,4,0
1638161,1863456,3-1,6,2
1638161,1863456,3-2,3,1
1638166,1314889,0-1,0,2
1638166,1314889,0-2,0,6
1638166,1314889,1-0,4,0
1638166,1314889,1-1,11,5
1638166,1314889,1-2,7,5
1638166,1314889,2-0,2,0
1638166,1314889,2-1,10,2
1638166,1314889,2-2,16,8
1638166,1314889,3-0,4,0
1638166,1314889,3-1,7,1
1638166,1314889,3-2,34,8
1638188,1638185,0-1,0,25
1638188,1638185,0-2,0,54
1638188,1638185,1-0,43,0
1638188,1638185,1-1,50,31
1638188,1638185,1-2,112,114
1638188,1638185,2-0,26,0
1638188,1638185,2-1,56,16
1638188,1638185,2-2,226,124
1638188,1638185,3-0,40,0
1638188,1638185,3-1,54,11
1638188,1638185,3-2,272,98
1638188,1873009,0-1,0,9
1638188,1873009,0-2,0,29
1638188,1873009,1-0,10,0
1638188,1873009,1-1,17,7
1638188,1873009,1-2,35,37
1638188,1873009,2-0,14,0
1638188,1873009,2-1,14,6
1638188,1873009,2-2,70,46
1638188,1873009,3-0,7,0
1638188,1873009,3-1,15,3
1638188,1873009,3-2,77,27
1638193,1425887,0-2,0,2
1638193,1425887,1-1,4,3
1638193,1425887,1-2,4,2
1638193,1425887,2-0,3,0
1638193,1425887,2-1,13,4
1638193,1425887,2-2,12,6
1638193,1425887,3-1,3,1
1638193,1425887,3-2,9,2
1638193,1754900,0-1,0,4
1638193,1754900,0-2,0,9
1638193,1754900,1-0,3,0
1638193,1754900,1-1,9,6
1638193,1754900,1-2,6,11
1638193,1754900,2-0,8,0
1638193,1754900,2-1,10,5
1638193,1754900,2-2,20,8
1638193,1754900,3-0,4,0
1638193,1754900,3-1,31,7
1638193,1754900,3-2,31,8
1638196,1309234,0-1,0,6
1638196,1309234,0-2,0,2
1638196,1309234,1-0,10,0
1638196,1309234,1-1,7,1
1638196,1309234,1-2,14,15
1638196,1309234,2-0,5,0
1638196,1309234,2-1,8,3
1638196,1309234,2-2,20,8
1638196,1309234,3-0,20,0
1638196,1309234,3-1,18,2
1638196,1309234,3-2,27,7
1638196,1754900,0-1,0,8
1638196,1754900,0-2,0,11
1638196,1754900,1-0,18,0
1638196,1754900,1-1,8,4
1638196,1754900,1-2,17,14
1638196,1754900,2-0,12,0
1638196,1754900,2-1,18,5
1638196,1754900,2-2,26,17
1638196,1754900,3-0,12,0
1638196,1754900,3-1,53,9
1638196,1754900,3-2,75,22
1638220,1638228,0-1,0,6
1638220,1638228,0-2,0,4
1638220,1638228,1-0,15,0
1638220,1638228,1-1,11,9
1638220,1638228,1-2,15,14
1638220,1638228,2-0,6,0
1638220,1638228,2-1,2,0
1638220,1638228,2-2,18,9
1638220,1638228,3-0,8,0
1638220,1638228,3-1,38,8
1638220,1638228,3-2,51,15
1638227,1428143,0-1,0,2
1638227,1428143,0-2,0,4
1638227,1428143,1-0,3,0
1638227,1428143,1-1,3,1
1638227,1428143,2-0,4,0
1638227,1428143,2-1,4,0
1638227,1428143,2-2,8,4
1638227,1638228,0-1,0,12
1638227,1638228,0-2,0,5
1638227,1638228,1-0,27,0
1638227,1638228,1-1,19,13
1638227,1638228,1-2,21,19
1638227,1638228,2-0,2,0
1638227,1638228,2-1,34,10
1638227,1638228,2-2,48,20
1638227,1638228,3-0,8,0
1638227,1638228,3-1,28,5
1638227,1638228,3-2,47,17
1638227,1751276,0-1,0,6
1638227,1751276,0-2,0,3
1638227,1751276,1-0,4,0
1638227,1751276,1-1,12,6
1638227,1751276,1-2,11,10
1638227,1751276,2-0,2,0
1638227,1751276,2-1,6,2
1638227,1751276,2-2,18,8
1638227,1751276,3-0,16,0
1638227,1751276,3-1,25,4
1638227,1751276,3-2,14,3
1638274,1304305,1-0,2,0
1638274,1304305,1-1,2,1
1638274,1304305,1-2,4,5
1638274,1304305,2-0,6,0
1638274,1304305,2-1,2,0
1638274,1304305,2-2,10,2
1638274,1304305,3-1,3,1
1638274,1304305,3-2,9,3
1638287,1424159,0-1,0,1
1638287,1424159,0-2,0,2
1638287,1424159,1-0,3,0
1638287,1424159,1-1,4,1
1638287,1424159,1-2,2,1
1638287,1424159,2-1,6,1
1638287,1424159,2-2,8,4
1638287,1424159,3-1,4,1
1638287,1424159,3-2,6,1
1638287,1533352,0-1,0,2
1638287,1533352,0-2,0,5
1638287,1533352,1-0,6,0
1638287,1533352,1-1,9,6
1638287,1533352,1-2,11,11
1638287,1533352,2-0,4,0
1638287,1533352,2-1,16,6
1638287,1533352,2-2,21,10
1638287,1533352,3-0,20,0
1638287,1533352,3-1,21,5
1638287,1533352,3-2,38,14
1638318,1320202,0-1,0,9
1638318,1320202,0-2,0,23
1638318,1320202,1-0,22,0
1638318,1320202,1-1,25,8
1638318,1320202,1-2,28,29
1638318,1320202,2-0,24,0
1638318,1320202,2-1,14,3
1638318,1320202,2-2,64,31
1638318,1320202,3-0,4,0
1638318,1320202,3-1,31,7
1638318,1320202,3-2,182,60
1638318,1532635,0-1,0,7
1638318,1532635,0-2,0,9
1638318,1532635,1-0,11,0
1638318,1532635,1-1,4,2
1638318,1532635,1-2,16,16
1638318,1532635,2-0,2,0
1638318,1532635,2-1,16,3
1638318,1532635,2-2,44,22
1638318,1532635,3-0,4,0
1638318,1532635,3-1,22,6
1638318,1532635,3-2,50,19
1638318,1638317,0-1,0,2
1638318,1638317,1-0,3,0
1638318,1638317,1-1,7,5
1638318,1638317,1-2,5,6
1638318,1638317,2-1,3,2
1638318,1638317,2-2,10,8
1638318,1638317,3-1,8,1
1638318,1638317,3-2,13,5
1638321,1320202,0-1,0,16
1638321,1320202,0-2,0,24
1638321,1320202,1-0,26,0
1638321,1320202,1-1,32,22
1638321,1320202,1-2,33,41
1638321,1320202,2-0,20,0
1638321,1320202,2-1,38,14
1638321,1320202,2-2,98,61
1638321,1320202,3-0,23,0
1638321,1320202,3-1,43,8
1638321,1320202,3-2,173,64
1638321,1532635,0-1,0,7
1638321,1532635,0-2,0,8
1638321,1532635,1-0,9,0
1638321,1532635,1-1,12,5
1638321,1532635,1-2,12,13
1638321,1532635,2-0,2,0
1638321,1532635,2-1,14,0
1638321,1532635,2-2,36,14
1638321,1532635,3-0,15,0
1638321,1532635,3-1,21,4
1638321,1532635,3-2,64,21
1638321,1638317,0-1,0,2
1638321,1638317,0-2,0,5
1638321,1638317,1-0,1,0
1638321,1638317,1-1,7,5
1638321,1638317,1-2,6,4
1638321,1638317,2-0,2,0
1638321,1638317,2-1,18,6
1638321,1638317,2-2,24,11
1638321,1638317,3-0,16,0
1638321,1638317,3-1,4,1
1638321,1638317,3-2,38,16
1638321,1869927,0-2,0,1
1638321,1869927,1-0,3,0
1638321,1869927,1-1,2,1
1638321,1869927,1-2,4,3
1638321,1869927,2-0,2,0
1638321,1869927,2-1,2,0
1638321,1869927,2-2,12,4
1638321,1869927,3-0,4,0
1638321,1869927,3-1,4,1
1638321,1869927,3-2,9,4
1638337,1527505,0-1,0,2
1638337,1527505,1-0,1,0
1638337,1527505,1-1,2,1
1638337,1527505,1-2,2,1
1638337,1527505,2-0,4,0
1638337,1527505,2-1,8,1
1638337,1527505,2-2,8,2
1638337,1527505,3-1,7,2
1638337,1527505,3-2,14,5
1638337,1749506,0-1,0,12
1638337,1749506,0-2,0,6
1638337,1749506,1-0,9,0
1638337,1749506,1-1,21,12
1638337,1749506,1-2,11,11
1638337,1749506,2-0,8,0
1638337,1749506,2-1,32,8
1638337,1749506,2-2,24,6
1638337,1749506,3-0,11,0
1638337,1749506,3-1,18,3
1638337,1749506,3-2,54,19
1638337,1749507,0-1,0,7
1638337,1749507,0-2,0,5
1638337,1749507,1-0,14,0
1638337,1749507,1-1,10,6
1638337,1749507,1-2,9,10
1638337,1749507,2-0,10,0
1638337,1749507,2-1,18,6
1638337,1749507,2-2,22,7
1638337,1749507,3-0,27,0
1638337,1749507,3-1,29,4
1638337,1749507,3-2,92,23
1638344,1638340,0-1,0,2
1638344,1638340,0-2,0,4
1638344,1638340,1-0,12,0
1638344,1638340,1-1,7,3
1638344,1638340,1-2,3,2
1638344,1638340,2-0,4,0
1638344,1638340,2-1,10,1
1638344,1638340,2-2,10,5
1638344,1638340,3-0,4,0
1638344,1638340,3-1,15,4
1638344,1638340,3-2,37,11
1638364,1530612,0-2,0,2
1638364,1530612,1-0,2,0
1638364,1530612,1-1,2,1
1638364,1530612,1-2,1,0
1638364,1530612,2-2,2,1
1638364,1530612,3-0,8,0
1638364,1530612,3-2,13,0
1638364,1530614,0-1,0,1
1638364,1530614,0-2,0,2
1638364,1530614,1-0,1,0
1638364,1530614,1-1,3,2
1638364,1530614,1-2,4,3
1638364,1530614,2-0,2,0
1638364,1530614,2-2,6,1
1638364,1530614,3-1,4,1
1638364,1530614,3-2,9,4
1638364,1530618,0-1,0,6
1638364,1530618,0-2,0,1
1638364,1530618,1-0,11,0
1638364,1530618,1-1,5,2
1638364,1530618,1-2,13,9
1638364,1530618,2-0,6,0
1638364,1530618,2-1,2,0
1638364,1530618,2-2,10,4
1638364,1530618,3-0,16,0
1638364,1530618,3-1,18,3
1638364,1530618,3-2,21,5
1638365,1530614,0-2,0,2
1638365,1530614,1-0,6,0
1638365,1530614,1-1,1,1
1638365,1530614,1-2,3,4
1638365,1530614,2-0,2,0
1638365,1530614,2-1,2,0
1638365,1530614,2-2,8,1
1638365,1530614,3-0,4,0
1638365,1530614,3-1,11,3
1638365,1530614,3-2,20,4
1638365,1530618,0-1,0,6
1638365,1530618,0-2,0,3
1638365,1530618,1-0,17,0
1638365,1530618,1-1,19,8
1638365,1530618,1-2,17,11
1638365,1530618,2-0,10,0
1638365,1530618,2-1,18,3
1638365,1530618,2-2,46,17
1638365,1530618,3-0,20,0
1638365,1530618,3-1,47,9
1638365,1530618,3-2,43,11
1638365,1638358,0-1,0,4
1638365,1638358,0-2,0,1
1638365,1638358,1-0,5,0
1638365,1638358,1-1,3,2
1638365,1638358,1-2,6,4
1638365,1638358,2-0,2,0
1638365,1638358,2-1,2,1
1638365,1638358,2-2,4,2
1638365,1638358,3-0,7,0
1638365,1638358,3-1,13,1
1638365,1638358,3-2,9,4
1638404,1426011,0-1,0,1
1638404,1426011,0-2,0,6
1638404,1426011,1-0,2,0
1638404,1426011,1-1,4,4
1638404,1426011,1-2,5,11
1638404,1426011,2-0,2,0
1638404,1426011,2-1,4,2
1638404,1426011,2-2,6,6
1638404,1426011,3-0,8,0
1638404,1426011,3-1,7,2
1638404,1426011,3-2,22,13
1638404,1759064,0-1,0,2
1638404,1759064,0-2,0,13
1638404,1759064,1-0,2,0
1638404,1759064,1-1,3,2
1638404,1759064,1-2,6,12
1638404,1759064,2-1,2,0
1638404,1759064,2-2,6,6
1638404,1759064,3-0,8,0
1638404,1759064,3-2,11,6
1638404,1759068,0-1,0,1
1638404,1759068,0-2,0,7
1638404,1759068,1-0,1,0
1638404,1759068,1-1,7,7
1638404,1759068,1-2,2,2
1638404,1759068,2-0,6,0
1638404,1759068,2-1,4,1
1638404,1759068,2-2,2,1
1638404,1759068,3-1,10,1
1638404,1759068,3-2,12,6
1638404,1862621,0-1,0,2
1638404,1862621,0-2,0,8
1638404,1862621,1-0,5,0
1638404,1862621,1-1,6,5
1638404,1862621,1-2,7,7
1638404,1862621,2-0,2,0
1638404,1862621,2-1,8,3
1638404,1862621,2-2,8,2
1638404,1862621,3-0,7,0
1638404,1862621,3-1,23,3
1638404,1862621,3-2,18,5
1638420,1302734,1-0,3,0
1638420,1302734,1-1,4,0
1638420,1302734,1-2,4,2
1638420,1302734,2-1,4,1
1638420,1302734,2-2,6,2
1638420,1302734,3-2,13,1
1638420,1539482,0-1,0,2
1638420,1539482,0-2,0,2
1638420,1539482,1-0,4,0
1638420,1539482,1-1,3,1
1638420,1539482,1-2,5,4
1638420,1539482,2-0,2,0
1638420,1539482,2-1,8,2
1638420,1539482,2-2,2,2
1638420,1539482,3-0,4,0
1638420,1539482,3-1,3,0
1638420,1539482,3-2,13,3
1638421,1427486,0-1,0,2
1638421,1427486,0-2,0,2
1638421,1427486,1-0,2,0
1638421,1427486,1-1,1,0
1638421,1427486,1-2,7,7
1638421,1427486,2-0,2,0
1638421,1427486,2-1,6,0
1638421,1427486,2-2,8,6
1638421,1427486,3-0,4,0
1638421,1427486,3-1,4,1
1638421,1427486,3-2,14,4
1638427,1442802,0-1,0,3
1638427,1442802,0-2,0,2
1638427,1442802,1-0,2,0
1638427,1442802,1-1,1,0
1638427,1442802,1-2,6,4
1638427,1442802,2-1,4,1
1638427,1442802,2-2,6,5
1638427,1442802,3-0,4,0
1638427,1442802,3-1,12,3
1638427,1442802,3-2,29,10
1638427,1657012,0-2,0,2
1638427,1657012,1-0,3,0
1638427,1657012,1-2,6,2
1638427,1657012,2-0,2,0
1638427,1657012,2-1,4,0
1638427,1657012,2-2,6,1
1638427,1657012,3-0,4,0
1638427,1657012,3-2,7,0
1638427,1759400,0-1,0,22
1638427,1759400,0-2,0,17
1638427,1759400,1-0,27,0
1638427,1759400,1-1,31,16
1638427,1759400,1-2,33,38
1638427,1759400,2-0,22,0
1638427,1759400,2-1,30,8
1638427,1759400,2-2,52,22
1638427,1759400,3-0,8,0
1638427,1759400,3-1,46,9
1638427,1759400,3-2,62,21
1638427,1759402,0-1,0,12
1638427,1759402,0-2,0,6
1638427,1759402,1-0,13,0
1638427,1759402,1-1,14,4
1638427,1759402,1-2,13,15
1638427,1759402,2-0,10,0
1638427,1759402,2-1,16,6
1638427,1759402,2-2,30,11
1638427,1759402,3-0,8,0
1638427,1759402,3-1,22,4
1638427,1759402,3-2,58,19
1638455,1638454,0-1,0,11
1638455,1638454,0-2,0,10
1638455,1638454,1-0,10,0
1638455,1638454,1-1,8,6
1638455,1638454,1-2,12,12
1638455,1638454,2-0,6,0
1638455,1638454,2-1,8,4
1638455,1638454,2-2,22,8
1638455,1638454,3-0,12,0
1638455,1638454,3-1,28,6
1638455,1638454,3-2,38,9
1638457,1526730,0-1,0,4
1638457,1526730,0-2,0,6
1638457,1526730,1-0,8,0
1638457,1526730,1-1,9,3
1638457,1526730,1-2,12,12
1638457,1526730,2-1,8,3
1638457,1526730,2-2,34,21
1638457,1526730,3-0,8,0
1638457,1526730,3-1,16,2
1638457,1526730,3-2,61,17
1638457,1638463,0-1,0,2
1638457,1638463,0-2,0,6
1638457,1638463,1-0,1,0
1638457,1638463,1-1,5,3
1638457,1638463,1-2,3,2
1638457,1638463,2-0,2,0
1638457,1638463,2-1,4,1
1638457,1638463,2-2,24,13
1638457,1638463,3-1,7,1
1638457,1638463,3-2,50,18
1638459,1526730,0-1,0,3
1638459,1526730,0-2,0,3
1638459,1526730,1-0,6,0
1638459,1526730,1-1,4,0
1638459,1526730,1-2,3,2
1638459,1526730,2-0,8,0
1638459,1526730,2-1,6,2
1638459,1526730,2-2,10,4
1638459,1526730,3-1,7,1
1638459,1526730,3-2,30,8
1638459,1638463,0-1,0,1
1638459,1638463,0-2,0,5
1638459,1638463,1-0,3,0
1638459,1638463,1-1,5,5
1638459,1638463,1-2,3,2
1638459,1638463,2-1,6,2
1638459,1638463,2-2,20,14
1638459,1638463,3-0,8,0
1638459,1638463,3-1,12,3
1638459,1638463,3-2,42,22
1638473,1527018,0-1,0,7
1638473,1527018,0-2,0,10
1638473,1527018,1-0,4,0
1638473,1527018,1-1,4,4
1638473,1527018,1-2,13,13
1638473,1527018,2-0,10,0
1638473,1527018,2-1,20,7
1638473,1527018,2-2,20,8
1638473,1527018,3-0,4,0
1638473,1527018,3-1,11,3
1638473,1527018,3-2,29,11
1638473,1638472,0-1,0,1
1638473,1638472,0-2,0,6
1638473,1638472,1-0,2,0
1638473,1638472,1-2,2,3
1638473,1638472,3-2,10,5
1638477,1418909,0-1,0,1
1638477,1418909,0-2,0,3
1638477,1418909,1-0,12,0
1638477,1418909,1-1,9,6
1638477,1418909,1-2,4,5
1638477,1418909,2-0,6,0
1638477,1418909,2-1,13,3
1638477,1418909,2-2,18,5
1638477,1418909,3-1,21,4
1638477,1418909,3-2,50,17
1638478,1418909,0-1,0,13
1638478,1418909,0-2,0,13
1638478,1418909,1-0,25,0
1638478,1418909,1-1,27,13
1638478,1418909,1-2,31,26
1638478,1418909,2-0,16,0
1638478,1418909,2-1,20,4
1638478,1418909,2-2,34,15
1638478,1418909,3-0,9,0
1638478,1418909,3-1,37,4
1638478,1418909,3-2,51,17
1638478,1638484,0-1,0,10
1638478,1638484,0-2,0,11
1638478,1638484,1-0,16,0
1638478,1638484,1-1,13,7
1638478,1638484,1-2,11,13
1638478,1638484,2-0,4,0
1638478,1638484,2-1,22,7
1638478,1638484,2-2,54,22
1638478,1638484,3-0,16,0
1638478,1638484,3-1,24,6
1638478,1638484,3-2,39,13
1638505,1638506,0-1,0,10
1638505,1638506,0-2,0,6
1638505,1638506,1-0,3,0
1638505,1638506,1-1,13,11
1638505,1638506,1-2,20,17
1638505,1638506,2-1,20,2
1638505,1638506,2-2,36,11
1638505,1638506,3-0,8,0
1638505,1638506,3-1,13,3
1638505,1638506,3-2,31,17
1638526,1301572,0-1,0,18
1638526,1301572,0-2,0,12
1638526,1301572,1-0,28,0
1638526,1301572,1-1,18,10
1638526,1301572,1-2,34,30
1638526,1301572,2-0,18,0
1638526,1301572,2-1,32,9
1638526,1301572,2-2,52,25
1638526,1301572,3-0,35,0
1638526,1301572,3-1,30,4
1638526,1301572,3-2,111,33
1638526,1525394,0-1,0,4
1638526,1525394,0-2,0,4
1638526,1525394,1-0,23,0
1638526,1525394,1-1,13,6
1638526,1525394,1-2,18,17
1638526,1525394,2-0,13,0
1638526,1525394,2-1,24,6
1638526,1525394,2-2,44,17
1638526,1525394,3-0,35,0
1638526,1525394,3-1,43,10
1638526,1525394,3-2,68,15
1638526,1749876,0-1,0,21
1638526,1749876,0-2,0,28
1638526,1749876,1-0,30,0
1638526,1749876,1-1,34,23
1638526,1749876,1-2,37,55
1638526,1749876,2-0,14,0
1638526,1749876,2-1,52,17
1638526,1749876,2-2,74,43
1638526,1749876,3-0,20,0
1638526,1749876,3-1,74,15
1638526,1749876,3-2,137,55
1638526,1749877,0-1,0,14
1638526,1749877,0-2,0,5
1638526,1749877,1-0,11,0
1638526,1749877,1-1,14,8
1638526,1749877,1-2,10,16
1638526,1749877,2-0,4,0
1638526,1749877,2-1,22,6
1638526,1749877,2-2,14,9
1638526,1749877,3-0,8,0
1638526,1749877,3-1,27,4
1638526,1749877,3-2,32,12
1638554,1638572,0-1,0,3
1638554,1638572,0-2,0,15
1638554,1638572,1-0,11,0
1638554,1638572,1-1,16,13
1638554,1638572,1-2,10,9
1638554,1638572,2-0,13,0
1638554,1638572,2-1,22,8
1638554,1638572,2-2,42,23
1638554,1638572,3-0,44,0
1638554,1638572,3-1,53,13
1638554,1638572,3-2,93,32
1638554,1868124,0-2,0,5
1638554,1868124,1-1,8,7
1638554,1868124,1-2,3,4
1638554,1868124,2-1,4,2
1638554,1868124,2-2,12,7
1638554,1868124,3-1,10,3
1638554,1868124,3-2,6,2
1638578,1638582,0-2,0,4
1638578,1638582,1-0,2,0
1638578,1638582,1-1,1,1
1638578,1638582,1-2,4,3
1638578,1638582,2-2,8,6
1638578,1638582,3-1,10,3
1638578,1638582,3-2,18,5
1638612,1422917,0-1,0,13
1638612,1422917,0-2,0,3
1638612,1422917,1-0,6,0
1638612,1422917,1-1,9,4
1638612,1422917,1-2,9,7
1638612,1422917,2-0,4,0
1638612,1422917,2-1,10,5
1638612,1422917,2-2,6,2
1638612,1422917,3-0,16,0
1638612,1422917,3-1,27,7
1638612,1422917,3-2,29,12
1638672,1528798,0-2,0,1
1638672,1528798,1-0,1,0
1638672,1528798,1-1,3,2
1638672,1528798,1-2,3,5
1638672,1528798,2-1,6,3
1638672,1528798,2-2,8,0
1638672,1528798,3-0,8,0
1638672,1528798,3-1,4,0
1638672,1528798,3-2,23,9
1638677,1314767,0-1,0,8
1638677,1314767,0-2,0,5
1638677,1314767,1-0,18,0
1638677,1314767,1-1,17,9
1638677,1314767,1-2,18,17
1638677,1314767,2-0,6,0
1638677,1314767,2-1,18,8
1638677,1314767,2-2,52,22
1638677,1314767,3-0,12,0
1638677,1314767,3-1,20,2
1638677,1314767,3-2,92,26
1638677,1528798,0-1,0,20
1638677,1528798,0-2,0,32
1638677,1528798,1-0,29,0
1638677,1528798,1-1,33,19
1638677,1528798,1-2,60,69
1638677,1528798,2-0,19,0
1638677,1528798,2-1,37,13
1638677,1528798,2-2,112,55
1638677,1528798,3-0,47,0
1638677,1528798,3-1,87,16
1638677,1528798,3-2,154,44
1638687,1526977,0-1,0,15
1638687,1526977,0-2,0,43
1638687,1526977,1-0,14,0
1638687,1526977,1-1,24,15
1638687,1526977,1-2,49,44
1638687,1526977,2-0,12,0
1638687,1526977,2-1,22,6
1638687,1526977,2-2,108,51
1638687,1526977,3-0,11,0
1638687,1526977,3-1,70,13
1638687,1526977,3-2,170,54
1638691,1526977,0-1,0,1
1638691,1526977,0-2,0,4
1638691,1526977,1-0,3,0
1638691,1526977,1-1,1,0
1638691,1526977,1-2,2,2
1638691,1526977,2-0,2,0
1638691,1526977,2-2,4,4
1638691,1526977,3-1,4,1
1638691,1526977,3-2,23,10
1638694,1421803,0-1,0,9
1638694,1421803,0-2,0,26
1638694,1421803,1-0,17,0
1638694,1421803,1-1,20,16
1638694,1421803,1-2,30,40
1638694,1421803,2-0,6,0
1638694,1421803,2-1,34,14
1638694,1421803,2-2,36,17
1638694,1421803,3-0,8,0
1638694,1421803,3-1,33,5
1638694,1421803,3-2,61,19
1638694,1638696,1-0,1,0
1638694,1638696,1-1,1,1
1638694,1638696,1-2,6,4
1638694,1638696,2-0,2,0
1638694,1638696,2-2,2,0
1638694,1638696,3-0,3,0
1638694,1862483,0-1,0,7
1638694,1862483,0-2,0,14
1638694,1862483,1-0,5,0
1638694,1862483,1-1,10,6
1638694,1862483,1-2,8,7
1638694,1862483,2-0,2,0
1638694,1862483,2-1,4,0
1638694,1862483,2-2,18,10
1638694,1862483,3-0,4,0
1638694,1862483,3-1,10,1
1638694,1862483,3-2,13,4
1638714,1527160,0-1,0,27
1638714,1527160,0-2,0,13
1638714,1527160,1-0,22,0
1638714,1527160,1-1,22,13
1638714,1527160,1-2,36,40
1638714,1527160,2-0,22,0
