rk,school,div,str,park,ofs,dfs,sos
439,Dominican (NY),D2,0.576,0.957,0.976,0.942,0.657
440,Georgetown,D1,0.572,1.034,0.907,1.586,0.976
441,Northern Ky.,D1,0.568,1.088,0.847,1.490,0.910
441,Thomas More,D3,0.568,0.989,1.572,0.660,0.567
443,La Salle,D1,0.567,1.053,0.767,1.354,0.868
444,Mars Hill,D2,0.564,0.975,1.204,1.188,0.935
444,Drury,D2,0.564,0.976,0.983,0.970,0.868
446,Concord,D2,0.563,0.923,1.077,1.065,0.771
446,George Fox,D3,0.563,1.031,1.405,0.595,0.714
446,Hampton,D1,0.563,0.962,0.751,1.334,0.761
446,Academy of Art,D2,0.563,0.966,1.093,1.079,0.793
450,Niagara,D1,0.562,1.001,0.787,1.400,0.792
451,Wagner,D1,0.561,1.018,0.782,1.393,0.846
451,Detroit Mercy,D1,0.561,1.076,0.779,1.388,0.879
451,Springfield,D3,0.561,1.039,1.487,0.632,0.575
454,Northern St.,D2,0.560,0.997,1.004,0.998,0.782
454,Erskine,D2,0.560,1.054,0.972,0.965,0.807
454,Concordia Wisconsin,D3,0.560,0.944,1.494,0.636,0.527
457,George Mason,D1,0.557,0.911,0.675,1.213,0.878
458,Presbyterian,D1,0.555,1.071,0.707,1.272,0.940
459,Southeastern Okla.,D2,0.554,1.034,1.104,1.109,0.916
460,Frostburg St.,D3,0.553,0.998,1.239,0.534,0.628
461,Southwest Minn. St.,D2,0.552,0.973,0.959,0.966,0.833
461,Central Conn. St.,D1,0.552,1.043,0.715,1.296,0.862
461,Molloy,D2,0.552,1.066,0.906,0.913,0.760
464,Tiffin,D2,0.549,0.940,0.946,0.959,0.773
465,Southwestern (TX),D3,0.547,1.064,1.470,0.641,0.600
466,Ill. Wesleyan,D3,0.546,0.936,1.739,0.759,0.668
467,Canisius,D1,0.544,1.009,0.699,1.286,0.812
467,Chicago,D3,0.544,0.912,1.452,0.637,0.669
467,Ferris St.,D2,0.544,0.952,1.009,1.031,0.819
470,WPI,D3,0.543,0.968,1.568,0.688,0.575
471,Tex. A&M Int'l,D2,0.540,1.004,0.856,0.881,0.942
472,Southwestern Okla.,D2,0.539,1.055,1.303,1.346,0.894
473,Wis.-Parkside,D2,0.537,1.013,0.968,1.003,0.905
474,Ohio Northern,D3,0.535,0.996,1.179,0.526,0.628
474,UMBC,D1,0.535,0.986,0.763,1.427,0.745
474,Southern Nazarene,D2,0.535,1.213,1.048,1.089,0.881
477,Ouachita Baptist,D2,0.534,0.940,0.996,1.036,0.873
477,Williams,D3,0.534,0.853,1.677,0.749,0.627
479,Arcadia,D3,0.533,0.989,1.249,0.558,0.629
480,Susquehanna,D3,0.532,0.874,1.289,0.578,0.614
480,Transylvania,D3,0.532,0.987,1.280,0.573,0.696
482,Gust. Adolphus,D3,0.530,0.855,1.280,0.576,0.647
483,Upper Iowa,D2,0.529,1.031,0.974,1.025,0.866
484,Wartburg,D3,0.528,1.044,1.732,0.782,0.683
485,Gardner-Webb,D1,0.526,1.056,0.700,1.331,0.952
486,Drexel,D1,0.524,0.962,0.790,1.507,0.861
487,York (PA),D3,0.523,1.018,1.206,0.549,0.579
488,Southern N.H.,D2,0.522,0.899,0.903,0.962,0.717
489,Columbia,D1,0.521,0.934,0.842,1.616,0.822
490,Lindenwood (MO),D2,0.520,0.988,1.012,1.083,0.839
490,Concordia Portland,D2,0.520,0.953,1.215,1.299,0.826
492,Incarnate Word,D1,0.515,0.939,0.762,1.481,1.053
493,Chattanooga,D1,0.512,1.013,0.834,1.631,0.944
494,Saint Benedict,D3,0.510,0.925,1.908,0.891,0.626
495,Findlay,D2,0.509,1.079,1.024,1.119,0.821
496,Mount Olive,D2,0.508,0.958,0.974,1.066,0.767
496,Northwestern Okla.,D2,0.508,1.073,0.970,1.062,0.889
498,Cal St. San Marcos,D2,0.506,0.971,0.836,0.919,0.957
499,Yale,D1,0.502,1.028,0.765,1.524,0.843
499,Pace,D2,0.502,1.069,0.857,0.949,0.733
501,Stony Brook,D1,0.501,0.929,0.743,1.484,0.823
501,Hanover,D3,0.501,1.000,1.294,0.616,0.641
501,Morgan St.,D1,0.501,1.033,0.651,1.300,0.713
504,Cornell College,D3,0.499,0.985,1.434,0.686,0.529
505,Hamline,D3,0.498,0.955,1.368,0.655,0.618
506,Quincy,D2,0.497,0.903,1.174,1.313,0.841
507,Franklin,D3,0.496,1.056,1.280,0.615,0.638
507,Holy Family,D2,0.496,0.985,1.037,1.162,0.706
507,Dominican (CA),D2,0.496,0.911,0.901,1.010,0.804
510,Robert Morris,D1,0.494,1.113,0.753,1.524,0.826
510,Salisbury,D3,0.494,0.956,1.753,0.846,0.675
512,A&M-Corpus Christi,D1,0.493,0.853,0.550,1.117,1.026
512,Mont. St. Billings,D2,0.493,1.144,1.234,1.393,0.855
512,Alabama St.,D1,0.493,1.056,0.837,1.700,0.874
515,Shippensburg,D2,0.492,0.929,0.962,1.088,0.696
515,Ga. Southwestern,D2,0.492,0.997,1.109,1.255,0.818
517,Eastern N.M.,D2,0.491,1.218,1.073,1.215,0.864
518,Bluffton,D3,0.490,1.087,1.315,0.639,0.621
519,Claremont-M-S,D3,0.489,0.908,1.147,0.559,0.715
520,Piedmont,D3,0.487,1.023,1.000,0.490,0.630
521,Mt. St. Mary's,D1,0.485,0.965,0.810,1.671,0.770
521,Benedictine (IL),D3,0.485,0.984,1.535,0.754,0.570
523,St. Anselm,D2,0.484,0.963,0.894,1.027,0.678
523,Rochester (NY),D3,0.484,0.933,1.364,0.672,0.632
525,Slippery Rock,D2,0.483,1.088,0.819,0.942,0.718
526,UMKC,D1,0.482,0.957,0.766,1.591,0.985
527,Le Moyne,D2,0.477,0.997,0.888,1.035,0.703
528,Okla. Baptist,D2,0.476,1.126,0.932,1.090,0.879
529,Lebanon Valley,D3,0.475,0.969,1.330,0.668,0.590
530,Gettysburg,D3,0.474,1.097,1.043,0.525,0.582
531,Bridgeport,D2,0.473,1.052,0.930,1.093,0.701
532,Claflin,D2,0.469,1.030,1.167,1.383,0.604
533,Bryant,D1,0.468,1.034,0.634,1.355,0.920
534,Lake Erie,D2,0.464,1.075,0.935,1.121,0.794
535,Mary,D2,0.463,1.101,0.850,1.021,0.839
535,Millikin,D3,0.463,0.987,1.186,0.611,0.584
535,Concordia-St. Paul,D2,0.463,1.075,1.018,1.224,0.827
538,MIT,D3,0.462,0.991,1.113,0.574,0.563
539,Carthage,D3,0.460,0.942,1.191,0.617,0.616
539,St. Thomas Aquinas,D2,0.460,0.958,0.853,1.030,0.758
539,Mansfield,D2,0.460,1.122,0.891,1.078,0.621
542,Gannon,D2,0.458,0.979,0.740,0.898,0.702
543,St. Joseph's (IN),D2,0.457,0.968,0.992,1.207,0.870
543,Buena Vista,D3,0.457,1.114,1.372,0.715,0.659
545,Newman,D2,0.456,1.076,0.915,1.115,0.865
546,St. Norbert,D3,0.454,0.969,1.242,0.652,0.583
547,West Virginia St.,D2,0.452,0.930,0.773,0.952,0.680
548,Simon Fraser,D2,0.451,1.052,0.989,1.220,0.808
548,John Carroll,D3,0.451,0.998,1.182,0.625,0.601
550,Wheeling Jesuit,D2,0.450,0.992,0.742,0.917,0.728
550,DePauw,D3,0.450,1.023,1.410,0.748,0.709
550,Colgate,D1,0.450,1.046,0.793,1.763,0.917
550,Notre Dame (OH),D2,0.450,0.945,0.808,0.999,0.727
554,Portland St.,D1,0.449,0.882,0.752,1.674,1.052
554,CWRU,D3,0.449,1.108,1.301,0.692,0.702
556,Lock Haven,D2,0.447,0.944,0.844,1.051,0.672
556,Averett,D3,0.447,1.052,1.592,0.849,0.654
558,Ursuline,D2,0.446,0.991,0.845,1.053,0.697
558,Davis & Elkins,D2,0.446,1.017,0.893,1.113,0.643
560,Albany St. (GA),D2,0.444,0.947,0.960,1.201,0.651
561,UC-Colo. Springs,D2,0.443,1.234,0.923,1.159,0.755
562,Bloomfield,D2,0.442,0.990,0.848,1.068,0.648
562,Meredith,D3,0.442,1.019,1.237,0.667,0.628
562,Lake Forest,D3,0.442,0.975,1.338,0.721,0.601
562,Aurora,D3,0.442,0.938,1.312,0.708,0.596
566,Randolph,D3,0.441,0.973,1.415,0.766,0.626
567,Cornell,D1,0.439,1.055,0.841,1.916,0.822
568,Buffalo,D1,0.434,1.047,0.619,1.427,0.933
568,SUNY Oneonta,D3,0.434,1.030,1.490,0.818,0.609
570,Plattsburgh St.,D3,0.433,0.972,1.341,0.738,0.631
571,Salem,D3,0.431,1.064,1.404,0.776,0.597
572,Staten Island,D3,0.427,0.949,1.030,0.575,0.423
573,Indiana (PA),D2,0.426,1.008,0.797,1.042,0.672
574,Rhode Island,D1,0.424,1.024,0.786,1.856,0.942
575,Centre,D3,0.423,1.044,1.089,0.613,0.624
575,Chadron St.,D2,0.423,1.033,0.863,1.134,0.785
577,Mt. St. Joseph,D3,0.422,1.006,1.615,0.912,0.633
578,Maryville (TN),D3,0.421,0.974,1.271,0.721,0.603
579,Capital,D3,0.419,0.941,1.257,0.716,0.638
579,Johnson & Wales (RI),D3,0.419,0.948,1.350,0.768,0.478
579,TCNJ,D3,0.419,0.962,1.302,0.740,0.677
582,St. Olaf,D3,0.418,0.936,1.146,0.654,0.593
583,Heidelberg,D3,0.417,1.067,1.291,0.738,0.612
583,Felician,D2,0.417,0.976,0.935,1.248,0.681
585,East. Mennonite,D3,0.416,1.086,1.219,0.698,0.594
585,Siena,D1,0.416,0.957,0.729,1.752,0.840
587,Lycoming,D3,0.412,0.930,1.337,0.774,0.602
588,Whittier,D3,0.411,1.123,1.367,0.794,0.712
589,Anderson (IN),D3,0.410,1.103,1.352,0.787,0.733
589,Brown,D1,0.410,1.094,0.649,1.581,0.794
591,Stockton,D3,0.409,0.934,1.218,0.711,0.710
592,American Int'l,D2,0.408,0.913,0.676,0.920,0.719
592,Alvernia,D3,0.408,0.937,1.254,0.734,0.610
594,Holy Cross,D1,0.407,0.913,0.775,1.906,0.851
594,Catawba,D2,0.407,0.972,0.846,1.155,0.875
596,Washington Col.,D3,0.406,0.990,1.168,0.686,0.601
597,LeTourneau,D3,0.405,0.938,1.371,0.808,0.702
598,Chapman,D3,0.404,1.018,1.256,0.742,0.693
598,Ferrum,D3,0.404,0.989,1.269,0.748,0.598
600,Belmont Abbey,D2,0.403,0.955,1.008,1.390,0.824
601,Prairie View,D1,0.402,1.104,0.656,1.633,0.805
602,N.C. A&T,D1,0.401,1.007,0.635,1.582,0.750
602,Walsh,D2,0.401,0.966,0.725,1.006,0.813
604,Stevens,D3,0.400,0.946,1.360,0.811,0.625
604,Clarkson,D3,0.400,1.005,1.388,0.828,0.616
606,Widener,D3,0.399,0.949,1.360,0.812,0.583
607,Hardin-Simmons,D3,0.397,1.075,1.065,0.640,0.731
607,Montclair St.,D3,0.397,0.981,1.286,0.772,0.616
609,Fort Wayne,D1,0.394,0.997,0.689,1.747,0.929
609,Seton Hill,D2,0.394,1.043,0.793,1.119,0.729
609,Loras,D3,0.394,0.959,1.378,0.834,0.577
609,Mississippi Val.,D1,0.394,1.009,0.711,1.805,0.856
613,SUNY Geneseo,D3,0.393,0.999,1.072,0.650,0.585
614,Delaware St.,D1,0.392,0.908,0.641,1.637,0.796
614,Babson,D3,0.392,0.911,1.112,0.676,0.583
616,Fort Hays St.,D2,0.391,1.029,0.853,1.214,0.842
616,Rhodes,D3,0.391,1.106,1.457,0.889,0.668
618,NYU,D3,0.387,1.007,1.505,0.928,0.644
619,Brandeis,D3,0.385,0.987,1.374,0.852,0.639
619,Tennessee St.,D1,0.385,0.970,0.697,1.811,0.976
621,Illinois Col.,D3,0.384,1.071,1.030,0.640,0.555
622,Wayne St. (NE),D2,0.383,0.967,1.005,1.460,0.846
623,Miles,D2,0.382,1.034,0.843,1.227,0.759
624,Saint Augustine's,D2,0.381,1.002,0.988,1.444,0.541
624,St. Bonaventure,D1,0.381,0.987,0.714,1.875,0.855
626,Greensboro,D3,0.379,1.019,1.549,0.974,0.653
627,Catholic,D3,0.378,0.879,1.237,0.781,0.571
627,Millersville,D2,0.378,0.951,0.887,1.305,0.636
629,Hendrix,D3,0.377,1.014,1.332,0.842,0.660
630,Colorado St.-Pueblo,D2,0.376,0.968,0.948,1.401,0.750
631,Edinboro,D2,0.375,0.948,0.904,1.341,0.689
631,McDaniel,D3,0.375,0.971,1.484,0.944,0.603
633,Ark.-Pine Bluff,D1,0.374,1.031,0.736,1.967,0.757
634,Augusta,D2,0.372,0.938,0.838,1.253,0.950
634,MSOE,D3,0.372,1.022,1.216,0.780,0.500
634,Queens (NY),D2,0.372,0.931,0.798,1.195,0.754
637,Marian (WI),D3,0.371,0.877,1.122,0.721,0.523
637,Assumption,D2,0.371,1.065,0.715,1.071,0.639
637,Westminster (PA),D3,0.371,0.947,1.110,0.714,0.524
640,RIT,D3,0.370,0.980,1.155,0.743,0.569
641,Mercyhurst,D2,0.369,1.036,0.958,1.445,0.727
642,Pacific (OR),D3,0.367,0.953,1.163,0.755,0.760
643,Alabama A&M,D1,0.365,1.077,0.653,1.791,0.796
644,Penn St.-Behrend,D3,0.364,0.977,1.359,0.889,0.531
644,Redlands,D3,0.364,0.990,1.371,0.898,0.715
646,Willamette,D3,0.360,0.997,1.439,0.953,0.721
647,Trinity (CT),D3,0.359,0.962,1.300,0.863,0.579
647,Neumann,D3,0.359,0.978,1.104,0.733,0.469
649,Post,D2,0.358,1.011,0.832,1.293,0.689
649,Hood,D3,0.358,1.049,0.972,0.648,0.648
649,Alfred,D3,0.358,1.044,1.105,0.735,0.612
652,Neb.-Kearney,D2,0.356,0.941,0.887,1.386,0.896
653,Urbana,D2,0.352,1.027,0.788,1.244,0.741
654,Lewis & Clark,D3,0.351,1.026,1.076,0.731,0.750
655,Defiance,D3,0.350,0.975,1.060,0.723,0.610
656,Penn St.-Berks,D3,0.349,1.033,0.993,0.679,0.445
657,Adams St.,D2,0.348,1.151,0.898,1.433,0.769
657,East Stroudsburg,D2,0.348,0.966,0.924,1.477,0.732
657,Cal St. Dom. Hills,D2,0.348,1.063,0.973,1.557,0.941
657,Southern U.,D1,0.348,1.008,0.691,1.986,0.657
661,Cal Lutheran,D3,0.347,1.053,1.014,0.697,0.720
662,Salve Regina,D3,0.346,0.893,1.374,0.947,0.533
663,Lees-McRae,D2,0.345,1.088,0.743,1.198,0.805
664,Westminster (MO),D3,0.344,0.959,1.392,0.964,0.503
664,Mount Union,D3,0.344,1.091,1.339,0.927,0.599
666,Nazareth,D3,0.343,1.017,0.991,0.690,0.534
667,Fairmont St.,D2,0.340,0.948,0.777,1.270,0.725
667,Wellesley,D3,0.340,0.931,1.497,1.049,0.583
669,Augsburg,D3,0.338,0.961,1.173,0.828,0.574
669,Mary Washington,D3,0.338,0.970,1.234,0.872,0.613
671,Husson,D3,0.336,1.004,0.992,0.705,0.425
671,Occidental,D3,0.336,1.023,1.055,0.749,0.692
671,Middlebury,D3,0.336,0.939,1.165,0.827,0.573
671,Georgian Court,D2,0.336,1.027,1.057,1.752,0.670
675,Dominican (IL),D3,0.332,1.006,1.162,0.836,0.509
675,Green Bay,D1,0.332,1.003,0.676,2.038,0.898
677,Tex. Permian Basin,D2,0.331,0.986,0.838,1.406,0.855
677,Philadelphia U.,D2,0.331,1.055,0.575,0.965,0.672
677,SUNY New Paltz,D3,0.331,0.904,0.901,0.648,0.608
680,Stonehill,D2,0.330,0.972,0.648,1.093,0.743
681,Mt. St. Mary (NY),D3,0.329,0.969,1.062,0.770,0.515
681,Wilkes,D3,0.329,0.881,1.014,0.735,0.507
683,Barton,D2,0.327,1.004,0.715,1.216,0.709
684,West Liberty,D2,0.325,0.969,0.670,1.146,0.682
684,Wooster,D3,0.325,0.927,1.033,0.757,0.633
684,Wheaton (MA),D3,0.325,1.042,1.159,0.849,0.632
684,N.M. Highlands,D2,0.325,1.064,0.905,1.549,0.747
684,Muskingum,D3,0.325,1.005,1.122,0.822,0.652
689,Fayetteville St.,D2,0.324,0.985,0.718,1.233,0.589
689,Fort Lewis,D2,0.324,1.020,1.128,1.936,0.801
691,William Peace,D3,0.323,1.034,1.155,0.854,0.636
692,Framingham St.,D3,0.322,0.993,0.991,0.734,0.512
693,Concordia Chicago,D3,0.320,0.963,1.257,0.937,0.548
693,Lafayette,D1,0.320,1.069,0.481,1.502,0.809
693,Southern Wesleyan,D2,0.320,1.059,0.928,1.613,0.778
696,Sul Ross St.,D3,0.313,1.120,1.036,0.788,0.734
696,Kentucky St.,D2,0.313,1.074,0.804,1.429,0.579
698,Winston-Salem,D2,0.312,1.036,0.850,1.512,0.635
698,Southern Conn. St.,D2,0.312,0.989,0.687,1.226,0.744
700,Western New Eng.,D3,0.310,0.973,1.106,0.852,0.510
701,Christian Bros.,D2,0.309,1.076,0.675,1.214,1.037
702,Hamilton,D3,0.308,1.046,1.426,1.105,0.592
703,Monmouth (IL),D3,0.307,1.073,1.219,0.946,0.568
704,Ursinus,D3,0.306,1.008,1.314,1.025,0.586
705,Carroll (WI),D3,0.305,0.939,0.926,0.725,0.614
706,Scranton,D3,0.304,1.072,1.170,0.917,0.536
706,St. Scholastica,D3,0.304,0.940,0.953,0.748,0.524
708,Concordia (TX),D3,0.303,0.946,1.185,0.934,0.733
709,Emmanuel (GA),D2,0.302,1.038,0.556,1.026,0.767
709,North Central (IL),D3,0.302,0.974,1.130,0.893,0.563
711,St. Lawrence,D3,0.301,0.887,1.266,1.002,0.490
711,Pitt.-Johnstown,D2,0.301,0.984,0.663,1.224,0.669
711,BYU-Hawaii,D2,0.301,0.974,0.769,1.422,0.790
714,Neb. Wesleyan,D3,0.300,0.994,1.114,0.884,0.672
715,Wesleyan (CT),D3,0.299,0.988,1.143,0.910,0.598
715,Macalester,D3,0.299,0.944,0.946,0.754,0.559
717,Webster,D3,0.298,0.932,1.100,0.881,0.509
718,N.C. Wesleyan,D3,0.296,0.995,0.983,0.791,0.611
719,UMES,D1,0.293,1.056,0.470,1.603,0.660
720,Chaminade,D2,0.291,1.052,0.739,1.410,0.812
721,Roger Williams,D3,0.290,1.092,1.084,0.891,0.532
722,Manchester,D3,0.289,0.977,1.182,0.977,0.629
723,Norfolk St.,D1,0.288,1.061,0.508,1.764,0.690
724,Rutgers-Newark,D3,0.284,1.004,1.034,0.869,0.608
725,Calvin,D3,0.283,0.892,1.127,0.948,0.604
726,Saint Rose,D2,0.282,1.025,0.778,1.533,0.749
726,Glenville St.,D2,0.282,0.941,0.697,1.374,0.751
728,Covenant,D3,0.279,1.091,1.023,0.874,0.526
729,Cleveland St.,D1,0.278,0.991,0.538,1.932,0.869
730,Kalamazoo,D3,0.277,0.999,0.970,0.834,0.628
731,King's (PA),D3,0.276,0.925,1.276,1.102,0.520
732,Ohio Wesleyan,D3,0.275,0.999,1.309,1.136,0.615
732,Trinity (TX),D3,0.275,0.928,0.921,0.799,0.665
732,Ohio Valley,D2,0.275,1.062,0.640,1.294,0.655
735,Chestnut Hill,D2,0.272,1.019,0.627,1.281,0.694
735,Jackson St.,D1,0.272,1.075,0.693,2.549,0.822
737,Elmhurst,D3,0.271,0.940,1.139,1.003,0.592
737,Pomona-Pitzer,D3,0.271,1.048,0.815,0.717,0.714
739,MSU Moorhead,D2,0.270,0.976,0.709,1.460,0.746
739,UMass Boston,D3,0.270,0.953,1.051,0.927,0.516
739,Marietta,D3,0.270,1.016,0.877,0.773,0.643
739,Carleton,D3,0.270,1.004,1.013,0.893,0.578
743,Keene St.,D3,0.268,1.017,1.224,1.088,0.573
744,Western N.M.,D2,0.267,1.225,0.749,1.562,0.966
744,Suffolk,D3,0.267,1.041,1.021,0.913,0.477
744,N.C. Central,D1,0.267,1.076,0.462,1.732,0.764
747,Notre Dame de Namur,D2,0.266,1.003,0.670,1.403,0.807
747,Huntingdon,D3,0.266,0.944,0.998,0.894,0.652
749,Brockport,D3,0.265,0.935,1.159,1.041,0.572
750,Johnson C. Smith,D2,0.264,1.025,0.751,1.580,0.497
750,Schreiner,D3,0.264,0.991,1.051,0.950,0.613
752,Fontbonne,D3,0.262,0.926,1.100,1.002,0.573
752,Benedict,D2,0.262,1.021,0.994,2.108,0.507
752,St. Joseph's (L.I.),D3,0.262,1.012,0.911,0.828,0.513
755,Shenandoah,D3,0.259,1.049,1.080,0.993,0.668
755,Lakeland,D3,0.259,0.930,1.124,1.033,0.561
757,Oakland City,D2,0.258,1.119,0.579,1.247,0.586
758,Wesley,D3,0.257,1.045,1.089,1.011,0.529
759,Puget Sound,D3,0.255,1.091,1.172,1.097,0.700
759,Saint Vincent,D3,0.255,0.986,1.119,1.045,0.497
761,Western Conn. St.,D3,0.254,1.009,1.240,1.165,0.614
761,Eureka,D3,0.254,1.029,1.029,0.965,0.436
761,Lane,D2,0.254,0.969,0.653,1.430,0.494
764,Oswego St.,D3,0.251,1.036,0.770,0.733,0.580
764,Centenary (LA),D3,0.251,0.972,1.071,1.016,0.636
766,Albertus Magnus,D3,0.250,0.957,1.122,1.070,0.441
766,Nichols,D3,0.250,0.969,0.866,0.827,0.478
768,Wis.-Stout,D3,0.249,1.003,1.053,1.008,0.614
768,Immaculata,D3,0.249,1.091,1.101,1.054,0.442
770,Dubuque,D3,0.247,0.953,0.910,0.879,0.686
771,Thiel,D3,0.245,1.026,1.093,1.063,0.536
771,Okla. Panhandle,D2,0.245,1.106,0.855,1.942,0.796
771,Malone,D2,0.245,0.980,0.636,1.442,0.687
774,Augustana (IL),D3,0.244,0.918,1.171,1.145,0.595
775,LaGrange,D3,0.243,1.023,1.026,1.005,0.579
775,Albright,D3,0.243,0.952,0.891,0.873,0.599
777,Endicott,D3,0.242,0.985,0.955,0.941,0.524
778,Muhlenberg,D3,0.241,0.902,0.916,0.906,0.567
778,Saint Mary's (MN),D3,0.241,0.958,0.915,0.907,0.665
778,Buffalo St.,D3,0.241,0.937,1.151,1.137,0.650
778,Frank. & Marsh.,D3,0.241,1.083,0.967,0.958,0.605
778,Wilson,D3,0.241,1.104,0.791,0.782,0.437
783,U New England,D3,0.240,0.974,1.023,1.016,0.533
784,Saint Peter's,D1,0.239,1.067,0.537,2.243,0.750
785,Wis.-River Falls,D3,0.238,1.039,1.212,1.215,0.659
786,Adrian,D3,0.236,1.038,0.978,0.988,0.636
787,Bethel (MN),D3,0.235,0.959,1.094,1.110,0.647
787,Simpson,D3,0.235,1.013,0.760,0.771,0.710
789,Coast Guard,D3,0.234,1.033,1.222,1.244,0.559
789,Bowie St.,D2,0.234,0.982,0.621,1.474,0.566
791,UMass Dartmouth,D3,0.233,0.948,0.859,0.880,0.523
791,Greenville,D3,0.233,0.981,1.087,1.110,0.522
791,Clark Atlanta,D2,0.233,1.003,0.801,1.909,0.533
794,Hartford,D1,0.232,0.971,0.524,2.256,0.838
794,Rose-Hulman,D3,0.232,1.096,0.915,0.941,0.591
796,Southern Me.,D3,0.231,0.966,0.880,0.908,0.540
797,Black Hills St.,D2,0.228,1.026,0.601,1.463,0.762
798,Plymouth St.,D3,0.226,1.009,0.907,0.959,0.521
798,Alderson Broaddus,D2,0.226,0.940,0.653,1.604,0.688
800,Wis.-Superior,D3,0.224,1.143,0.797,0.848,0.448
800,Misericordia,D3,0.224,1.005,0.999,1.062,0.567
800,Bethany (WV),D3,0.224,0.931,0.784,0.836,0.551
803,Smith,D3,0.223,1.075,1.045,1.117,0.600
803,Fairleigh Dickinson,D1,0.223,1.001,0.544,2.442,0.845
805,Castleton,D3,0.222,0.953,1.097,1.180,0.433
805,Minn.-Crookston,D2,0.222,1.091,0.638,1.597,0.786
807,Fredonia,D3,0.221,1.026,0.859,0.927,0.590
808,Worcester St.,D3,0.220,1.038,1.028,1.116,0.523
808,Salem St.,D3,0.220,0.935,1.089,1.180,0.483
810,Mt. St. Vincent,D3,0.219,1.084,0.850,0.927,0.441
811,Saint Michael's,D2,0.218,0.939,0.551,1.406,0.650
812,Baldwin Wallace,D3,0.216,0.983,0.883,0.974,0.586
813,Westfield St.,D3,0.215,0.993,0.986,1.093,0.508
814,Ozarks (AR),D3,0.214,1.074,0.846,0.942,0.726
815,Bentley,D2,0.213,0.959,0.559,1.459,0.683
816,Utica,D3,0.211,1.071,0.962,1.086,0.578
817,Penn St.-Altoona,D3,0.209,1.022,0.712,0.811,0.507
817,Wis. Lutheran,D3,0.209,0.994,0.934,1.068,0.563
819,Dallas,D3,0.208,0.965,0.993,1.136,0.649
820,Nyack,D2,0.206,1.006,0.599,1.618,0.654
820,Goldey-Beacom,D2,0.206,0.909,0.646,1.748,0.676
822,Savannah St.,D1,0.205,1.049,0.554,2.699,0.865
822,Wheaton (IL),D3,0.205,1.064,0.933,1.083,0.646
824,Haverford,D3,0.204,0.929,1.003,1.171,0.618
824,Rutgers-Camden,D3,0.204,0.927,0.824,0.962,0.610
826,Wilmington (OH),D3,0.203,1.130,0.970,1.142,0.610
827,Skidmore,D3,0.202,1.025,0.833,0.981,0.581
827,Eastern Conn. St.,D3,0.202,0.996,1.028,1.213,0.596
829,Coppin St.,D1,0.201,1.029,0.511,2.541,0.740
829,Oberlin,D3,0.201,1.019,1.020,1.213,0.538
829,Bridgewater (VA),D3,0.201,0.981,0.996,1.183,0.628
832,St. Joseph's (ME),D3,0.200,0.959,0.928,1.105,0.514
833,Grinnell,D3,0.198,1.058,0.775,0.935,0.536
834,Holy Names,D2,0.197,1.109,0.635,1.793,0.822
835,Penn St.-Abington,D3,0.196,1.044,0.967,1.178,0.443
835,Penn St. Harrisburg,D3,0.196,1.037,0.855,1.039,0.514
837,Keuka,D3,0.195,1.003,0.852,1.044,0.423
837,Rider,D1,0.195,1.068,0.378,1.943,0.771
839,Howard,D1,0.194,1.032,0.533,2.751,0.747
840,Sage Colleges,D3,0.193,1.053,0.923,1.137,0.470
840,DeSales,D3,0.193,1.084,0.868,1.070,0.596
842,Grambling,D1,0.191,1.047,0.503,2.633,0.759
843,Lincoln (MO),D2,0.189,1.043,0.586,1.725,0.853
843,Farmingdale St.,D3,0.189,0.942,0.901,1.135,0.484
845,Geneva,D3,0.188,1.034,0.898,1.137,0.468
845,Cedar Crest,D3,0.188,1.078,0.913,1.155,0.386
847,Methodist,D3,0.186,0.959,0.802,1.030,0.669
847,Spalding,D3,0.186,1.027,0.851,1.091,0.535
849,Emmanuel (MA),D3,0.185,1.078,1.098,1.419,0.472
850,Penn College,D3,0.184,0.966,0.885,1.147,0.394
851,Virginia Union,D2,0.183,1.055,0.703,2.135,0.481
851,FDU-Florham,D3,0.183,1.074,1.098,1.432,0.541
853,Bates,D3,0.182,0.966,0.835,1.092,0.516
854,Juniata,D3,0.180,0.941,1.005,1.331,0.482
855,South Carolina St.,D1,0.179,0.996,0.553,3.096,0.833
856,Marywood,D3,0.177,0.992,1.062,1.434,0.442
856,Olivet,D3,0.177,1.027,0.818,1.105,0.604
858,Converse,D2,0.176,1.037,0.489,1.543,0.817
859,Mount Aloysius,D3,0.174,1.099,0.765,1.048,0.434
860,Kenyon,D3,0.173,1.076,1.095,1.509,0.542
860,Concordia (NY),D2,0.173,0.951,0.496,1.596,0.644
860,Wis.-Platteville,D3,0.173,1.085,0.966,1.328,0.619
863,Fitchburg St.,D3,0.172,0.929,0.870,1.205,0.482
863,Cabrini,D3,0.172,1.003,0.964,1.341,0.479
865,St. Joseph (CT),D3,0.168,0.938,0.840,1.193,0.425
865,Pitt.-Greensburg,D3,0.168,1.012,0.760,1.078,0.468
867,North Park,D3,0.164,0.982,0.837,1.213,0.615
868,Medaille,D3,0.162,1.040,0.802,1.179,0.401
869,Lesley ,D3,0.161,0.955,0.815,1.207,0.411
870,Wis.-Stevens Point,D3,0.160,0.960,0.866,1.291,0.611
870,USciences,D2,0.160,1.033,0.620,2.159,0.668
870,Houghton,D3,0.160,1.065,0.919,1.366,0.506
