year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10900	1	8	Alabama	17	1315056	Spencer, Jadyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1315056	Fr	DP	27	4	4	0.303	0.395	0.545	33	8	10	""	1	2	7	""	5	""	""	""	4	""	""	""	""	2	""	""	7	10
2012	10900	1	8	Alabama	23	1315059	Jury, Leslie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1315059	Fr	SP/RP	26	19	19	0.000	0.000	0.000	3	0	0	""	""	""	0	""	""	""	""	""	1	1	""	""	""	""	""	""	2	""
2012	10900	1	8	Alabama	32	1198510	Iamurri, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1198510	So	INF	24	6	6	0.344	0.364	0.469	32	4	11	1	""	1	5	""	1	""	""	""	4	2	""	""	""	2	1	""	11	5
2012	10900	1	8	Alabama	24	987420	Gibson, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=987420	Sr	C	18	11	11	0.048	0.310	0.048	21	4	1	""	""	""	1	""	3	5	""	3	9	3	1	""	""	""	""	""	8	6
2012	10900	1	8	Alabama	6	1198508	Patterson, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1198508	So	C	17	3	3	0.077	0.368	0.077	13	6	1	""	""	""	0	""	4	2	""	""	4	""	""	""	""	1	""	""	2	5
2012	10900	1	8	Alabama	21	1315058	Bell, Chaunsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1315058	Fr	C	13	2	2	0.538	0.571	1.077	13	5	7	1	""	2	5	""	""	1	""	""	2	""	""	""	""	1	""	""	2	2
2012	10900	1	8	Alabama	11	1104622	Sewell, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1104622	Jr	SP/RP	13	5	5	0.286	0.286	0.714	7	1	2	""	""	1	2	""	""	""	""	1	3	1	""	""	""	""	""	""	3	""
2012	10900	1	6	Alabama A&M	3	1214478	Ward, Fayesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1214478	Jr	OF	40	40	40	0.226	0.303	0.292	106	5	24	3	2	""	15	""	5	7	1	9	32	10	""	""	""	2	2	""	35	20
2012	10900	1	6	Alabama A&M	9	1331087	Zeigler, Bria	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331087	N/A	CF	38	34	34	0.267	0.374	0.381	105	19	28	3	3	1	7	""	5	13	""	4	15	3	""	""	""	16	2	""	25	35
2012	10900	1	6	Alabama A&M	32/18	1106923	Riley, Jasmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1106923	Jr	C	38	38	38	0.330	0.437	0.440	100	8	33	11	""	""	9	""	15	4	""	1	12	7	2	1	""	""	2	""	25	30
2012	10900	1	6	Alabama A&M	7	1331092	Mccollum, Mei	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331092	N/A	2B	37	29	29	0.240	0.326	0.253	75	12	18	1	""	""	4	""	10	""	1	4	17	4	""	""	""	3	1	""	22	22
2012	10900	1	6	Alabama A&M	4	1106907	Norton, Nicole	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1106907	Jr	INF	35	34	34	0.253	0.307	0.319	91	8	23	6	""	""	6	""	5	3	2	2	19	4	1	""	""	""	1	""	25	27
2012	10900	1	6	Alabama A&M	11	1331090	Hill, Melony	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331090	N/A	C	35	32	32	0.125	0.176	0.125	16	2	2	""	""	""	0	""	1	""	""	2	8	2	""	""	""	""	1	""	3	2
2012	10900	1	6	Alabama A&M	20	1331191	Morris, Shaqu	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331191	N/A	1B	34	31	31	0.205	0.330	0.205	78	9	16	""	""	""	8	""	13	2	1	2	29	9	1	""	""	1	""	""	15	17
2012	10900	1	6	Alabama A&M	19	1331088	Britt, Anisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331088	N/A	DP	33	28	28	0.195	0.241	0.260	77	5	15	3	1	""	7	""	4	1	1	1	29	3	""	""	""	1	""	""	14	19
2012	10900	1	6	Alabama A&M	10	1214480	Grubbs, Raven	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1214480	So	2B	32	25	25	0.315	0.405	0.315	73	6	23	""	""	""	5	""	11	""	""	2	13	3	""	""	""	5	3	""	23	14
2012	10900	1	6	Alabama A&M	1	1214477	Poe, Laquueesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1214477	Jr	OF	26	25	25	0.106	0.300	0.106	47	4	5	""	""	""	2	""	12	1	""	3	11	2	""	""	""	4	1	""	20	12
2012	10900	1	6	Alabama A&M	1	1331091	Johnson, Shen	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331091	N/A	LF	26	23	23	0.169	0.246	0.220	59	2	10	3	""	""	4	""	4	2	""	2	22	7	1	""	""	4	3	""	11	14
2012	10900	1	6	Alabama A&M	2	1331189	James, Jasmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331189	N/A	PR	24	4	4	0.250	0.308	0.500	12	7	3	1	1	""	0	""	1	""	""	""	6	2	""	""	""	""	1	""	1	2
2012	10900	1	6	Alabama A&M	5	1331089	Cain, Samanth	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331089	N/A	1B	21	16	16	0.255	0.314	0.319	47	6	12	1	1	""	9	""	4	""	""	2	7	2	""	""	""	""	""	""	22	7
2012	10900	1	6	Alabama A&M	6	1214479	Brown, Cassandra	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1214479	So	SP	20	14	14	0.067	0.067	0.133	15	0	1	1	""	""	3	""	""	""	""	3	6	2	""	""	""	""	""	""	7	3
2012	10900	1	6	Alabama A&M	12	1331483	Lee, Sitembile	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331483	N/A	C	13	7	7	0.056	0.150	0.056	18	1	1	""	""	""	0	""	2	""	""	""	13	""	""	""	""	""	""	""	""	1
2012	10900	1	6	Alabama A&M	16	1331482	Harmon, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1331482	N/A	P	12	2	2	0.000	0.000	0.000	4	0	0	""	""	""	0	""	""	""	""	""	3	2	""	""	""	""	""	""	1	""
2012	10900	1	6	Alabama A&M	17	1214482	Rembert, Nikkea	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1214482	So	3B	6	5	5	0.083	0.267	0.083	12	1	1	""	""	""	0	""	1	2	""	""	4	2	""	""	""	""	""	""	4	3
2012	10900	1	6	Alabama A&M	13	1106911	White, Britney	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1106911	Jr	OF	5	4	4	0.125	0.300	0.125	8	0	1	""	""	""	0	""	1	1	""	""	""	""	""	""	""	1	""	""	5	2
2012	10900	1	6	Alabama A&M	8	1221142	Poe, Laqueesh	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1221142	So	""	5	5	5	0.125	0.222	0.125	8	0	1	""	""	""	0	""	1	""	""	""	""	""	""	""	""	""	""	""	4	3
2012	10900	1	6	Alabama A&M	""	1221141	Norton, Nicol	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1221141	So	""	1	1	1	0.000	0.000	0.000	3	0	0	""	""	""	0	""	""	""	""	""	1	""	""	""	""	""	""	""	2	""
2012	10900	1	7	Alabama St.	20	1220306	Dixon, Meagan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1220306	So	OF	51	51	51	0.317	0.349	0.453	161	20	51	8	1	4	25	""	6	3	2	""	18	3	""	""	""	1	1	""	39	43
2012	10900	1	7	Alabama St.	00	1109642	Toilolo, Sosefina	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1109642	Jr	INF	49	49	49	0.327	0.374	0.480	150	21	49	11	""	4	38	""	7	5	1	""	28	4	""	""	""	1	""	""	31	33
2012	10900	1	7	Alabama St.	2	1000099	Famble, Ayesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1000099	Sr	DH	49	42	42	0.341	0.397	0.470	132	30	45	7	2	2	20	""	12	3	4	2	25	10	2	""	""	26	1	""	25	38
2012	10900	1	7	Alabama St.	22	1316022	Ross, Kim	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1316022	Jr	INF	47	44	44	0.217	0.289	0.292	120	10	26	6	""	1	6	""	8	5	2	1	33	6	2	""	""	1	1	""	31	28
2012	10900	1	7	Alabama St.	1	1109639	Rodrigues, Brehanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1109639	Jr	INF	47	44	44	0.407	0.487	0.504	135	38	55	9	2	""	14	""	18	3	""	3	12	2	""	""	""	20	6	""	39	24
2012	10900	1	7	Alabama St.	16	1220310	Wright, Breeya	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1220310	So	C	47	47	47	0.157	0.225	0.183	115	10	18	""	""	1	7	""	9	2	3	8	33	6	""	""	""	""	""	""	33	37
2012	10900	1	7	Alabama St.	18	1109635	Frazier, Mercedes	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1109635	Jr	INF	42	37	37	0.308	0.357	0.364	107	14	33	6	""	""	10	""	5	3	""	1	23	4	2	1	""	1	2	""	32	16
2012	10900	1	7	Alabama St.	30	1220307	Hernandez, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1220307	So	INF	41	25	25	0.188	0.293	0.275	80	6	15	1	""	2	10	""	5	7	""	1	15	1	4	""	""	""	""	""	29	19
2012	10900	1	7	Alabama St.	6	1316019	Ducoing, Yvette	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1316019	Fr	INF	39	33	33	0.152	0.235	0.196	92	9	14	2	1	""	8	""	7	3	""	4	20	9	2	1	""	1	""	""	43	15
2012	10900	1	7	Alabama St.	26	1316021	Patt, Bailey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1316021	Jr	SP/RP	38	23	23	0.250	0.222	0.250	8	1	2	""	""	""	1	""	""	""	1	""	2	1	""	""	""	""	""	""	2	3
2012	10900	1	7	Alabama St.	11	1114002	Price, Brittnei	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1114002	So	INF	37	33	33	0.272	0.316	0.304	92	15	25	3	""	""	4	""	4	2	""	2	17	8	1	1	""	9	3	""	33	15
2012	10900	1	7	Alabama St.	12	1000097	Crossley, Courtney	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1000097	Sr	C	31	21	21	0.230	0.329	0.262	61	6	14	2	""	""	5	""	8	1	""	5	7	1	""	""	""	""	1	""	23	16
2012	10900	1	7	Alabama St.	24	1316020	Valencia, Destyni	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1316020	Fr	SP/RP	28	15	15	""	""	""	0	0	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2012	10900	1	7	Alabama St.	4	1109637	Gracia, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1109637	Jr	SP	25	13	13	""	""	""	0	0	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2012	10900	1	7	Alabama St.	7	1109636	Golson, Whitley	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1109636	Jr	OF	25	24	24	0.254	0.323	0.254	59	11	15	""	""	""	1	""	5	1	""	""	11	2	""	""	""	2	2	""	16	14
2012	10900	1	7	Alabama St.	10	1000098	Dick, Michele	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1000098	Sr	C	11	1	1	0.000	0.375	0.000	5	2	0	""	""	""	0	""	2	1	""	""	4	1	""	""	""	""	""	""	1	""
2012	10900	1	7	Alabama St.	""	1329407	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=10900&stats_player_seq=1329407	N/A	1B	4	3	3	0.000	0.125	0.000	7	0	0	""	""	""	1	""	1	""	""	""	2	""	""	""	""	""	""	""	4	1
