year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12381	3	2798	Albertus Magnus	13	1552613	Jessey, Amanda	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1552613	Jr	INF	26	23	2	1	6.30	3.1	7	3	3	1	""	""	17	16	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	8	""	1	""
2016	12381	3	2798	Albertus Magnus	6	1782365	Cunning, Kristen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1782365	Fr	INF	22	15	12	10	3.37	52.0	61	27	25	17	17	1	236	210	8	4	3	1	5	""	5	5	""	4	2	2	3	1	""	84	48	5	4	""
2016	12381	3	2798	Albertus Magnus	18	1648517	Ferraro, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1648517	So	SP/RP	21	19	21	19	2.67	125.2	140	63	48	25	40	4	556	509	23	4	4	1	9	2	11	13	""	14	1	""	11	""	""	195	126	14	5	1
2016	12381	3	2798	Albertus Magnus	13	1648518	Maselli, Samantha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1648518	So	SP/RP	18	3	8	3	1.98	28.1	25	11	8	13	4	""	125	107	3	""	""	""	4	1	""	""	""	1	""	""	2	3	""	27	50	2	1	1
2016	12381	3	2798	Albertus Magnus	18	1782366	Gladden, Shayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1782366	Fr	SP	13	0	5	""	16.33	6.0	15	14	14	10	1	""	42	31	4	1	""	""	""	""	""	1	""	""	""	""	""	1	""	4	11	""	""	""
2016	12381	3	2798	Albertus Magnus	5	1783474	Ortiz, Shyleen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1783474	Jr	SP/RP	12	7	10	5	3.00	39.2	47	30	17	3	13	""	178	170	11	""	4	""	2	""	2	7	""	4	""	""	3	""	""	60	40	1	5	1
2016	12381	3	15	Albion	14	1556396	Brugnoni, Monica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1556396	Jr	SP	36	36	21	18	5.14	114.1	159	116	84	45	80	1	571	499	38	4	8	""	8	2	10	27	""	16	""	""	12	5	""	93	159	4	14	""
2016	12381	3	15	Albion	5	1556394	Oppliger, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1556394	Jr	SP	33	32	12	10	10.68	40.0	96	78	61	10	12	1	244	216	20	1	9	""	8	""	11	1	""	5	""	""	2	5	""	45	60	2	7	""
2016	12381	3	15	Albion	20	1760179	Coty, Miranda	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1760179	Fr	INF	24	21	12	8	6.21	53.0	91	70	47	23	10	""	287	250	24	2	2	""	11	""	5	3	""	5	""	""	7	2	""	66	78	1	8	""
2016	12381	3	15	Albion	12	1760178	Benson, Andrea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1760178	Fr	SP	23	23	3	""	0.00	4.2	4	""	""	4	2	""	22	17	1	""	""	""	1	""	""	""	""	""	""	""	1	""	""	6	6	""	""	""
2016	12381	3	16	Albright	25	1667256	O'Connor, Sammi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1667256	Sr	SP	40	40	32	28	2.00	199.2	168	83	57	57	239	6	844	758	30	8	8	""	6	""	10	84	""	25	8	1	12	7	""	134	212	17	11	""
2016	12381	3	16	Albright	1	1667257	Robertson, Zoe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1667257	So	OF	22	4	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12381	3	16	Albright	12	1667253	Gerenda, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1667253	So	SP	16	13	15	12	2.78	68.0	75	33	27	19	32	4	304	271	13	6	5	""	2	""	3	13	""	8	""	""	9	2	""	74	91	7	5	""
2016	12381	3	18	Alfred	23	1555499	Chiavatti, Sophia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1555499	Jr	SP	37	36	7	4	2.40	35.0	38	18	12	9	25	2	162	147	6	2	1	""	2	""	2	7	""	2	1	1	4	""	""	41	37	4	""	""
2016	12381	3	18	Alfred	5	1646544	Schaefer, Shannon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1646544	So	SP/RP	27	20	22	15	2.52	97.1	97	43	35	20	68	4	420	386	13	1	2	1	9	1	3	15	""	10	3	1	8	3	""	116	101	12	4	""
2016	12381	3	18	Alfred	4	1646543	Keeler, Kerri	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1646543	So	SP/RP	24	19	24	19	2.68	117.2	110	53	45	41	86	2	519	451	17	4	4	""	10	2	10	14	""	12	5	""	14	3	""	150	109	12	8	1
2016	12381	3	18	Alfred	13	1781487	Georgatos, Lea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1781487	Fr	C	11	3	1	1	2.33	6.0	4	3	2	1	2	""	23	22	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9	6	""	""	""
2016	12381	3	18	Alfred	17	1781486	D'Andrea, Dominique	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1781486	Fr	SP	10	3	7	2	5.00	14.0	14	12	10	13	8	""	72	52	3	2	1	1	3	""	1	""	""	""	1	1	3	3	""	13	21	1	""	1
2016	12381	3	19	Allegheny	25	1537041	Arison, Miranda	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1537041	Jr	SP	22	20	17	15	5.65	74.1	102	81	60	26	57	1	384	329	19	1	6	""	5	""	18	19	""	8	2	1	10	1	""	105	55	5	10	""
2016	12381	3	19	Allegheny	19	1537039	Cabo, Allison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1537039	Jr	SP/RP	16	10	16	10	5.08	60.2	82	59	44	28	50	""	307	265	14	2	4	""	4	""	8	14	""	4	3	""	4	2	""	80	47	3	9	""
2016	12381	3	19	Allegheny	11	1769574	Mahen, Kala	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1769574	Fr	SP/RP	15	5	15	5	4.88	51.2	73	44	36	9	37	1	247	233	13	4	""	""	7	""	2	12	""	1	13	4	1	2	""	75	41	1	2	1
2016	12381	3	21	Alma	6	1446470	Merice, Kayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1446470	Sr	C	42	42	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12381	3	21	Alma	11	1664551	McClure, Katie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1664551	So	SP/RP	34	24	21	20	2.36	112.2	99	46	38	39	69	5	496	433	14	""	4	1	9	""	8	16	""	10	""	""	14	2	""	141	118	15	4	""
2016	12381	3	21	Alma	19	1664555	Stratton, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1664555	Jr	SP/RP	32	22	32	21	0.78	187.2	116	37	21	25	190	5	726	666	10	1	3	1	7	1	11	44	4	20	4	1	21	2	""	207	157	18	6	6
2016	12381	3	21	Alma	9	1762058	Trout, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1762058	Fr	SP/RP	2	0	2	""	10.50	0.2	3	1	1	3	1	""	8	5	1	""	""	""	""	""	""	""	""	""	3	2	""	""	""	""	1	""	""	""
2016	12381	3	21	Alma	34	1761924	Little, Sydney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1761924	Fr	INF	1	0	1	""	7.00	1.0	3	1	1	""	1	""	7	6	1	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	2	""	""	""
2016	12381	3	938	Alvernia	11	1321439	Wolfe, Brittanie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1321439	Sr	OF	26	18	24	17	3.53	119.0	157	71	60	43	44	""	561	493	29	4	6	""	1	""	6	13	""	9	9	5	13	6	""	137	158	8	8	""
2016	12381	3	938	Alvernia	3	1668038	Fouracre, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1668038	So	SP/RP	22	15	17	10	4.59	61.0	87	49	40	6	14	1	287	265	11	3	4	""	1	""	3	4	""	4	9	5	10	3	""	88	74	4	6	""
2016	12381	3	938	Alvernia	5	1781353	Brown, Brittany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1781353	Fr	SP	20	9	16	5	3.85	43.2	56	35	24	18	20	""	218	189	7	""	1	""	3	""	6	6	""	1	17	11	4	1	""	61	42	""	5	1
2016	12381	3	938	Alvernia	6	1781352	Andrews, Kayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1781352	Fr	SP	6	4	5	4	6.42	12.0	20	16	11	7	2	""	65	57	4	""	""	""	3	""	""	1	""	1	3	2	1	""	""	24	8	1	2	""
2016	12381	3	28746	Alverno	19	1667289	Rossi, Ashlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1667289	So	1B	36	35	23	19	4.51	118.0	156	88	76	40	67	3	555	492	32	4	8	""	4	""	5	18	""	12	3	2	17	1	""	176	95	8	9	""
2016	12381	3	28746	Alverno	12	1667291	Schneider, Olivia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1667291	So	SP	27	21	26	19	3.72	135.1	163	89	72	37	100	1	616	537	23	5	8	""	8	""	8	21	""	15	5	2	30	4	""	117	176	7	14	""
2016	12381	3	24	Amherst	9	1557901	Tuiskula, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1557901	Jr	SP/RP	32	28	10	5	3.92	30.1	31	18	17	19	27	""	146	115	3	1	1	""	3	""	5	9	""	2	""	""	7	""	""	41	20	2	3	""
2016	12381	3	24	Amherst	10	1436692	Miranda, Nicolette	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1436692	Sr	SP/RP	28	23	3	""	4.34	9.2	10	6	6	4	7	""	42	38	1	""	""	""	2	""	""	5	""	""	""	""	""	""	""	11	9	1	""	""
2016	12381	3	24	Amherst	1	1782081	Summers, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1782081	Sr	OF	21	9	1	""	0.00	1.0	""	""	""	""	""	""	3	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	""	""	""
2016	12381	3	24	Amherst	14	1670572	Pagan, Gina	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1670572	So	SP/RP	20	3	20	3	3.69	49.1	49	35	26	18	40	""	226	191	8	""	4	""	7	""	8	7	""	1	2	""	7	2	""	63	40	6	3	1
2016	12381	3	24	Amherst	18	1782080	Ukanwa, Lorena	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1782080	Fr	SP/RP	19	18	19	18	2.59	105.1	99	48	39	28	97	""	454	403	15	3	5	""	""	""	8	15	""	5	""	""	11	4	""	67	141	7	4	""
2016	12381	3	24	Amherst	21	1557907	Buechler, Jackie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1557907	Jr	SP/RP	12	10	12	10	3.11	47.1	50	28	21	6	40	1	206	192	10	1	5	""	3	""	4	11	1	2	""	""	2	2	""	48	52	7	2	""
2016	12381	3	939	Anderson (IN)	7	1523747	Wade, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1523747	Jr	SP/RP	39	38	2	""	10.50	2.2	6	4	4	2	2	""	16	14	""	""	2	""	""	""	""	1	""	""	2	""	""	""	""	5	1	""	1	1
2016	12381	3	939	Anderson (IN)	3	1430827	Frazier, Sami	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1430827	Sr	SP	29	28	11	9	4.70	50.2	59	43	34	30	15	""	250	210	7	""	5	""	8	""	8	2	""	3	3	3	2	""	""	72	59	3	5	1
2016	12381	3	939	Anderson (IN)	16	1669934	Cleverly, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1669934	So	SP	23	20	15	11	1.44	77.2	46	22	16	29	57	3	317	280	7	""	4	1	4	""	5	8	""	5	6	""	3	""	""	81	91	13	2	""
2016	12381	3	939	Anderson (IN)	15	1523743	Fiscus, Rachel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1523743	Jr	SP/RP	21	10	21	10	2.42	75.1	65	34	26	13	54	""	310	288	11	""	11	3	2	1	5	11	""	4	13	4	4	""	""	57	111	7	2	3
2016	12381	3	939	Anderson (IN)	6	1430831	Belvo, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1430831	Sr	SP	16	9	16	9	2.47	51.0	48	29	18	31	34	""	239	197	4	""	4	1	15	""	4	5	2	3	3	""	6	1	""	61	53	2	4	1
2016	12381	3	939	Anderson (IN)	21	1757627	Forrester, Paige	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1757627	Fr	SP/RP	5	1	5	1	5.77	13.1	12	11	11	7	7	""	61	51	""	""	2	1	1	""	3	4	""	""	""	""	""	""	""	16	15	1	""	""
2016	12381	3	26	Anna Maria	4	1434855	Vousboukis, Angela	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1434855	Sr	SP/RP	19	16	17	15	7.59	86.2	186	146	94	16	18	""	506	475	23	7	4	""	10	""	8	8	""	13	""	""	2	5	""	137	102	""	15	""
2016	12381	3	26	Anna Maria	25	1780388	Hamelin, Ally	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1780388	Fr	SP	17	12	17	12	6.20	73.1	122	88	65	30	28	""	391	343	17	5	4	""	20	""	10	8	""	8	1	""	4	4	""	69	117	3	9	""
2016	12381	3	26	Anna Maria	22	1537782	Romano, Alexis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1537782	Jr	SP/RP	11	6	11	6	7.45	36.2	76	54	39	13	16	""	206	190	12	1	3	""	2	""	2	6	""	""	2	2	""	1	""	52	39	""	6	""
2016	12381	3	966	Arcadia	11	1430195	Gunia, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1430195	Sr	SP/RP	37	37	17	15	2.17	90.1	106	41	28	14	40	2	402	377	15	2	1	""	2	""	1	8	""	8	2	2	10	""	""	155	68	9	4	""
2016	12381	3	966	Arcadia	23	1758909	Bilotti, Jackie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1758909	Fr	INF	34	33	3	""	1.17	6.0	5	1	1	2	6	""	25	22	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	5	6	""	""	1
2016	12381	3	966	Arcadia	2	1758913	Resh, Kayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1758913	Fr	SP/RP	27	25	11	8	4.07	53.1	62	45	31	17	38	1	256	229	9	3	4	1	2	""	7	13	""	5	1	1	3	""	""	67	52	3	6	""
2016	12381	3	966	Arcadia	7	1430198	Wilson, Erin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1430198	Sr	SP/RP	27	23	25	20	2.35	140.0	129	73	47	37	102	4	606	537	21	1	2	1	12	1	10	19	""	17	""	""	19	2	1	207	100	12	9	2
2016	12381	3	38	Augsburg	25	1780406	Anderson, Samantha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1780406	Fr	SP/RP	39	33	31	7	2.73	125.2	112	57	49	42	157	1	540	475	21	2	14	1	9	""	10	27	""	5	28	10	7	6	""	62	143	13	5	2
2016	12381	3	38	Augsburg	8	1548362	Anfinson, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1548362	Jr	C	38	37	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12381	3	38	Augsburg	15	1667018	Larsen, Courtney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1667018	So	SP/RP	26	23	24	21	3.82	95.1	125	68	52	28	25	2	450	405	20	1	6	""	2	""	3	7	""	8	1	1	10	4	""	120	126	5	9	""
2016	12381	3	38	Augsburg	21	1780403	Struve, Carissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1780403	So	SP/RP	14	9	14	9	5.69	32.0	52	29	26	17	10	""	166	143	10	1	1	""	4	""	2	2	""	""	3	1	1	3	""	28	52	1	5	""
2016	12381	3	38	Augsburg	18	1443944	Hurley, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1443944	Sr	C	5	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12381	3	38	Augsburg	17	1783291	Kaiswatum, Alyssa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1783291	Sr	SP	4	2	3	1	6.56	5.1	5	9	5	6	3	""	32	20	1	""	""	""	""	""	3	2	""	""	1	""	3	""	""	10	3	1	""	""
2016	12381	3	38	Augsburg	10	1443945	Nguyen, Mindy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1443945	Sr	OF	2	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12381	3	40	Augustana (IL)	8	1421628	Anderson, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1421628	Sr	SP/RP	36	36	21	21	2.39	132.0	131	66	45	28	90	3	571	515	29	1	8	1	1	""	7	27	1	17	""	""	16	5	""	162	131	11	10	""
2016	12381	3	40	Augustana (IL)	9	1642613	Grandt, Shelby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1642613	So	SP	34	32	11	8	7.43	37.2	41	47	40	35	20	""	197	144	8	""	1	""	10	""	11	5	""	2	""	""	4	3	""	55	30	2	5	""
2016	12381	3	40	Augustana (IL)	11	1421629	Rakers, Kendra	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1421629	Sr	SP/RP	21	14	16	9	7.88	56.0	105	73	63	13	26	1	294	269	22	2	7	""	2	""	4	10	""	6	4	3	8	""	""	63	71	3	7	""
2016	12381	3	40	Augustana (IL)	26	1752626	Klatt, Danielle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1752626	Fr	INF	6	0	3	""	6.63	6.1	9	6	6	3	1	""	30	23	""	""	1	""	2	""	""	1	1	""	2	""	4	""	""	11	6	""	""	""
2016	12381	3	40	Augustana (IL)	30	1752635	Fredrickson, Kelcie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1752635	Fr	SP/RP	3	0	3	""	3.00	2.1	4	2	1	""	4	""	12	11	""	""	""	1	1	""	1	2	""	""	3	2	""	""	""	2	1	""	""	""
2016	12381	3	42	Aurora	27	1429688	Hartzell, Vanessa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1429688	Sr	SP/RP	39	26	39	26	1.63	189.1	170	65	44	48	195	3	809	716	25	2	6	2	2	""	10	65	""	21	12	4	32	3	""	148	215	20	9	7
2016	12381	3	42	Aurora	14	1662088	Wilson, Britni	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12381&stats_player_seq=1662088	So	DP	21	20	21	20	3.61	87.1	107	60	45	20	34	1	402	363	15	""	3	2	1	""	3	11	""	3	2	2	13	3	""	126	93	11	4	""
