year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12580	162	Concordia (NY)	-	Totals	-	-	-	-	""	""	3.29	215.0	268	157	101	56	100	3	1008	895	55	6	16	""	21	""	17	32	""	""	""	""	34	6	""	241	276	""	""	""
2017	12580	162	Concordia (NY)	-	Opponent Totals	-	-	-	-	""	""	1.38	218.0	188	70	43	36	156	7	914	852	30	""	6	""	7	""	7	49	""	""	""	""	15	3	""	283	201	""	""	""
2017	12580	30200	Concordia Portland	-	Totals	-	-	-	-	""	""	5.63	303.1	443	296	244	127	127	4	1524	1340	66	4	33	""	29	""	23	52	""	""	""	""	22	12	""	401	329	""	""	""
2017	12580	30200	Concordia Portland	-	Opponent Totals	-	-	-	-	""	""	4.19	309.1	376	247	185	151	220	""	1494	1292	59	7	31	""	23	3	24	65	""	""	""	""	16	11	""	369	299	""	""	""
2017	12580	9081	Concordia-St. Paul	-	Totals	-	-	-	-	""	""	4.25	327.2	422	269	199	151	169	2	1587	1367	80	8	35	""	23	2	29	54	3	""	""	""	30	10	""	385	366	""	""	""
2017	12580	9081	Concordia-St. Paul	-	Opponent Totals	-	-	-	-	""	""	3.16	334.0	401	189	151	103	215	9	1509	1365	72	4	29	""	20	""	13	73	2	""	""	""	18	10	""	437	301	""	""	""
2017	12580	8935	Converse	-	Totals	-	-	-	-	""	""	5.81	243.1	391	255	202	47	83	1	1221	1091	56	16	25	""	26	""	31	27	2	""	""	""	31	20	1	279	340	""	""	""
2017	12580	8935	Converse	-	Opponent Totals	-	-	-	-	""	""	1.59	255.0	189	71	58	80	201	18	1051	921	23	2	3	""	10	1	15	60	1	""	""	""	33	2	""	279	259	""	""	""
2017	12580	30221	Davenport	-	Totals	-	-	-	-	""	""	2.12	33.0	29	13	10	10	37	1	140	126	8	""	3	""	1	""	1	7	""	""	""	""	2	1	""	21	38	""	""	""
2017	12580	30221	Davenport	-	Opponent Totals	-	-	-	-	""	""	5.13	30.0	39	28	22	9	18	""	145	124	7	1	4	""	""	""	8	7	""	""	""	""	4	""	""	29	35	""	""	""
2017	12580	174	Davis & Elkins	-	Totals	-	-	-	-	""	""	3.11	310.1	375	167	138	63	121	10	1401	1263	54	11	12	""	13	""	28	32	1	""	""	""	43	4	""	430	331	""	""	""
2017	12580	174	Davis & Elkins	-	Opponent Totals	-	-	-	-	""	""	3.22	309.0	356	186	142	97	134	7	1426	1257	69	3	24	""	18	""	19	29	1	""	""	""	40	13	""	385	378	""	""	""
2017	12580	181	Delta St.	-	Totals	-	-	-	-	""	""	3.40	300.2	306	193	146	113	141	4	1366	1176	55	9	29	""	26	1	22	40	""	""	""	""	40	15	""	437	290	""	""	""
2017	12580	181	Delta St.	-	Opponent Totals	-	-	-	-	""	""	3.49	306.2	334	188	153	113	207	6	1412	1215	45	5	19	""	13	1	38	47	""	""	""	""	37	9	""	360	319	""	""	""
2017	12580	30095	Dixie St.	-	Totals	-	-	-	-	""	""	2.52	353.0	348	166	127	98	204	15	1557	1376	30	3	32	""	20	1	37	65	""	""	""	""	38	8	""	382	426	""	""	""
2017	12580	30095	Dixie St.	-	Opponent Totals	-	-	-	-	""	""	6.31	337.0	478	383	304	197	168	1	1756	1471	80	18	40	""	36	3	34	46	""	""	""	""	29	25	""	378	426	""	""	""
2017	12580	30118	Dominican (CA)	-	Totals	-	-	-	-	""	""	3.64	336.1	354	224	175	157	206	6	1590	1343	71	6	17	""	23	""	47	52	""	""	""	""	32	10	1	424	339	""	""	""
2017	12580	30118	Dominican (CA)	-	Opponent Totals	-	-	-	-	""	""	2.55	343.1	357	179	125	105	190	9	1514	1346	54	7	19	""	19	""	21	47	1	""	""	""	29	12	1	381	401	""	""	""
2017	12580	8956	Dominican (NY)	-	Totals	-	-	-	-	""	""	2.40	349.1	346	162	120	105	233	9	1510	1343	55	4	17	""	27	""	26	76	""	""	""	""	29	6	1	384	374	""	""	""
2017	12580	8956	Dominican (NY)	-	Opponent Totals	-	-	-	-	""	""	2.88	349.2	355	203	144	99	209	6	1563	1398	64	6	25	""	20	""	18	71	""	""	""	""	40	8	""	438	371	""	""	""
2017	12580	1057	Drury	-	Totals	-	-	-	-	""	""	3.86	366.2	442	249	202	144	182	3	1718	1499	77	10	24	""	17	""	14	50	""	""	""	""	44	16	1	342	545	""	""	""
2017	12580	1057	Drury	-	Opponent Totals	-	-	-	-	""	""	2.46	375.1	375	180	132	91	227	11	1639	1477	69	3	11	""	11	1	27	51	""	""	""	""	38	6	""	470	400	""	""	""
2017	12580	8965	East Central	-	Totals	-	-	-	-	""	""	2.85	385.2	378	213	157	145	156	8	1739	1487	55	1	35	""	14	""	50	35	""	""	""	""	49	8	""	452	498	""	""	""
2017	12580	8965	East Central	-	Opponent Totals	-	-	-	-	""	""	2.52	384.0	401	203	138	104	275	12	1727	1540	61	3	19	""	25	1	28	79	2	""	""	""	48	7	""	521	326	""	""	""
2017	12580	197	East Stroudsburg	-	Totals	-	-	-	-	""	""	5.12	258.1	359	228	189	101	94	2	1261	1104	53	7	21	""	13	1	17	41	3	""	""	""	32	7	""	368	280	""	""	""
2017	12580	197	East Stroudsburg	-	Opponent Totals	-	-	-	-	""	""	3.37	268.0	309	159	129	63	163	6	1196	1090	49	14	16	""	11	2	12	40	2	""	""	""	23	8	""	297	312	""	""	""
2017	12580	206	Eastern N.M.	-	Totals	-	-	-	-	""	""	6.83	337.1	578	402	329	185	166	4	1806	1535	105	13	51	""	32	""	42	57	""	""	""	""	32	12	""	406	374	""	""	""
2017	12580	206	Eastern N.M.	-	Opponent Totals	-	-	-	-	""	""	4.29	344.2	410	273	211	156	228	7	1662	1421	81	9	29	""	20	2	58	70	4	""	""	""	12	14	1	336	419	""	""	""
2017	12580	208	Eckerd	-	Totals	-	-	-	-	""	""	3.51	354.2	390	218	178	154	168	5	1645	1392	57	8	26	""	22	1	33	36	""	""	""	""	58	7	1	471	381	""	""	""
2017	12580	208	Eckerd	-	Opponent Totals	-	-	-	-	""	""	1.87	359.2	304	135	96	143	264	9	1561	1350	36	4	13	""	24	2	16	86	2	""	""	""	42	10	""	369	416	""	""	""
2017	12580	209	Edinboro	-	Totals	-	-	-	-	""	""	3.41	254.2	326	186	124	61	134	2	1195	1068	53	7	15	""	11	1	17	34	""	""	""	""	45	4	""	328	271	""	""	""
2017	12580	209	Edinboro	-	Opponent Totals	-	-	-	-	""	""	3.11	257.0	285	164	114	47	188	3	1113	1011	46	9	23	""	18	""	12	54	1	""	""	""	34	9	""	267	268	""	""	""
2017	12580	210	Elizabeth City St.	-	Totals	-	-	-	-	""	""	10.78	152.2	406	404	235	92	67	2	1040	906	84	31	23	""	38	""	29	16	""	""	""	""	3	10	""	205	138	""	""	""
2017	12580	210	Elizabeth City St.	-	Opponent Totals	-	-	-	-	""	""	2.35	167.0	125	75	56	76	246	14	707	624	39	1	3	""	23	1	5	80	""	""	""	""	1	1	""	141	96	""	""	""
2017	12580	9680	Embry-Riddle (FL)	-	Totals	-	-	-	-	""	""	1.92	338.1	288	141	93	75	350	11	1467	1310	39	4	18	""	9	1	43	97	3	""	""	""	37	2	""	362	280	""	""	""
2017	12580	9680	Embry-Riddle (FL)	-	Opponent Totals	-	-	-	-	""	""	2.20	331.0	310	147	104	109	160	8	1472	1249	33	10	5	""	16	1	44	47	3	""	""	""	57	12	1	437	358	""	""	""
2017	12580	30193	Emmanuel (GA)	-	Totals	-	-	-	-	""	""	4.28	275.0	299	194	168	135	185	5	1301	1104	46	6	32	""	19	""	26	45	""	""	""	""	27	9	""	261	351	""	""	""
2017	12580	30193	Emmanuel (GA)	-	Opponent Totals	-	-	-	-	""	""	1.77	281.1	242	101	71	64	175	12	1210	1075	35	6	3	""	8	1	32	57	1	""	""	""	31	8	""	338	300	""	""	""
2017	12580	1071	Emporia St.	-	Totals	-	-	-	-	""	""	3.08	398.0	406	204	175	98	159	13	1736	1570	83	5	40	""	10	1	27	40	""	""	""	""	34	7	""	450	545	""	""	""
2017	12580	1071	Emporia St.	-	Opponent Totals	-	-	-	-	""	""	3.63	398.2	444	262	207	147	182	6	1801	1574	81	6	24	""	29	1	27	65	""	""	""	""	35	17	1	474	458	""	""	""
2017	12580	1072	Erskine	-	Totals	-	-	-	-	""	""	3.12	307.0	336	174	137	112	153	4	1393	1191	43	1	28	""	32	1	31	39	""	""	""	""	46	13	""	389	342	""	""	""
2017	12580	1072	Erskine	-	Opponent Totals	-	-	-	-	""	""	3.01	309.1	316	171	133	106	207	3	1381	1188	55	6	12	""	26	""	28	53	1	""	""	""	50	9	""	331	354	""	""	""
2017	12580	1076	Fairmont St.	-	Totals	-	-	-	-	""	""	3.49	334.2	411	222	167	103	157	1	1552	1392	51	9	26	""	29	2	13	32	""	""	""	""	37	7	""	485	319	""	""	""
2017	12580	1076	Fairmont St.	-	Opponent Totals	-	-	-	-	""	""	2.01	338.0	289	151	97	105	232	11	1448	1297	56	4	16	""	12	1	18	56	""	""	""	""	23	5	""	392	354	""	""	""
2017	12580	223	Fayetteville St.	-	Totals	-	-	-	-	""	""	3.62	253.1	291	180	131	83	168	8	1170	1048	52	10	17	""	11	1	17	36	""	""	""	""	14	8	""	328	222	""	""	""
2017	12580	223	Fayetteville St.	-	Opponent Totals	-	-	-	-	""	""	5.24	251.1	333	243	188	77	170	7	1241	1100	62	18	26	""	25	""	36	23	""	""	""	""	14	14	""	261	294	""	""	""
2017	12580	23157	Felician	-	Totals	-	-	-	-	""	""	3.55	323.0	424	226	164	98	153	5	1528	1357	63	9	26	""	31	""	19	31	""	""	""	""	46	8	""	376	395	""	""	""
2017	12580	23157	Felician	-	Opponent Totals	-	-	-	-	""	""	3.42	323.1	403	201	158	104	175	9	1516	1347	67	3	27	""	23	""	27	49	""	""	""	""	29	9	""	378	376	""	""	""
2017	12580	224	Ferris St.	-	Totals	-	-	-	-	""	""	3.85	269.0	347	197	148	75	112	4	1292	1168	75	11	15	""	12	""	10	38	3	""	""	""	34	5	""	393	275	""	""	""
2017	12580	224	Ferris St.	-	Opponent Totals	-	-	-	-	""	""	3.20	273.1	299	157	125	81	150	4	1246	1123	55	5	17	""	18	""	20	45	1	""	""	""	17	5	""	283	360	""	""	""
2017	12580	1079	Findlay	-	Totals	-	-	-	-	""	""	3.82	307.2	403	217	168	62	96	2	1430	1301	76	7	11	""	18	""	23	38	1	""	""	""	35	9	""	461	320	""	""	""
2017	12580	1079	Findlay	-	Opponent Totals	-	-	-	-	""	""	3.08	311.0	299	185	137	128	213	6	1368	1210	43	11	24	""	20	""	7	72	""	""	""	""	21	2	""	367	313	""	""	""
2017	12580	233	Fla. Southern	-	Totals	-	-	-	-	""	""	2.52	280.0	261	127	101	102	189	5	1224	1052	39	8	12	""	28	""	24	43	""	""	""	""	35	11	""	243	373	""	""	""
2017	12580	233	Fla. Southern	-	Opponent Totals	-	-	-	-	""	""	2.45	283.0	303	135	99	90	148	5	1263	1108	38	5	5	""	22	1	7	35	1	""	""	""	46	12	""	374	298	""	""	""
2017	12580	30092	Flagler	-	Totals	-	-	-	-	""	""	2.47	393.1	351	180	139	176	308	11	1732	1481	49	5	28	""	31	2	25	84	""	""	""	""	43	7	""	400	420	""	""	""
2017	12580	30092	Flagler	-	Opponent Totals	-	-	-	-	""	""	3.44	380.2	425	245	187	140	180	7	1727	1515	69	13	32	""	37	""	23	53	""	""	""	""	38	10	""	414	490	""	""	""
2017	12580	230	Florida Tech	-	Totals	-	-	-	-	""	""	3.62	332.1	418	229	172	65	191	3	1519	1396	58	10	39	""	14	""	15	59	12	""	""	""	33	9	1	372	392	""	""	""
2017	12580	230	Florida Tech	-	Opponent Totals	-	-	-	-	""	""	4.04	333.0	325	225	192	164	219	7	1527	1305	64	5	27	""	15	2	37	92	1	""	""	""	14	7	""	339	377	""	""	""
2017	12580	9011	Fort Hays St.	-	Totals	-	-	-	-	""	""	4.58	368.0	499	325	241	185	165	2	1831	1560	83	13	30	""	29	""	33	47	""	""	""	""	38	15	""	414	460	""	""	""
2017	12580	9011	Fort Hays St.	-	Opponent Totals	-	-	-	-	""	""	2.79	376.0	377	188	150	115	208	12	1680	1447	66	7	19	""	22	""	40	56	""	""	""	""	71	7	""	456	428	""	""	""
2017	12580	1083	Fort Lewis	-	Totals	-	-	-	-	""	""	9.02	298.0	556	468	384	222	122	""	1754	1408	143	16	42	""	26	""	71	45	""	""	""	""	24	29	""	348	374	""	""	""
2017	12580	1083	Fort Lewis	-	Opponent Totals	-	-	-	-	""	""	4.19	311.0	380	233	186	107	231	5	1458	1305	76	9	37	""	22	""	27	94	""	""	""	""	10	9	""	321	348	""	""	""
2017	12580	237	Fort Valley St.	-	Totals	-	-	-	-	""	""	10.59	150.0	339	436	227	213	49	""	1086	807	62	18	36	""	28	""	46	14	6	""	""	""	13	7	""	166	180	""	""	""
2017	12580	237	Fort Valley St.	-	Opponent Totals	-	-	-	-	""	""	3.20	162.0	142	118	74	102	199	8	741	620	18	15	3	""	16	""	8	62	""	""	""	""	5	4	2	166	88	""	""	""
2017	12580	1085	Francis Marion	-	Totals	-	-	-	-	""	""	2.67	322.1	333	199	123	117	191	9	1461	1282	45	7	18	""	22	""	20	46	""	""	""	""	31	11	""	391	343	""	""	""
2017	12580	1085	Francis Marion	-	Opponent Totals	-	-	-	-	""	""	4.18	318.0	395	262	190	130	166	2	1563	1329	61	7	32	""	28	""	38	29	2	""	""	""	57	9	""	375	388	""	""	""
2017	12580	241	Franklin Pierce	-	Totals	-	-	-	-	""	""	6.94	202.2	390	284	201	90	71	""	1154	1006	56	16	15	""	27	4	20	16	""	""	""	""	26	12	""	289	224	""	""	""
2017	12580	241	Franklin Pierce	-	Opponent Totals	-	-	-	-	""	""	1.38	218.1	174	58	43	34	164	9	890	820	30	""	11	""	4	""	16	51	""	""	""	""	14	6	""	233	239	""	""	""
2017	12580	1097	Ga. Southwestern	-	Totals	-	-	-	-	""	""	4.89	344.2	450	303	241	147	171	2	1670	1425	69	8	51	""	34	5	25	45	""	""	""	""	57	14	""	445	374	""	""	""
2017	12580	1097	Ga. Southwestern	-	Opponent Totals	-	-	-	-	""	""	4.40	345.1	435	274	217	169	164	8	1689	1441	75	8	30	""	41	1	40	44	4	""	""	""	28	11	""	405	426	""	""	""
2017	12580	246	Gannon	-	Totals	-	-	-	-	""	""	2.09	291.0	291	125	87	68	232	7	1278	1139	39	3	13	""	7	""	25	76	1	""	""	""	40	6	""	367	244	""	""	""
2017	12580	246	Gannon	-	Opponent Totals	-	-	-	-	""	""	3.09	285.1	329	147	126	71	173	4	1285	1140	60	2	22	""	14	""	22	30	""	""	""	""	46	5	1	390	268	""	""	""
2017	12580	1096	Georgia College	-	Totals	-	-	-	-	""	""	3.87	325.1	387	235	180	159	131	""	1566	1310	62	7	24	""	15	1	39	41	""	""	""	""	51	6	1	401	391	""	""	""
2017	12580	1096	Georgia College	-	Opponent Totals	-	-	-	-	""	""	3.86	317.1	411	278	175	157	146	2	1581	1324	57	13	15	""	21	2	34	46	""	""	""	""	46	20	""	468	289	""	""	""
2017	12580	9004	Georgian Court	-	Totals	-	-	-	-	""	""	5.25	280.0	433	298	210	129	110	2	1467	1272	58	9	26	""	24	""	23	34	""	""	""	""	29	14	""	381	316	""	""	""
2017	12580	9004	Georgian Court	-	Opponent Totals	-	-	-	-	""	""	3.88	288.1	320	214	160	114	188	2	1347	1171	66	4	30	""	26	""	30	64	1	""	""	""	28	3	1	333	295	""	""	""
2017	12580	1098	Glenville St.	-	Totals	-	-	-	-	""	""	3.57	317.2	432	266	162	116	103	4	1537	1364	73	11	20	""	30	1	11	22	1	""	""	""	38	8	""	475	316	""	""	""
2017	12580	1098	Glenville St.	-	Opponent Totals	-	-	-	-	""	""	2.17	326.0	271	122	101	75	246	13	1346	1211	36	2	22	""	11	""	19	70	""	""	""	""	37	4	""	358	331	""	""	""
2017	12580	8366	Goldey-Beacom	-	Totals	-	-	-	-	""	""	4.59	314.1	439	286	206	111	117	4	1529	1352	83	14	16	""	23	""	14	38	""	""	""	""	36	16	""	367	419	""	""	""
2017	12580	8366	Goldey-Beacom	-	Opponent Totals	-	-	-	-	""	""	2.37	325.1	313	163	110	100	256	15	1429	1272	50	10	6	""	28	""	19	70	""	""	""	""	31	7	""	346	341	""	""	""
2017	12580	262	Grand Valley St.	-	Totals	-	-	-	-	""	""	2.16	340.2	289	137	105	121	332	17	1479	1291	43	6	20	""	17	""	26	72	""	""	""	""	36	5	""	326	343	""	""	""
2017	12580	262	Grand Valley St.	-	Opponent Totals	-	-	-	-	""	""	3.78	333.1	442	225	180	101	146	5	1578	1409	94	14	16	""	15	""	16	58	4	""	""	""	43	9	""	425	388	""	""	""
2017	12580	1116	Harding	-	Totals	-	-	-	-	""	""	1.40	454.1	338	117	91	127	407	25	1875	1669	39	6	14	""	26	1	41	109	3	""	""	""	34	4	""	509	407	""	""	""
2017	12580	1116	Harding	-	Opponent Totals	-	-	-	-	""	""	4.87	433.2	555	371	302	207	229	4	2136	1767	93	10	36	""	49	""	74	63	1	""	""	""	68	20	""	537	476	""	""	""
2017	12580	2697	Hawaii Hilo	-	Totals	-	-	-	-	""	""	3.35	330.0	354	202	158	111	185	7	1506	1301	51	6	25	""	15	""	42	57	1	""	""	""	42	9	1	393	365	""	""	""
2017	12580	2697	Hawaii Hilo	-	Opponent Totals	-	-	-	-	""	""	4.24	332.0	412	266	201	172	162	7	1635	1375	59	3	39	""	28	""	20	48	5	""	""	""	60	8	""	469	335	""	""	""
2017	12580	2696	Hawaii Pacific	-	Totals	-	-	-	-	""	""	2.27	336.0	347	168	109	124	134	5	1507	1319	50	5	10	""	27	2	16	46	""	""	""	""	34	14	""	474	341	""	""	""
2017	12580	2696	Hawaii Pacific	-	Opponent Totals	-	-	-	-	""	""	3.57	325.1	366	233	166	131	173	2	1532	1315	63	18	26	""	27	""	41	57	""	""	""	""	36	9	""	355	394	""	""	""
2017	12580	1123	Henderson St.	-	Totals	-	-	-	-	""	""	2.49	401.1	344	200	143	152	259	8	1746	1526	61	5	27	""	33	1	24	75	""	""	""	""	41	3	""	621	284	""	""	""
2017	12580	1123	Henderson St.	-	Opponent Totals	-	-	-	-	""	""	2.55	405.2	384	193	148	152	234	10	1785	1518	60	4	26	""	12	""	45	58	9	""	""	""	57	13	""	428	494	""	""	""
2017	12580	280	Hillsdale	-	Totals	-	-	-	-	""	""	3.61	308.1	414	219	159	77	126	2	1453	1305	68	4	20	""	33	""	17	46	1	""	""	""	48	6	""	386	379	""	""	""
2017	12580	280	Hillsdale	-	Opponent Totals	-	-	-	-	""	""	4.00	308.0	378	219	176	100	172	3	1442	1273	67	12	9	""	22	""	31	45	2	""	""	""	25	13	""	326	388	""	""	""
2017	12580	1126	Holy Family	-	Totals	-	-	-	-	""	""	3.20	321.1	334	190	147	131	146	4	1475	1270	80	13	17	""	12	""	26	39	""	""	""	""	38	10	""	478	298	""	""	""
2017	12580	1126	Holy Family	-	Opponent Totals	-	-	-	-	""	""	4.45	314.2	427	244	200	96	147	5	1514	1345	75	17	22	""	14	""	23	37	1	""	""	""	37	13	""	399	360	""	""	""
2017	12580	30175	Holy Names	-	Totals	-	-	-	-	""	""	8.11	269.1	524	429	312	137	80	1	1517	1308	110	15	38	""	38	3	29	31	""	""	""	""	20	22	1	303	363	""	""	""
2017	12580	30175	Holy Names	-	Opponent Totals	-	-	-	-	""	""	2.18	289.0	250	125	90	91	189	18	1232	1075	35	8	16	""	22	""	24	54	""	""	""	""	40	2	""	362	273	""	""	""
2017	12580	291	Humboldt St.	-	Totals	-	-	-	-	""	""	2.20	391.2	356	160	123	101	389	7	1692	1519	55	7	23	""	28	1	29	70	""	""	""	""	32	10	1	369	396	""	""	""
2017	12580	291	Humboldt St.	-	Opponent Totals	-	-	-	-	""	""	4.35	380.0	434	312	236	172	193	2	1802	1513	69	6	52	""	21	4	51	55	""	""	""	""	56	10	""	464	416	""	""	""
2017	12580	30050	Ill.-Springfield	-	Totals	-	-	-	-	""	""	2.67	367.1	382	175	140	84	239	7	1596	1454	69	5	27	""	10	""	17	79	3	""	""	""	32	9	""	433	395	""	""	""
2017	12580	30050	Ill.-Springfield	-	Opponent Totals	-	-	-	-	""	""	3.58	367.1	414	246	188	137	244	6	1706	1468	75	12	23	""	26	1	44	70	""	""	""	""	42	14	1	437	374	""	""	""
2017	12580	307	Indiana (PA)	-	Totals	-	-	-	-	""	""	2.79	291.0	292	143	116	87	197	6	1282	1135	52	4	27	""	14	""	17	57	""	""	""	""	35	7	1	301	354	""	""	""
2017	12580	307	Indiana (PA)	-	Opponent Totals	-	-	-	-	""	""	3.05	289.0	309	176	126	86	182	6	1309	1151	63	9	19	""	7	""	20	52	""	""	""	""	43	9	""	328	332	""	""	""
2017	12580	323	Johnson C. Smith	-	Totals	-	-	-	-	""	""	4.79	185.2	228	166	127	77	118	6	889	768	41	17	16	""	16	1	21	24	""	""	""	""	15	8	""	186	220	""	""	""
2017	12580	323	Johnson C. Smith	-	Opponent Totals	-	-	-	-	""	""	6.38	191.0	250	216	174	92	107	2	969	833	47	15	9	""	7	""	26	23	""	""	""	""	11	7	""	231	202	""	""	""
2017	12580	332	Kentucky St.	-	Totals	-	-	-	-	""	""	5.56	201.1	280	202	160	94	151	5	1014	883	40	11	21	""	33	""	15	47	""	""	""	""	11	11	""	225	212	""	""	""
2017	12580	332	Kentucky St.	-	Opponent Totals	-	-	-	-	""	""	5.92	208.0	271	249	176	169	144	6	1108	900	38	""	15	""	53	""	16	47	""	""	""	""	14	9	""	242	212	""	""	""
2017	12580	30051	King (TN)	-	Totals	-	-	-	-	""	""	2.98	338.2	377	187	144	107	194	7	1508	1342	54	4	17	""	21	""	9	47	""	""	""	""	38	12	""	333	443	""	""	""
2017	12580	30051	King (TN)	-	Opponent Totals	-	-	-	-	""	""	4.71	331.1	462	294	223	141	191	3	1662	1426	72	13	27	""	38	""	46	34	""	""	""	""	36	13	""	382	378	""	""	""
2017	12580	339	Kutztown	-	Totals	-	-	-	-	""	""	2.41	331.0	339	155	114	76	224	6	1441	1310	60	12	12	""	15	4	15	40	""	""	""	""	32	8	""	421	312	""	""	""
2017	12580	339	Kutztown	-	Opponent Totals	-	-	-	-	""	""	2.99	325.1	350	183	139	107	146	4	1482	1272	57	9	13	""	18	2	34	40	2	""	""	""	62	7	""	398	390	""	""	""
2017	12580	333	Ky. Wesleyan	-	Totals	-	-	-	-	""	""	3.21	399.0	456	230	183	118	229	8	1806	1605	77	11	21	""	14	1	18	55	""	""	""	""	57	8	""	431	487	""	""	""
2017	12580	333	Ky. Wesleyan	-	Opponent Totals	-	-	-	-	""	""	4.68	392.0	555	311	262	105	185	4	1889	1693	88	8	25	""	31	""	36	48	""	""	""	""	33	22	""	467	477	""	""	""
2017	12580	362	LIU Post	-	Totals	-	-	-	-	""	""	2.76	365.0	366	175	144	83	213	7	1593	1432	62	8	23	""	16	""	24	85	3	""	""	""	44	10	""	529	313	""	""	""
2017	12580	362	LIU Post	-	Opponent Totals	-	-	-	-	""	""	3.21	363.2	365	206	167	99	225	5	1602	1424	59	3	29	""	21	1	22	65	5	""	""	""	49	7	""	476	357	""	""	""
2017	12580	2746	Lake Erie	-	Totals	-	-	-	-	""	""	4.64	255.0	348	192	169	92	97	1	1214	1060	44	7	24	""	13	""	21	23	""	""	""	""	33	8	""	307	320	""	""	""
2017	12580	2746	Lake Erie	-	Opponent Totals	-	-	-	-	""	""	3.50	264.0	331	157	132	66	152	4	1206	1104	64	3	11	""	5	""	17	54	""	""	""	""	14	5	""	321	286	""	""	""
2017	12580	1167	Lander	-	Totals	-	-	-	-	""	""	3.39	330.2	365	199	160	113	183	8	1511	1314	61	4	45	""	21	1	35	59	""	""	""	""	39	10	""	369	402	""	""	""
2017	12580	1167	Lander	-	Opponent Totals	-	-	-	-	""	""	3.06	333.2	338	187	146	116	178	6	1509	1284	52	2	39	""	13	""	51	47	""	""	""	""	52	6	""	379	402	""	""	""
2017	12580	347	Lane	-	Totals	-	-	-	-	""	""	4.08	206.0	243	182	120	71	137	4	983	862	31	11	13	""	26	""	21	44	""	""	""	""	16	12	1	249	202	""	""	""
2017	12580	347	Lane	-	Opponent Totals	-	-	-	-	""	""	5.44	204.2	304	226	159	93	170	6	1040	905	50	4	16	""	15	""	28	37	""	""	""	""	9	5	""	189	209	""	""	""
2017	12580	349	Le Moyne	-	Totals	-	-	-	-	""	""	2.86	306.1	268	154	125	92	200	6	1323	1163	41	3	22	""	14	""	25	50	6	""	""	""	31	12	""	322	375	""	""	""
2017	12580	349	Le Moyne	-	Opponent Totals	-	-	-	-	""	""	3.73	300.2	360	213	160	87	166	3	1404	1259	79	15	30	""	18	""	15	48	3	""	""	""	34	9	""	344	361	""	""	""
2017	12580	350	LeMoyne-Owen	-	Totals	-	-	-	-	""	""	13.79	108.2	286	298	214	95	24	1	773	611	49	8	18	""	32	1	36	10	""	""	""	""	11	18	2	110	167	""	""	""
2017	12580	350	LeMoyne-Owen	-	Opponent Totals	-	-	-	-	""	""	3.32	118.0	106	74	56	43	147	9	516	456	24	2	3	""	7	""	13	43	""	""	""	""	1	3	""	115	70	""	""	""
2017	12580	30013	Lee	-	Totals	-	-	-	-	""	""	3.27	372.1	411	226	174	148	240	10	1739	1502	44	6	21	""	23	1	40	78	""	""	""	""	38	9	2	445	390	""	""	""
2017	12580	30013	Lee	-	Opponent Totals	-	-	-	-	""	""	4.28	364.1	468	292	223	158	212	6	1798	1541	63	8	31	""	25	""	50	54	""	""	""	""	35	14	""	457	378	""	""	""
2017	12580	13302	Lees-McRae	-	Totals	-	-	-	-	""	""	4.90	315.2	373	281	221	189	201	2	1550	1287	69	6	32	""	21	1	31	56	""	""	""	""	29	13	""	386	306	""	""	""
2017	12580	13302	Lees-McRae	-	Opponent Totals	-	-	-	-	""	""	2.54	333.2	360	156	121	70	157	11	1458	1340	56	6	11	""	21	1	10	38	""	""	""	""	27	11	""	382	427	""	""	""
2017	12580	1170	Lenoir-Rhyne	-	Totals	-	-	-	-	""	""	2.12	386.0	375	158	117	142	235	17	1701	1485	68	7	12	""	32	""	22	70	1	""	""	""	47	5	""	494	383	""	""	""
2017	12580	1170	Lenoir-Rhyne	-	Opponent Totals	-	-	-	-	""	""	5.86	363.1	593	401	304	150	179	1	1887	1636	108	24	45	""	32	1	16	45	1	""	""	""	61	24	""	418	460	""	""	""
2017	12580	354	Lewis	-	Totals	-	-	-	-	""	""	3.85	339.2	376	229	187	164	229	6	1585	1350	77	14	32	""	49	""	20	55	""	""	""	""	43	8	""	337	412	""	""	""
2017	12580	354	Lewis	-	Opponent Totals	-	-	-	-	""	""	3.55	337.1	422	224	171	115	172	7	1598	1400	73	8	23	""	25	1	16	51	1	""	""	""	55	11	1	414	389	""	""	""
2017	12580	1174	Limestone	-	Totals	-	-	-	-	""	""	2.09	382.2	327	134	114	127	244	14	1639	1416	48	3	17	""	2	""	40	96	""	""	""	""	45	11	""	403	457	""	""	""
2017	12580	1174	Limestone	-	Opponent Totals	-	-	-	-	""	""	4.48	369.0	441	277	236	143	197	1	1728	1509	83	8	36	""	26	1	28	50	1	""	""	""	33	15	""	392	482	""	""	""
2017	12580	356	Lincoln (MO)	-	Totals	-	-	-	-	""	""	7.52	302.2	573	419	325	120	88	""	1651	1442	100	10	41	""	38	1	29	30	""	""	""	""	30	30	""	346	427	""	""	""
2017	12580	356	Lincoln (MO)	-	Opponent Totals	-	-	-	-	""	""	1.71	320.0	265	111	78	109	217	17	1359	1218	41	4	12	""	13	""	17	47	""	""	""	""	11	4	""	389	312	""	""	""
