year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12381	9081	Concordia-St. Paul	-	Totals	-	-	-	-	""	""	6.98	300.2	508	357	300	169	140	1	1601	1352	58	3	70	""	51	""	30	44	2	""	""	""	37	13	""	368	337	""	""	""
2016	12381	9081	Concordia-St. Paul	-	Opponent Totals	-	-	-	-	""	""	4.20	312.0	327	215	187	157	245	8	1463	1252	56	4	21	""	36	2	21	97	""	""	""	""	24	8	1	394	275	""	""	""
2016	12381	8935	Converse	-	Totals	-	-	-	-	""	""	5.83	239.0	374	270	199	79	144	2	1215	1058	81	7	24	""	34	""	22	39	""	""	""	""	38	16	2	230	316	""	""	""
2016	12381	8935	Converse	-	Opponent Totals	-	-	-	-	""	""	1.52	249.0	192	74	54	85	253	15	1043	920	19	4	1	""	12	2	8	65	1	""	""	""	26	4	""	276	195	""	""	""
2016	12381	174	Davis & Elkins	-	Totals	-	-	-	-	""	2	2.77	348.1	343	176	138	71	181	13	1497	1362	54	12	22	""	6	""	26	39	1	""	""	""	30	8	""	481	330	""	""	""
2016	12381	174	Davis & Elkins	-	Opponent Totals	-	-	-	-	""	2	4.09	349.0	449	287	204	149	157	6	1716	1508	108	1	22	""	20	""	18	38	1	""	""	""	35	8	""	411	431	""	""	""
2016	12381	181	Delta St.	-	Totals	-	-	-	-	""	""	3.09	362.0	432	206	160	79	119	4	1646	1475	68	2	29	""	22	2	23	54	""	""	""	""	61	8	""	486	437	""	""	""
2016	12381	181	Delta St.	-	Opponent Totals	-	-	-	-	""	""	4.40	351.2	450	288	221	149	209	6	1708	1459	85	6	31	""	33	""	43	57	1	""	""	""	47	10	""	401	399	""	""	""
2016	12381	30095	Dixie St.	-	Totals	-	-	-	-	""	""	2.38	335.2	289	156	114	114	244	11	1445	1269	30	1	37	""	13	2	26	85	1	""	""	""	28	7	1	343	383	""	""	""
2016	12381	30095	Dixie St.	-	Opponent Totals	-	-	-	-	""	""	5.29	327.0	472	327	247	168	147	3	1662	1406	93	8	27	""	19	3	34	36	3	""	""	""	36	18	""	384	392	""	""	""
2016	12381	30118	Dominican (CA)	-	Totals	-	-	-	-	""	""	3.64	347.2	407	271	181	188	137	2	1730	1416	72	7	26	""	30	""	55	45	""	""	""	""	54	16	1	415	436	""	""	""
2016	12381	30118	Dominican (CA)	-	Opponent Totals	-	-	-	-	""	""	2.36	353.2	349	162	119	134	178	10	1572	1383	45	4	12	""	35	3	14	56	1	""	""	""	31	10	""	467	367	""	""	""
2016	12381	8956	Dominican (NY)	-	Totals	-	-	-	-	""	""	2.33	324.2	301	139	108	89	176	7	1372	1224	50	3	12	""	21	1	24	59	""	""	""	""	29	6	""	465	281	""	""	""
2016	12381	8956	Dominican (NY)	-	Opponent Totals	-	-	-	-	""	""	3.72	318.1	387	201	169	94	170	5	1480	1326	50	4	20	""	20	""	24	52	""	""	""	""	30	5	1	434	315	""	""	""
2016	12381	2692	Dowling	-	Totals	-	-	-	-	""	""	5.66	275.2	383	272	223	138	157	4	1386	1188	61	13	37	""	21	2	26	59	1	""	""	""	29	5	""	344	281	""	""	""
2016	12381	2692	Dowling	-	Opponent Totals	-	-	-	-	""	""	2.91	284.0	312	167	118	100	141	6	1295	1143	61	5	21	""	10	1	15	39	""	""	""	""	25	12	""	338	337	""	""	""
2016	12381	1057	Drury	-	Totals	-	-	-	-	""	""	3.23	338.0	402	215	156	80	253	7	1546	1404	56	12	26	""	19	1	31	61	""	""	""	""	27	4	""	441	293	""	""	""
2016	12381	1057	Drury	-	Opponent Totals	-	-	-	-	""	""	2.03	345.0	321	131	100	74	233	10	1461	1338	39	4	15	""	11	""	20	47	1	""	""	""	28	1	""	421	338	""	""	""
2016	12381	8965	East Central	-	Totals	-	-	-	-	""	""	3.37	378.0	391	210	182	144	228	5	1722	1484	77	8	29	""	23	""	47	66	""	""	""	""	41	5	1	374	489	""	""	""
2016	12381	8965	East Central	-	Opponent Totals	-	-	-	-	""	""	3.10	382.0	401	233	169	121	240	7	1711	1498	73	5	34	""	18	2	30	76	1	""	""	""	53	9	""	528	339	""	""	""
2016	12381	197	East Stroudsburg	-	Totals	-	-	-	-	""	""	4.31	260.0	348	196	160	108	145	1	1265	1102	46	11	17	""	20	""	16	49	""	""	""	""	30	8	1	369	233	""	""	""
2016	12381	197	East Stroudsburg	-	Opponent Totals	-	-	-	-	""	""	4.02	263.0	291	177	151	84	172	4	1166	1048	47	12	31	""	15	""	8	51	""	""	""	""	20	6	""	290	274	""	""	""
2016	12381	206	Eastern N.M.	-	Totals	-	-	-	-	""	""	9.06	341.1	626	496	442	187	112	""	1869	1580	129	16	77	""	40	1	43	33	""	""	""	""	43	16	""	403	446	""	""	""
2016	12381	206	Eastern N.M.	-	Opponent Totals	-	-	-	-	""	""	4.74	350.1	467	283	237	128	202	9	1682	1494	74	12	42	""	18	""	29	67	1	""	""	""	25	4	2	380	425	""	""	""
2016	12381	208	Eckerd	-	Totals	-	-	-	-	""	""	2.69	374.1	402	187	144	93	173	7	1657	1487	60	7	14	""	19	""	23	38	1	""	""	""	46	7	1	530	377	""	""	""
2016	12381	208	Eckerd	-	Opponent Totals	-	-	-	-	""	""	2.98	369.1	357	224	157	155	226	4	1659	1439	74	8	22	""	26	""	18	73	3	""	""	""	34	13	""	435	408	""	""	""
2016	12381	209	Edinboro	-	Totals	-	-	-	-	""	""	3.66	225.2	292	174	118	78	113	4	1101	964	43	4	13	""	6	""	19	38	""	""	""	""	32	8	""	337	205	""	""	""
2016	12381	209	Edinboro	-	Opponent Totals	-	-	-	-	""	""	3.55	227.0	249	146	115	64	172	3	1009	894	48	9	10	""	8	1	20	62	""	""	""	""	28	3	""	246	229	""	""	""
2016	12381	210	Elizabeth City St.	-	Totals	-	-	-	-	""	""	6.58	150.0	260	203	141	47	89	2	809	740	46	8	20	""	19	""	7	30	""	""	""	""	11	4	""	184	163	""	""	""
2016	12381	210	Elizabeth City St.	-	Opponent Totals	-	-	-	-	""	""	2.28	156.1	170	72	51	40	122	11	693	644	21	3	""	""	12	""	4	45	""	""	""	""	2	3	""	174	158	""	""	""
2016	12381	9680	Embry-Riddle (FL)	-	Totals	-	-	-	-	""	""	2.11	314.2	318	145	95	59	248	10	1364	1256	56	5	14	""	13	""	12	78	2	""	""	""	34	3	""	409	251	""	""	""
2016	12381	9680	Embry-Riddle (FL)	-	Opponent Totals	-	-	-	-	""	""	5.51	297.1	386	281	234	150	179	4	1477	1237	76	11	25	""	35	2	35	61	""	""	""	""	45	10	""	355	320	""	""	""
2016	12381	30193	Emmanuel (GA)	-	Totals	-	-	-	-	""	""	3.34	345.1	346	227	165	178	313	5	1557	1334	44	9	24	""	37	""	30	93	""	""	""	""	55	7	""	281	378	""	""	""
2016	12381	30193	Emmanuel (GA)	-	Opponent Totals	-	-	-	-	""	""	3.06	338.1	385	227	148	127	208	8	1533	1383	66	7	20	""	21	1	24	60	""	""	""	""	34	3	""	374	372	""	""	""
2016	12381	1071	Emporia St.	-	Totals	-	-	-	-	""	""	3.98	351.2	460	290	200	127	145	3	1677	1476	94	18	34	""	8	1	21	42	""	""	""	""	38	14	1	408	441	""	""	""
2016	12381	1071	Emporia St.	-	Opponent Totals	-	-	-	-	""	""	3.80	355.2	420	238	193	150	216	7	1637	1431	69	8	27	""	32	1	22	68	1	""	""	""	23	11	""	443	326	""	""	""
2016	12381	1072	Erskine	-	Totals	-	-	-	-	""	""	2.99	318.2	314	169	136	119	183	3	1437	1236	43	6	27	""	27	""	50	38	1	""	""	""	25	6	1	387	345	""	""	""
2016	12381	1072	Erskine	-	Opponent Totals	-	-	-	-	""	""	3.37	309.1	334	202	149	108	176	3	1400	1209	62	2	21	""	25	""	22	49	""	""	""	""	51	10	""	364	350	""	""	""
2016	12381	1076	Fairmont St.	-	Totals	-	-	-	-	""	""	4.63	314.2	432	263	208	110	173	2	1510	1349	72	10	32	""	26	""	19	43	""	""	""	""	25	6	1	392	333	""	""	""
2016	12381	1076	Fairmont St.	-	Opponent Totals	-	-	-	-	""	""	3.58	318.1	360	213	163	103	227	6	1476	1319	64	2	40	""	31	""	19	61	1	""	""	""	26	9	""	344	354	""	""	""
2016	12381	223	Fayetteville St.	-	Totals	-	-	-	-	""	2	3.66	258.0	324	193	135	94	148	4	1237	1093	38	3	14	""	21	""	18	34	""	""	""	""	26	7	""	347	232	""	""	""
2016	12381	223	Fayetteville St.	-	Opponent Totals	-	-	-	-	""	2	5.55	253.1	337	254	201	116	154	4	1265	1071	57	12	17	""	27	""	44	30	""	""	""	""	22	17	""	270	268	""	""	""
2016	12381	23157	Felician	-	Totals	-	-	-	-	""	""	3.86	315.2	397	239	174	145	155	3	1541	1316	49	13	20	""	38	""	27	51	""	""	""	""	43	10	""	400	360	""	""	""
2016	12381	23157	Felician	-	Opponent Totals	-	-	-	-	""	""	2.83	323.2	338	177	131	82	202	5	1435	1292	50	13	22	""	13	""	21	49	""	""	""	""	34	6	""	415	325	""	""	""
2016	12381	224	Ferris St.	-	Totals	-	-	-	-	""	""	2.55	356.2	384	196	130	86	151	6	1609	1458	49	7	21	""	25	1	19	48	""	""	""	""	38	8	""	582	304	""	""	""
2016	12381	224	Ferris St.	-	Opponent Totals	-	-	-	-	""	""	4.53	351.0	454	290	227	161	257	2	1708	1510	80	14	29	""	28	""	22	78	""	""	""	""	10	5	""	330	421	""	""	""
2016	12381	1079	Findlay	-	Totals	-	-	-	-	""	""	2.16	353.1	322	160	109	93	277	12	1502	1351	55	13	11	""	15	""	22	58	1	""	""	""	31	5	""	414	318	""	""	""
2016	12381	1079	Findlay	-	Opponent Totals	-	-	-	-	""	""	2.97	353.0	343	202	150	151	242	9	1569	1360	73	12	17	""	22	1	15	70	""	""	""	""	34	8	""	420	340	""	""	""
2016	12381	233	Fla. Southern	-	Totals	-	-	-	-	""	""	2.72	321.2	332	182	125	123	195	3	1456	1261	60	13	11	""	34	1	10	60	2	""	""	""	51	11	""	319	415	""	""	""
2016	12381	233	Fla. Southern	-	Opponent Totals	-	-	-	-	""	""	1.65	319.0	284	119	75	85	183	10	1360	1217	47	5	2	""	15	""	10	40	2	""	""	""	37	11	""	444	299	""	""	""
2016	12381	30092	Flagler	-	Totals	-	-	-	-	""	""	3.14	332.2	324	195	149	133	203	5	1482	1271	64	6	38	""	23	""	28	53	""	""	""	""	35	15	""	320	422	""	""	""
2016	12381	30092	Flagler	-	Opponent Totals	-	-	-	-	""	""	3.70	335.0	387	225	177	100	195	7	1528	1369	60	6	35	""	17	2	14	52	2	""	""	""	34	11	""	365	408	""	""	""
2016	12381	230	Florida Tech	-	Totals	-	-	-	-	""	""	2.14	372.2	394	178	114	75	254	12	1623	1481	64	8	23	""	10	""	10	63	5	""	""	""	50	6	1	404	419	""	""	""
2016	12381	230	Florida Tech	-	Opponent Totals	-	-	-	-	""	""	4.04	352.0	398	269	203	179	196	3	1651	1407	82	9	28	""	29	5	28	70	2	""	""	""	23	14	""	378	418	""	""	""
2016	12381	9011	Fort Hays St.	-	Totals	-	-	-	-	""	""	3.87	343.1	439	230	190	123	242	5	1622	1434	76	9	30	""	26	1	17	84	""	""	""	""	37	11	""	397	357	""	""	""
2016	12381	9011	Fort Hays St.	-	Opponent Totals	-	-	-	-	""	""	2.98	350.0	370	204	149	128	224	8	1601	1412	52	10	22	""	24	1	19	66	""	""	""	""	32	10	""	413	380	""	""	""
2016	12381	1083	Fort Lewis	-	Totals	-	-	-	-	""	""	7.06	291.2	475	368	294	186	201	3	1577	1331	95	9	56	""	24	2	29	58	""	""	""	""	20	11	""	273	355	""	""	""
2016	12381	1083	Fort Lewis	-	Opponent Totals	-	-	-	-	""	""	4.21	294.1	391	223	177	125	180	6	1416	1264	91	5	24	""	13	1	11	55	""	""	""	""	9	7	""	339	324	""	""	""
2016	12381	237	Fort Valley St.	-	Totals	-	-	-	-	""	""	10.71	132.0	278	316	202	151	45	""	898	700	54	6	17	""	35	2	30	15	""	""	""	""	11	6	""	154	169	""	""	""
2016	12381	237	Fort Valley St.	-	Opponent Totals	-	-	-	-	""	""	2.57	141.2	134	101	52	78	128	7	671	562	27	4	""	""	17	3	18	27	""	""	""	""	7	6	""	151	130	""	""	""
2016	12381	1085	Francis Marion	-	Totals	-	-	-	-	""	""	2.48	358.1	347	161	127	82	247	12	1562	1409	61	9	11	""	7	1	27	61	""	""	""	""	33	11	""	466	327	""	""	""
2016	12381	1085	Francis Marion	-	Opponent Totals	-	-	-	-	""	""	3.36	352.0	401	234	169	124	177	7	1658	1428	59	9	25	""	33	1	26	48	2	""	""	""	68	7	5	484	361	""	""	""
2016	12381	241	Franklin Pierce	-	Totals	-	-	-	-	""	""	4.46	237.0	323	184	151	81	94	3	1138	1015	72	7	25	""	19	1	11	29	""	""	""	""	22	9	""	314	281	""	""	""
2016	12381	241	Franklin Pierce	-	Opponent Totals	-	-	-	-	""	""	111.00	241.1	253	126	99	51	216	10	1061	980	58	5	20	""	7	""	11	64	""	""	""	""	15	4	""	223	273	""	""	""
2016	12381	1097	Ga. Southwestern	-	Totals	-	-	-	-	""	""	3.81	363.2	449	271	198	156	159	5	1736	1478	67	8	36	""	23	1	33	49	""	""	""	""	56	13	""	458	425	""	""	""
2016	12381	1097	Ga. Southwestern	-	Opponent Totals	-	-	-	-	""	""	3.29	364.1	399	225	171	144	243	8	1689	1461	76	""	29	""	32	5	30	47	5	""	""	""	46	8	""	426	383	""	""	""
2016	12381	246	Gannon	-	Totals	-	-	-	-	""	""	3.60	260.1	327	154	134	58	167	7	1176	1073	42	2	16	""	9	""	10	46	""	""	""	""	27	8	""	295	282	""	""	""
2016	12381	246	Gannon	-	Opponent Totals	-	-	-	-	""	""	2.51	262.1	234	132	94	83	190	9	1147	999	38	2	11	""	14	""	15	32	""	""	""	""	47	3	""	373	209	""	""	""
2016	12381	1096	Georgia College	-	Totals	-	-	-	-	""	""	2.58	386.0	380	198	142	146	282	11	1706	1491	56	5	24	""	16	""	19	84	2	""	""	""	40	10	""	422	405	""	""	""
2016	12381	1096	Georgia College	-	Opponent Totals	-	-	-	-	""	""	5.33	372.2	488	356	284	157	212	3	1824	1570	100	13	42	""	30	""	47	67	1	""	""	""	36	14	""	499	354	""	""	""
2016	12381	9004	Georgian Court	-	Totals	-	-	-	-	""	""	4.78	288.2	443	287	197	108	97	1	1499	1325	54	9	16	""	27	2	19	41	""	""	""	""	34	13	""	453	281	""	""	""
2016	12381	9004	Georgian Court	-	Opponent Totals	-	-	-	-	""	""	2.45	302.2	285	138	106	89	228	10	1299	1165	53	5	11	""	25	1	18	71	""	""	""	""	24	3	""	365	273	""	""	""
2016	12381	1098	Glenville St.	-	Totals	-	-	-	-	""	""	4.70	341.0	503	298	229	113	183	3	1703	1498	91	13	29	""	35	""	23	41	""	""	""	""	60	9	""	485	309	""	""	""
2016	12381	1098	Glenville St.	-	Opponent Totals	-	-	-	-	""	""	2.22	353.0	303	152	112	110	241	13	1497	1310	54	10	14	""	23	""	24	55	""	""	""	""	41	12	""	433	349	""	""	""
2016	12381	8366	Goldey-Beacom	-	Totals	-	-	-	-	""	""	5.09	295.2	460	287	215	113	90	2	1512	1338	77	19	30	""	29	""	13	25	""	""	""	""	35	13	""	391	374	""	""	""
2016	12381	8366	Goldey-Beacom	-	Opponent Totals	-	-	-	-	""	""	1.45	308.2	257	101	64	71	203	13	1282	1165	38	11	3	""	13	1	12	64	""	""	""	""	28	6	""	389	302	""	""	""
2016	12381	262	Grand Valley St.	-	Totals	-	-	-	-	""	""	2.18	391.2	348	153	122	102	259	12	1674	1481	53	3	15	""	20	1	24	86	1	""	""	""	53	14	""	496	385	""	""	""
2016	12381	262	Grand Valley St.	-	Opponent Totals	-	-	-	-	""	""	3.65	376.1	457	250	196	122	213	5	1758	1545	83	9	28	""	23	1	24	62	""	""	""	""	52	15	""	518	353	""	""	""
2016	12381	1116	Harding	-	Totals	-	-	-	-	""	""	3.79	407.2	499	279	221	138	179	5	1899	1674	59	4	46	""	26	""	34	56	2	""	""	""	38	12	3	579	402	""	""	""
2016	12381	1116	Harding	-	Opponent Totals	-	-	-	-	""	""	5.16	401.2	541	353	296	188	282	5	1954	1680	86	13	46	""	38	""	29	87	""	""	""	""	46	11	""	468	384	""	""	""
2016	12381	2697	Hawaii Hilo	-	Totals	-	-	-	-	""	""	3.44	313.0	365	194	154	120	141	7	1443	1263	54	5	22	""	28	2	27	46	""	""	""	""	24	8	1	359	388	""	""	""
2016	12381	2697	Hawaii Hilo	-	Opponent Totals	-	-	-	-	""	""	4.90	308.1	415	266	216	174	145	4	1566	1317	69	11	24	""	37	""	20	54	""	""	""	""	45	9	1	438	304	""	""	""
2016	12381	2696	Hawaii Pacific	-	Totals	-	-	-	-	""	""	4.57	317.1	435	258	207	101	109	2	1519	1341	89	8	27	""	33	1	19	35	""	""	""	""	45	13	""	377	424	""	""	""
2016	12381	2696	Hawaii Pacific	-	Opponent Totals	-	-	-	-	""	""	3.63	318.1	338	206	165	163	210	7	1490	1253	49	13	25	""	27	4	38	65	""	""	""	""	25	11	""	330	372	""	""	""
2016	12381	1123	Henderson St.	-	Totals	-	-	-	-	""	""	2.84	402.1	389	211	163	147	293	10	1753	1559	58	3	24	""	35	""	14	92	""	""	""	""	28	5	""	596	263	""	""	""
2016	12381	1123	Henderson St.	-	Opponent Totals	-	-	-	-	""	""	3.66	399.1	451	289	209	210	304	4	1904	1618	71	7	50	""	24	2	31	88	1	""	""	""	33	11	1	377	467	""	""	""
2016	12381	280	Hillsdale	-	Totals	-	-	-	-	""	""	2.21	244.0	267	109	77	42	99	4	1053	954	40	3	10	""	3	""	4	39	1	""	""	""	43	9	""	332	277	""	""	""
2016	12381	280	Hillsdale	-	Opponent Totals	-	-	-	-	""	""	4.50	239.2	311	211	154	95	130	4	1151	1005	59	6	15	""	14	""	23	40	1	""	""	""	21	7	""	274	276	""	""	""
2016	12381	1126	Holy Family	-	Totals	-	-	-	-	""	""	2.34	305.0	295	136	102	73	143	7	1298	1183	65	11	12	""	6	""	6	45	""	""	""	""	31	5	""	491	246	""	""	""
2016	12381	1126	Holy Family	-	Opponent Totals	-	-	-	-	""	""	3.03	302.2	358	211	131	70	152	6	1402	1264	59	11	24	""	13	""	30	39	""	""	""	""	30	8	""	377	349	""	""	""
2016	12381	30175	Holy Names	-	Totals	-	-	-	-	""	""	4.73	308.0	411	271	208	130	105	7	1515	1302	82	16	24	""	31	""	37	25	""	""	""	""	34	12	""	534	230	""	""	""
2016	12381	30175	Holy Names	-	Opponent Totals	-	-	-	-	""	""	2.66	319.0	297	144	121	125	187	12	1408	1202	36	5	11	""	28	""	26	66	""	""	""	""	51	3	1	444	277	""	""	""
2016	12381	291	Humboldt St.	-	Totals	-	-	-	-	""	""	1.51	427.2	349	123	92	92	442	20	1774	1601	61	10	16	""	24	7	39	84	""	""	""	""	36	6	""	377	422	""	""	""
2016	12381	291	Humboldt St.	-	Opponent Totals	-	-	-	-	""	""	4.91	412.0	495	340	289	236	200	""	2020	1655	97	4	47	""	24	3	52	66	7	""	""	""	66	11	""	502	473	""	""	""
2016	12381	30050	Ill.-Springfield	-	Totals	-	-	-	-	""	""	3.24	328.1	347	190	152	114	203	11	1480	1288	55	12	25	""	27	""	31	84	""	""	""	""	43	3	1	465	275	""	""	""
2016	12381	30050	Ill.-Springfield	-	Opponent Totals	-	-	-	-	""	""	3.32	328.2	313	191	156	110	306	9	1455	1269	56	6	29	""	25	""	44	89	""	""	""	""	27	5	""	363	279	""	""	""
2016	12381	307	Indiana (PA)	-	Totals	-	-	-	-	""	""	2.35	319.0	262	128	107	91	260	10	1338	1189	50	3	20	""	19	""	20	68	""	""	""	""	33	5	""	342	326	""	""	""
2016	12381	307	Indiana (PA)	-	Opponent Totals	-	-	-	-	""	""	3.56	314.1	356	215	160	114	197	5	1460	1298	65	9	15	""	29	""	8	69	1	""	""	""	33	7	""	403	311	""	""	""
2016	12381	543	Jefferson	-	Totals	-	-	-	-	""	""	3.56	289.0	336	196	147	127	227	6	1378	1193	63	15	13	""	19	""	18	53	1	""	""	""	29	11	""	350	261	""	""	""
2016	12381	543	Jefferson	-	Opponent Totals	-	-	-	-	""	""	1.95	297.2	271	122	83	75	189	15	1286	1145	54	5	3	""	19	""	32	61	""	""	""	""	27	7	""	401	272	""	""	""
2016	12381	323	Johnson C. Smith	-	Totals	-	-	-	-	""	""	5.92	169.0	276	178	143	41	77	4	866	783	57	8	12	""	8	""	15	27	""	""	""	""	15	12	""	174	233	""	""	""
2016	12381	323	Johnson C. Smith	-	Opponent Totals	-	-	-	-	""	""	5.34	167.2	218	155	128	92	122	2	835	724	49	5	7	""	4	""	10	34	""	""	""	""	4	5	""	187	163	""	""	""
2016	12381	332	Kentucky St.	-	Totals	-	-	-	-	""	""	5.29	190.2	271	204	144	82	120	1	980	854	48	11	21	""	17	""	16	29	""	""	""	""	20	7	1	200	229	""	""	""
2016	12381	332	Kentucky St.	-	Opponent Totals	-	-	-	-	""	""	3.34	197.0	225	199	94	116	162	4	981	815	32	7	11	""	20	""	25	48	1	""	""	""	18	7	""	227	166	""	""	""
2016	12381	30051	King (TN)	-	Totals	-	-	-	-	""	""	3.85	328.2	418	244	181	109	130	5	1550	1380	79	9	23	""	18	""	16	32	""	""	""	""	28	16	""	406	405	""	""	""
2016	12381	30051	King (TN)	-	Opponent Totals	-	-	-	-	""	""	3.43	335.0	412	204	164	108	226	6	1551	1387	81	5	33	""	19	""	35	47	1	""	""	""	13	8	""	347	383	""	""	""
2016	12381	339	Kutztown	-	Totals	-	-	-	-	""	""	2.24	322.1	316	150	103	84	181	6	1383	1260	45	2	18	""	16	4	12	40	1	""	""	""	20	7	""	445	301	""	""	""
2016	12381	339	Kutztown	-	Opponent Totals	-	-	-	-	""	""	4.20	318.1	437	259	191	77	152	3	1566	1369	63	5	22	""	20	1	53	42	1	""	""	""	56	11	""	414	354	""	""	""
2016	12381	333	Ky. Wesleyan	-	Totals	-	-	-	-	""	""	3.14	310.0	354	182	139	92	202	9	1435	1280	58	9	19	""	14	""	22	58	""	""	""	""	36	5	""	353	336	""	""	""
2016	12381	333	Ky. Wesleyan	-	Opponent Totals	-	-	-	-	""	""	3.33	307.1	353	190	146	90	229	8	1381	1258	64	9	25	""	16	""	10	47	""	""	""	""	20	3	""	300	362	""	""	""
2016	12381	362	LIU Post	-	Totals	-	-	-	-	""	""	1.83	372.0	303	120	97	85	209	13	1557	1420	48	2	19	""	17	""	28	68	""	""	""	""	22	2	""	593	287	""	""	""
2016	12381	362	LIU Post	-	Opponent Totals	-	-	-	-	""	""	3.08	359.2	392	215	158	129	210	6	1657	1432	65	2	25	""	29	1	28	53	""	""	""	""	59	9	""	443	391	""	""	""
2016	12381	2746	Lake Erie	-	Totals	-	-	-	-	""	""	3.99	288.0	362	194	164	95	131	1	1337	1178	58	7	36	""	10	""	23	41	""	""	""	""	34	7	""	339	349	""	""	""
2016	12381	2746	Lake Erie	-	Opponent Totals	-	-	-	-	""	""	2.92	289.2	324	171	121	79	156	5	1321	1174	57	3	12	""	14	""	21	46	""	""	""	""	38	9	""	389	302	""	""	""
2016	12381	345	Lake Superior St.	-	Totals	-	-	-	-	""	""	7.55	232.2	425	327	251	113	78	""	1270	1087	79	10	35	""	29	2	16	27	1	""	""	""	43	11	""	319	268	""	""	""
2016	12381	345	Lake Superior St.	-	Opponent Totals	-	-	-	-	""	""	3.41	246.2	278	142	120	94	185	9	1134	987	48	3	11	""	15	""	17	60	""	""	""	""	26	9	""	270	260	""	""	""
2016	12381	1167	Lander	-	Totals	-	-	-	-	""	""	3.67	317.0	357	201	166	118	199	4	1447	1256	66	4	36	""	24	1	21	67	""	""	""	""	42	9	1	326	392	""	""	""
2016	12381	1167	Lander	-	Opponent Totals	-	-	-	-	""	""	2.98	312.0	371	202	133	103	184	3	1458	1270	63	6	21	""	25	2	39	55	""	""	""	""	35	11	""	355	352	""	""	""
2016	12381	347	Lane	-	Totals	-	-	-	-	""	""	5.97	199.1	341	274	170	55	114	6	1063	969	58	11	21	""	15	1	19	10	""	""	""	""	12	8	""	282	177	""	""	""
2016	12381	347	Lane	-	Opponent Totals	-	-	-	-	""	""	4.95	200.2	325	264	142	70	161	6	1055	944	56	9	19	""	24	""	18	19	""	""	""	""	19	4	""	230	180	""	""	""
2016	12381	349	Le Moyne	-	Totals	-	-	-	-	""	""	2.46	332.2	339	151	117	76	187	2	1452	1297	53	9	23	""	11	""	21	47	5	""	""	""	45	13	""	310	475	""	""	""
2016	12381	349	Le Moyne	-	Opponent Totals	-	-	-	-	""	""	3.68	325.0	379	220	171	124	197	7	1517	1302	59	8	25	""	22	""	21	57	""	""	""	""	59	11	""	413	327	""	""	""
2016	12381	350	LeMoyne-Owen	-	Totals	-	-	-	-	""	""	11.62	115.2	258	281	192	115	51	""	784	615	43	9	23	""	24	""	32	13	""	""	""	""	10	12	""	121	147	""	""	""
2016	12381	350	LeMoyne-Owen	-	Opponent Totals	-	-	-	-	""	""	2.44	126.0	112	67	44	47	127	10	554	494	22	1	8	""	8	""	12	26	""	""	""	""	""	1	""	135	90	""	""	""
2016	12381	30013	Lee	-	Totals	-	-	-	-	""	""	4.79	310.0	363	268	212	183	204	5	1509	1251	50	4	25	""	31	1	28	64	""	""	""	""	32	13	2	374	305	""	""	""
2016	12381	30013	Lee	-	Opponent Totals	-	-	-	-	""	""	5.74	312.0	494	313	256	138	161	3	1608	1417	94	7	26	""	31	""	19	48	""	""	""	""	20	14	""	367	373	""	""	""
2016	12381	13302	Lees-McRae	-	Totals	-	-	-	-	""	""	4.29	295.1	351	225	181	131	200	2	1399	1175	66	11	19	""	29	1	37	37	""	""	""	""	39	17	""	328	306	""	""	""
2016	12381	13302	Lees-McRae	-	Opponent Totals	-	-	-	-	""	""	1.77	312.0	255	104	79	81	196	12	1296	1171	41	6	10	""	15	1	12	55	1	""	""	""	29	3	""	346	360	""	""	""
2016	12381	1170	Lenoir-Rhyne	-	Totals	-	-	-	-	""	""	2.42	402.2	333	170	139	147	409	14	1752	1500	51	3	27	""	26	1	54	126	5	""	""	""	42	9	""	397	369	""	""	""
2016	12381	1170	Lenoir-Rhyne	-	Opponent Totals	-	-	-	-	""	""	5.01	382.2	575	379	274	148	250	1	1942	1691	109	12	47	""	37	1	21	73	""	""	""	""	64	17	1	447	411	""	""	""
2016	12381	354	Lewis	-	Totals	-	-	-	-	""	""	4.88	314.0	406	266	219	156	192	1	1543	1294	69	10	48	""	35	""	27	67	""	""	""	""	53	13	""	318	397	""	""	""
2016	12381	354	Lewis	-	Opponent Totals	-	-	-	-	""	""	3.68	323.1	421	234	170	96	169	7	1538	1372	72	10	19	""	30	""	15	38	""	""	""	""	43	12	""	428	329	""	""	""
2016	12381	1174	Limestone	-	Totals	-	-	-	-	""	""	2.63	332.1	302	164	125	135	225	6	1462	1254	41	2	20	""	30	""	28	69	5	""	""	""	37	8	""	370	346	""	""	""
2016	12381	1174	Limestone	-	Opponent Totals	-	-	-	-	""	""	4.32	320.2	383	244	198	123	186	3	1505	1314	76	9	24	""	28	2	22	48	1	""	""	""	32	13	1	372	374	""	""	""
2016	12381	356	Lincoln (MO)	-	Totals	-	-	-	-	""	""	8.30	307.0	622	463	364	122	103	""	1710	1510	148	15	56	""	50	""	21	29	""	""	""	""	36	21	""	376	403	""	""	""
2016	12381	356	Lincoln (MO)	-	Opponent Totals	-	-	-	-	""	""	1.49	334.0	262	102	71	105	275	21	1381	1241	39	2	11	""	17	""	15	76	""	""	""	""	13	7	""	381	306	""	""	""
