year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12580	3	4	Adrian	6	1771579	Jenkins, Katie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1771579	Sr	SP/RP	13	7	7	13	""	""	""	""	""	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	3	4	Adrian	10	1891809	Foss, Maggie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1891809	Fr	OF	10	6	6	10	0.211	0.286	0.211	19	4	4	""	""	""	4	""	1	1	""	""	""	2	1	""	""	""	""	""	""	5	7
2017	12580	3	4	Adrian	14	1771604	Neal, Rebecca	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1771604	Jr	SP/RP	9	5	5	9	""	""	""	""	""	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	3	4	Adrian	35	1891819	Wiley, Maegahn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1891819	Fr	C	4	0	""	4	0.250	0.250	0.500	4	1	1	1	""	""	2	""	""	""	1	""	""	2	1	""	""	""	""	""	""	1	""
2017	12580	3	4	Adrian	33	1771596	Kemp, Mikayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1771596	Sr	INF	4	1	1	4	0.000	0.000	0.000	4	""	0	""	""	""	0	""	""	""	""	""	""	1	""	1	""	""	""	""	""	1	2
2017	12580	3	4	Adrian	8	1771602	Maholmes, Desiree	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1771602	Jr	INF	1	1	1	1	""	""	""	""	""	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	3	11324	Agnes Scott	13	1770443	Santiago, Tatiana	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1770443	So	C	31	31	31	31	0.282	0.291	0.321	78	""	22	3	0	""	25	""	""	1	10	""	""	12	1	2	""	""	""	""	""	21	20
2017	12580	3	11324	Agnes Scott	19	1541669	Gammon, Miranda	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1541669	So	INF	31	30	30	31	0.239	0.268	0.254	67	3	16	1	0	""	17	""	2	1	1	1	2	5	""	""	""	""	""	1	""	29	20
2017	12580	3	11324	Agnes Scott	23	1770432	Costero, Jessica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1770432	So	OF	31	31	31	31	0.099	0.190	0.099	71	4	7	""	0	""	7	""	8	""	""	""	3	20	8	2	1	""	4	""	1	31	14
2017	12580	3	11324	Agnes Scott	6	1770434	Gilkeson, Nicole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1770434	So	3B	31	30	30	31	0.154	0.247	0.231	65	2	10	2	0	1	15	""	8	""	4	""	""	18	10	2	1	""	""	""	""	16	20
2017	12580	3	11324	Agnes Scott	8	1888547	Young, Alexei	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1888547	Fr	LF	31	31	31	31	0.293	0.321	0.347	75	5	22	2	1	""	26	""	2	1	3	""	1	5	""	1	1	""	3	1	""	27	19
2017	12580	3	11324	Agnes Scott	21	1888549	Keesler, Haley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1888549	Fr	RF	31	31	31	31	0.214	0.360	0.243	70	4	15	2	0	""	17	""	16	""	""	""	2	14	4	1	""	""	1	5	""	21	21
2017	12580	3	11324	Agnes Scott	4	1888546	Rivas, Valerie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1888546	Fr	SS	30	29	29	30	0.161	0.266	0.161	56	5	9	""	0	""	9	""	8	""	1	""	4	25	5	""	""	""	1	""	""	12	11
2017	12580	3	11324	Agnes Scott	5	1888545	Bender, Katie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1888545	Fr	3B	29	28	28	29	0.090	0.164	0.134	67	4	6	""	0	1	9	""	5	1	4	""	1	17	6	1	""	""	3	1	""	17	23
2017	12580	3	11324	Agnes Scott	12	1770440	Quesenberry, Kayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1770440	So	SP/RP	27	26	26	27	0.170	0.228	0.189	53	1	9	1	""	""	10	""	4	""	2	""	1	7	""	1	""	""	""	""	""	19	17
2017	12580	3	11324	Agnes Scott	20	1888550	Steverson, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1888550	Fr	P	23	13	13	23	0.122	0.143	0.122	41	""	5	""	0	""	5	""	1	""	""	""	2	6	2	1	1	""	""	""	""	19	12
2017	12580	3	11324	Agnes Scott	2	1888548	Candler, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1888548	Fr	2B	17	11	11	17	0.000	0.071	0.000	13	1	0	""	""	""	0	""	1	""	""	""	""	8	4	""	""	""	""	""	""	4	1
2017	12580	3	2798	Albertus Magnus	9	1648524	Fortier, Gillian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1648524	Jr	INF	42	41	41	42	0.428	0.488	0.738	145	53	62	14	2	9	107	""	13	4	45	""	""	5	2	2	1	""	7	""	""	29	40
2017	12580	3	2798	Albertus Magnus	20	1552612	Cataudella, Rachel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1552612	Sr	INF	42	40	40	42	0.342	0.419	0.491	114	26	39	10	2	1	56	""	14	1	12	""	1	11	4	""	""	""	4	""	""	26	35
2017	12580	3	2798	Albertus Magnus	2	1552614	Kelly, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1552614	Sr	SP	42	40	40	42	0.423	0.453	0.505	111	32	47	3	3	""	56	""	6	""	23	""	3	15	""	""	""	""	16	1	""	26	20
2017	12580	3	2798	Albertus Magnus	14	1648521	Castillo, Melissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1648521	Jr	INF	41	39	39	41	0.365	0.393	0.613	137	24	50	10	3	6	84	""	7	""	30	1	""	4	3	1	""	""	2	""	""	44	34
2017	12580	3	2798	Albertus Magnus	19	1648522	Whitfield, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1648522	Jr	INF	41	39	39	41	0.354	0.413	0.504	127	32	45	9	2	2	64	""	10	4	24	2	4	11	2	""	""	""	9	3	""	37	33
2017	12580	3	2798	Albertus Magnus	10	1895747	Esposito, Aliza	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1895747	Fr	OF	40	37	37	40	0.269	0.333	0.298	104	28	28	1	1	""	31	""	9	1	16	""	2	16	4	""	""	""	12	1	""	29	28
2017	12580	3	2798	Albertus Magnus	3	1895746	Anderson, Laura	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1895746	Fr	SP/RP	40	35	35	40	0.319	0.366	0.531	113	21	36	12	""	4	60	""	9	""	30	1	1	10	2	""	""	""	""	""	""	33	29
2017	12580	3	2798	Albertus Magnus	21	1648520	Wehder, Deysia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1648520	Jr	C	40	33	33	40	0.385	0.452	0.706	109	19	42	11	3	6	77	""	13	1	44	1	""	25	8	1	1	""	""	""	""	16	25
2017	12580	3	2798	Albertus Magnus	5	1895749	Shura, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1895749	Fr	OF	28	22	22	28	0.345	0.365	0.397	58	7	20	3	""	""	23	""	3	""	8	2	6	6	2	""	""	""	2	1	""	23	16
2017	12580	3	2798	Albertus Magnus	8	1895745	Guglielmi, Marissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1895745	So	C	27	26	26	27	0.301	0.363	0.349	83	9	25	4	""	""	29	""	5	3	16	""	""	7	3	""	""	""	2	""	""	24	25
2017	12580	3	2798	Albertus Magnus	1	1782367	Sanchez, Maxine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1782367	So	INF	26	18	18	26	0.196	0.255	0.235	51	11	10	2	""	""	12	""	4	""	5	""	1	8	2	""	""	""	2	1	""	9	22
2017	12580	3	2798	Albertus Magnus	18	1648517	Ferraro, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1648517	Jr	SP/RP	25	19	19	25	0.000	0.000	0.000	2	""	0	""	""	""	0	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""
2017	12580	3	2798	Albertus Magnus	13	1648518	Maselli, Samantha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1648518	Jr	SP/RP	23	9	9	23	0.217	0.250	0.261	23	6	5	1	""	""	6	""	1	""	1	""	1	6	1	""	""	""	""	""	""	9	4
2017	12580	3	2798	Albertus Magnus	6	1782365	Cunning, Kristen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1782365	So	INF	20	12	12	20	0.333	0.333	0.333	9	1	3	""	""	""	3	""	""	""	2	""	""	1	1	""	""	""	""	""	""	4	1
2017	12580	3	2798	Albertus Magnus	23	1782366	Gladden, Shayla	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1782366	So	SP	11	1	1	11	0.000	0.250	0.000	6	2	0	""	""	""	0	""	2	""	""	""	""	3	""	""	""	""	""	""	""	3	""
2017	12580	3	2798	Albertus Magnus	77	1895748	Ortega, Tabatha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1895748	Fr	DP	10	3	3	10	0.182	0.250	0.182	11	4	2	""	""	""	2	""	""	1	""	""	""	3	2	""	""	""	1	""	""	4	2
2017	12580	3	2798	Albertus Magnus	11	1552613	Jessey, Amanda	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1552613	Sr	INF	9	9	9	9	0.421	0.476	0.526	19	5	8	2	""	""	10	""	1	1	2	""	1	2	1	""	""	""	2	""	""	6	4
2017	12580	3	2798	Albertus Magnus	7	1783474	Ortiz, Shyleen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1783474	Sr	SP/RP	1	1	1	1	""	""	""	""	""	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	3	15	Albion	19	1866665	Suwarsky, Kara	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866665	Jr	INF	34	34	34	34	0.247	0.330	0.290	93	12	23	4	""	""	27	""	9	3	12	1	1	14	4	3	3	""	1	""	""	27	24
2017	12580	3	15	Albion	4	1556393	Anderson, Julia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1556393	Sr	INF	34	33	33	34	0.050	0.136	0.050	20	2	1	""	""	""	1	""	2	""	1	""	""	2	""	""	""	""	""	2	""	10	3
2017	12580	3	15	Albion	6	1866657	Spring, Savannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866657	Fr	C	34	34	34	34	0.171	0.227	0.171	82	11	14	""	""	""	14	""	6	""	2	""	6	22	3	""	""	""	6	1	""	35	8
2017	12580	3	15	Albion	7	1866658	McConnell, Madison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866658	Fr	INF	34	34	34	34	0.195	0.308	0.221	77	7	15	2	""	""	17	""	10	3	9	1	2	23	12	""	""	""	1	""	""	17	21
2017	12580	3	15	Albion	15	1866662	Hoffsis, Angela	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866662	Fr	OF	34	34	34	34	0.325	0.342	0.333	114	22	37	1	""	""	38	""	2	1	6	""	2	16	1	""	""	""	14	""	""	34	19
2017	12580	3	15	Albion	17	1866664	Rodriguez, Rebecca	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866664	Fr	SP	34	34	34	34	0.221	0.280	0.244	86	6	19	2	""	""	21	""	7	""	5	""	4	18	4	2	""	""	1	""	""	32	15
2017	12580	3	15	Albion	16	1866663	Witkowski, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866663	Fr	INF	32	26	26	32	0.264	0.338	0.333	72	4	19	5	""	""	24	""	7	1	9	""	""	21	7	1	1	""	""	""	""	11	17
2017	12580	3	15	Albion	8	1866659	Enders, Rebeka	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866659	Fr	OF	31	24	24	31	0.183	0.231	0.250	60	7	11	4	""	""	15	""	3	1	7	1	""	12	4	""	""	""	1	1	""	20	15
2017	12580	3	15	Albion	14	1866661	Fairbanks, Mackenzie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866661	Fr	INF	29	28	28	29	0.190	0.266	0.190	58	5	11	""	""	""	11	""	5	1	6	""	5	6	1	""	""	""	2	1	""	25	14
2017	12580	3	15	Albion	3	1866655	Rizer, Becca	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866655	So	OF	29	21	21	29	0.127	0.250	0.236	55	8	7	""	""	2	13	""	7	2	3	""	4	20	4	1	1	""	2	""	""	23	7
2017	12580	3	15	Albion	2	1866654	Charron, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866654	Fr	INF	20	12	12	20	0.265	0.359	0.294	34	5	9	1	""	""	10	""	5	""	1	""	1	4	1	""	""	""	""	""	""	12	10
2017	12580	3	15	Albion	1	1866653	Kortas, Madison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866653	Fr	INF	18	13	13	18	0.200	0.226	0.200	30	1	6	""	""	""	6	""	1	""	4	""	1	6	3	""	""	""	""	""	""	13	4
2017	12580	3	15	Albion	5	1866656	VanderVlucht, Eryn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866656	Fr	INF	17	3	3	17	0.200	0.400	0.267	15	2	3	1	""	""	4	""	5	""	1	""	""	3	1	""	""	""	""	2	""	6	2
2017	12580	3	15	Albion	12	1760178	Benson, Andrea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1760178	So	SP	15	6	6	15	0.100	0.217	0.100	20	1	2	""	""	""	2	""	3	""	1	""	1	2	1	1	1	""	1	1	""	14	3
2017	12580	3	15	Albion	24	1866666	Smith, Malene	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1866666	So	OF	1	0	""	1	""	1.000	""	""	1	0	""	""	""	0	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	3	16	Albright	11	1667255	Milburn, Regina	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1667255	Jr	C	35	34	34	35	0.274	0.361	0.440	84	8	23	6	1	2	37	""	7	5	11	1	7	16	3	1	1	""	1	""	""	27	22
2017	12580	3	16	Albright	6	1776290	Courtney, Stephany	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776290	So	SS	34	32	32	34	0.316	0.340	0.421	95	9	30	10	""	""	40	""	4	""	10	1	4	6	2	""	""	""	3	""	""	35	24
2017	12580	3	16	Albright	8	1667254	Long, Brianne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1667254	Jr	INF	32	29	29	32	0.212	0.222	0.247	85	13	18	1	1	""	21	""	2	""	8	3	6	5	""	3	1	""	5	""	""	32	34
2017	12580	3	16	Albright	2	1776287	Cembrale, Kelly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776287	So	INF	32	30	30	32	0.288	0.303	0.315	73	12	21	2	""	""	23	""	2	""	11	1	5	2	1	1	""	""	6	1	""	35	18
2017	12580	3	16	Albright	5	1776291	Chell, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776291	So	OF	32	29	29	32	0.303	0.380	0.371	89	16	27	6	""	""	33	""	10	1	7	""	3	14	8	""	""	""	7	1	""	28	20
2017	12580	3	16	Albright	4	1884760	Rodriguez, Jessica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1884760	Fr	INF	31	29	29	31	0.221	0.322	0.299	77	18	17	2	2	""	23	""	12	""	8	1	""	8	7	""	""	""	3	2	""	34	16
2017	12580	3	16	Albright	14	1776288	Garuffe, Corinne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776288	So	INF	28	26	26	28	0.209	0.243	0.239	67	9	14	""	1	""	16	""	3	""	7	""	4	10	5	""	""	""	2	1	""	21	20
2017	12580	3	16	Albright	16	1884761	Sears, Camille	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1884761	Fr	1B	27	23	23	27	0.263	0.288	0.316	57	4	15	3	""	""	18	""	2	""	5	""	1	5	3	1	1	""	""	""	""	22	14
2017	12580	3	16	Albright	12	1667253	Gerenda, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1667253	Jr	SP	26	24	24	26	0.000	0.000	0.000	1	""	0	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""
2017	12580	3	16	Albright	20	1776289	Pomante, Stephanie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776289	So	C	24	23	23	24	0.333	0.358	0.429	63	5	21	3	""	1	27	""	3	""	6	1	1	12	3	1	1	""	""	""	""	17	13
2017	12580	3	16	Albright	22	1667258	Roman, Armida	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1667258	Jr	C	24	20	20	24	0.250	0.333	0.339	56	4	14	2	""	1	19	""	7	""	10	""	2	10	3	""	""	""	""	""	""	15	19
2017	12580	3	16	Albright	1	1667257	Robertson, Zoe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1667257	Jr	OF	21	9	9	21	0.214	0.267	0.250	28	3	6	1	""	""	7	""	2	""	1	""	""	7	2	""	""	""	""	1	""	8	7
2017	12580	3	16	Albright	13	1776293	Bear, Madison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776293	So	OF	17	12	12	17	0.139	0.139	0.139	36	1	5	""	""	""	5	""	""	""	1	""	1	10	7	""	""	""	1	""	""	12	9
2017	12580	3	16	Albright	19	1884764	Lord, Abigail	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1884764	Fr	OF	17	15	15	17	0.300	0.314	0.360	50	8	15	3	""	""	18	""	1	""	6	""	2	5	2	""	""	""	""	""	""	18	11
2017	12580	3	16	Albright	7	1895723	Rodriguez, Britney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1895723	Jr	P	13	10	10	13	0.200	0.250	0.267	15	4	3	1	""	""	4	""	1	""	""	""	""	1	""	1	""	""	""	""	""	9	2
2017	12580	3	16	Albright	9	1776292	Braciszewski, Stefanie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1776292	So	OF	12	5	5	12	0.143	0.250	0.143	14	1	2	""	""	""	2	""	2	""	3	""	1	8	""	""	""	""	""	""	""	4	1
2017	12580	3	16	Albright	17	1884762	Belair, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1884762	Jr	OF	12	6	6	12	0.000	0.045	0.000	21	1	0	""	""	""	0	""	""	1	""	""	""	6	""	""	""	""	""	""	""	7	7
2017	12580	3	16	Albright	18	1884763	Medina, Alyssa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1884763	Fr	RP	11	2	2	11	0.286	0.583	0.286	7	""	2	""	""	""	2	""	3	2	3	""	""	""	""	""	""	""	""	""	""	1	4
2017	12580	3	18	Alfred	6	1646545	Powers, Haley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1646545	Jr	INF	38	38	38	38	0.288	0.344	0.475	118	20	34	5	1	5	56	""	4	6	25	""	2	16	3	""	""	""	6	1	""	26	34
2017	12580	3	18	Alfred	1	1555496	Thompson, Liz	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1555496	Sr	3B	38	38	38	38	0.415	0.521	0.847	118	52	49	10	1	13	100	2	24	3	33	1	""	17	2	""	""	""	28	3	""	19	28
2017	12580	3	18	Alfred	3	1781489	Hockeborn, Brooke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1781489	Sr	OF	37	35	35	37	0.277	0.295	0.361	119	17	33	4	3	""	43	""	1	2	16	""	5	21	3	""	""	""	8	""	""	43	18
2017	12580	3	18	Alfred	11	1555497	Lawrence, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1555497	Sr	OF	34	34	34	34	0.326	0.356	0.349	86	17	28	2	""	""	30	""	3	1	5	""	4	9	1	""	""	""	5	1	""	27	24
2017	12580	3	18	Alfred	10	1889809	Murray, Jillian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1889809	Fr	SP/RP	33	24	24	33	0.203	0.277	0.237	59	11	12	2	""	""	14	""	5	1	6	""	3	11	2	""	""	""	5	1	""	22	15
