year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12580	2	30123	Academy of Art	10	1750913	Tablada, Kathryn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1750913	So	INF	20	3	4	""	15.00	4.2	8	10	10	14	1	""	37	21	2	""	""	""	4	""	2	1	""	""	3	3	""	""	""	7	4	""	""	""
2017	12580	2	30123	Academy of Art	4	1533862	Curtis, Hallie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1533862	Sr	OF	20	17	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	30123	Academy of Art	14	1642966	Mitchell, Brenna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1642966	Jr	SP/RP	16	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	30123	Academy of Art	6	1750919	Latham, Mariah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1750919	Sr	OF	15	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	7	1539433	Reichmuth, Paige	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1539433	Sr	INF	49	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	14	1539423	Griego, Gaby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1539423	Sr	2B	47	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	26	1539424	Harmon, Marissa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1539424	Sr	C	46	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	15	1764885	Hays, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764885	So	INF	45	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	33	1539426	Johnson, Kalin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1539426	Sr	OF	45	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	8	1643305	Riggins, April	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1643305	Jr	3B	44	39	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	11	1643307	Quintana, Alexandria	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1643307	Sr	OF	40	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	27	1880214	Roberts, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880214	Fr	SP/RP	38	23	15	5	8.09	40.2	76	53	47	18	15	""	216	187	13	1	8	""	3	""	2	8	""	2	17	9	7	2	""	58	44	1	5	""
2017	12580	2	929	Adams St.	10	1764883	VanHoose, Sheridan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764883	So	INF	36	12	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	16	1880215	Villarreal, Mackenzie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880215	Jr	SS	36	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	31	1880211	Parker, Jasmine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880211	Fr	OF	33	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	5	1880208	McWilliams, Taya	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880208	Jr	OF	29	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	32	1880202	Johnson, Kaytlynn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880202	Fr	C	29	20	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	12	1200769	Murphy, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1200769	Sr	SP/RP	28	24	28	24	4.90	143.0	187	126	100	65	112	2	709	611	29	10	15	""	13	""	17	37	""	16	1	""	11	5	""	210	91	13	12	1
2017	12580	2	929	Adams St.	18	1880197	Fields, Whitney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880197	Jr	SP/RP	26	19	24	19	8.43	89.2	150	133	108	61	66	1	491	411	29	6	13	""	11	""	8	24	""	7	4	1	6	5	""	79	109	6	11	1
2017	12580	2	929	Adams St.	29	1764891	Harper, Kaesha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764891	So	OF	24	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	22	1764889	Hamilton, Cheyenne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764889	So	OF	24	17	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	2	1643302	Zanski, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1643302	Jr	C	22	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	38	1880216	Wirtjes, Hannah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880216	Fr	1B	19	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	6	1764882	Pemble, Jasmine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764882	Sr	OF	18	11	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	9	1880200	Haskins, Shelby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880200	Fr	C	18	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	4	1764880	Vrabel, Madisen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764880	Jr	3B	16	3	16	3	4.45	39.1	54	36	25	20	11	""	196	169	7	4	6	""	""	""	4	5	""	1	16	9	1	2	""	42	60	""	3	1
2017	12580	2	929	Adams St.	24	1764890	Hansen, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764890	So	C	14	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	28	1880212	Pizzo, Rio Rose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880212	Fr	OF	5	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	17	1764886	Mobley, Rachel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1764886	So	RP	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	0	1880194	Berteaux-Solorzano, Alyssa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880194	Fr	1B	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	929	Adams St.	25	1660984	Hoffmann, Kaitlin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1660984	Sr	SP	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	10	1757189	Cuccio, Nicoletta	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1757189	So	C	54	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	7	1645509	King, Krista	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1645509	Jr	OF	54	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	16	1645511	Camera, Nicole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1645511	Jr	INF	54	54	7	""	2.90	9.2	9	4	4	2	3	""	40	37	1	1	""	1	1	""	""	""	""	""	2	""	""	1	""	22	2	""	""	3
2017	12580	2	3	Adelphi	18	1645513	Martini, Brenna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1645513	Jr	INF	54	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	9	1757193	Staiano, Stephanie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1757193	Sr	OF	54	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	6	1757192	Sandelier, Lauren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1757192	So	INF	50	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	8	1537948	McCarthy, Fallon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1537948	Sr	C	48	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	5	1645508	Lewis, Megan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1645508	Jr	C	42	32	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	2	1880223	Berard, Elisabeth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880223	Fr	DP	37	30	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	15	1537951	Cutuli, Danielle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1537951	Sr	INF	36	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	3	1880225	Rizzi, Christina	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880225	Fr	C	34	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	11	1537949	Mapes, Lindsay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1537949	Sr	SP/RP	32	32	32	32	2.68	185.2	180	81	71	57	128	6	829	717	35	7	10	""	3	""	20	49	9	19	""	""	30	5	""	220	190	18	7	""
2017	12580	2	3	Adelphi	12	1757190	Fealy, Kristin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1757190	So	SP/RP	31	19	20	19	3.01	90.2	97	61	39	37	38	1	417	368	23	""	5	1	4	""	8	7	1	4	""	""	2	2	""	120	98	9	5	""
2017	12580	2	3	Adelphi	23	1880224	Konkel, Kailah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880224	Fr	DP	31	21	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	3	Adelphi	21	1757194	Vadala, Jessica	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1757194	So	INF	28	3	28	3	1.80	74.0	58	29	19	27	31	""	330	290	7	""	3	2	1	""	6	12	1	""	25	12	4	3	""	115	71	11	3	2
2017	12580	2	3	Adelphi	1	1880226	Turney, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1880226	Fr	DP	26	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	23	1878377	Cornell, Ashley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1878377	Fr	OF	59	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	3	1540898	Bannister, Kaitlyn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1540898	Sr	INF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	22	1878375	Miller, Brooke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1878375	Fr	INF	59	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	1	1763071	Wascavage, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1763071	So	C	58	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	6	1878372	Malone, Reagan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1878372	Fr	OF	57	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	8	1878373	Long, Shannon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1878373	Fr	OF	56	44	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	44	1540905	Harrison, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1540905	Sr	INF	56	54	38	28	1.86	184.2	155	55	49	23	177	7	733	690	23	2	6	2	5	""	8	22	""	20	13	7	11	1	""	174	181	21	8	2
2017	12580	2	10	Ala.-Huntsville	12	1878374	Jewell, Erin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1878374	Fr	INF	53	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	7	1763074	Jordan, Sarah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1763074	Sr	OF	53	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	21	1540901	Glover, Emily	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1540901	Sr	INF	51	45	30	26	2.14	157.1	142	68	48	36	134	2	665	611	18	2	7	3	7	""	2	22	1	12	8	3	12	4	""	200	124	16	7	""
2017	12580	2	10	Ala.-Huntsville	9	1763075	Hayes, Jada	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1763075	So	SS	50	30	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12580	2	10	Ala.-Huntsville	4	1763073	Beach, Lexi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12580&stats_player_seq=1763073	So	C	30	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
